id,date,time,currency,importance,event,actual,forecast,previous
47,05/01/2022,00:00,USD,low,ISM Manufacturing New Orders Index  (Dec),60.4,,61.5
48,05/01/2022,00:00,USD,high,ISM Manufacturing PMI  (Dec),58.7,60.0,61.1
49,05/01/2022,00:00,USD,high,ISM Manufacturing Prices  (Dec),68.2,79.5,82.4
50,05/01/2022,00:00,USD,high,JOLTS Job Openings  (Nov),10.562M,11.075M,11.091M
51,05/01/2022,06:30,USD,medium,API Weekly Crude Oil Stock,-6.432M,-3.400M,-3.090M
52,05/01/2022,08:00,USD,low,Total Vehicle Sales,12.40M,,12.86M
53,05/01/2022,08:50,JPY,low,Monetary Base (YoY),8.3%,9.5%,9.3%
54,05/01/2022,09:30,AUD,low,ANZ Job Advertisements (MoM),-5.5%,,9.9%
55,05/01/2022,09:30,AUD,low,RBA Chart Pack Release,,,
56,05/01/2022,12:35,JPY,medium,10-Year JGB Auction,0.096%,,0.060%
57,05/01/2022,14:00,JPY,low,Household Confidence  (Dec),39.1,39.8,39.2
58,05/01/2022,21:00,USD,low,MBA 30-Year Mortgage Rate,3.33%,,3.31%
59,05/01/2022,21:00,USD,low,MBA Mortgage Applications (WoW),-5.6%,,3.2%
60,05/01/2022,21:00,USD,low,MBA Purchase Index,277.3,,308.7
61,05/01/2022,21:00,USD,low,Mortgage Market Index,572.8,,588.4
62,05/01/2022,21:00,USD,low,Mortgage Refinance Index,"2,351.3",,"2,411.3"
63,05/01/2022,22:15,USD,high,ADP Nonfarm Employment Change  (Dec),807K,400K,505K
64,05/01/2022,23:00,USD,low,All Car Sales  (Dec),2.61M,,2.65M
65,05/01/2022,23:00,USD,low,All Truck Sales  (Dec),9.82M,,10.25M
66,06/01/2022,00:30,USD,high,Crude Oil Inventories,-2.144M,-3.283M,-3.576M
67,06/01/2022,00:30,USD,low,EIA Refinery Crude Runs  (WoW),0.164M,,-0.115M
68,06/01/2022,00:30,USD,low,Crude Oil Imports,-0.500M,,0.515M
69,06/01/2022,00:30,USD,medium,Cushing Crude Oil Inventories,2.577M,,1.055M
70,06/01/2022,00:30,USD,low,Distillate Fuel Production,0.030M,,0.083M
71,06/01/2022,00:30,USD,low,EIA Weekly Distillates Stocks,4.418M,1.525M,-1.726M
72,06/01/2022,00:30,USD,low,Gasoline Production,-1.607M,,0.171M
73,06/01/2022,00:30,USD,low,Heating Oil Stockpiles,-0.349M,,-0.830M
74,06/01/2022,00:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),0.1%,0.4%,0.1%
75,06/01/2022,00:30,USD,low,Gasoline Inventories,10.128M,1.775M,-1.458M
76,06/01/2022,04:00,USD,high,FOMC Meeting Minutes,,,
77,06/01/2022,05:30,USD,medium,Fed's Balance Sheet,"8,765.72B",,"8,757.46B"
78,06/01/2022,06:30,USD,low,API Weekly Gasoline Stock,7.061M,,-0.319M
79,06/01/2022,19:00,EUR,low,PPI (YoY)  (Nov),23.7%,22.9%,21.9%
80,06/01/2022,19:00,EUR,low,PPI (MoM)  (Nov),1.8%,1.2%,5.4%
81,06/01/2022,21:30,USD,low,Challenger Job Cuts  (Dec),19.052K,,14.875K
82,06/01/2022,21:30,USD,low,Challenger Job Cuts (YoY),-75.3%,,-77.0%
83,06/01/2022,22:30,USD,medium,Continuing Jobless Claims,"1,754K","1,688K","1,718K"
84,06/01/2022,22:30,USD,medium,Exports,224.20B,,223.60B
85,06/01/2022,22:30,USD,medium,Imports,304.40B,,290.70B
86,06/01/2022,22:30,USD,high,Initial Jobless Claims,207K,197K,200K
87,06/01/2022,22:30,USD,low,Jobless Claims 4-Week Avg.,204.50K,,199.75K
88,06/01/2022,22:30,USD,medium,Trade Balance  (Nov),-80.20B,-77.10B,-67.20B
89,06/01/2022,23:00,EUR,medium,ECB's Schnabel Speaks,,,
90,07/01/2022,00:00,USD,low,Durables Excluding Defense (MoM)  (Nov),2.0%,,2.0%
91,07/01/2022,00:00,USD,medium,Factory Orders (MoM)  (Nov),1.6%,1.5%,1.2%
92,07/01/2022,00:00,USD,low,Factory orders ex transportation (MoM)  (Nov),0.8%,,1.5%
93,07/01/2022,00:00,USD,low,ISM Non-Manufacturing Business Activity  (Dec),67.6,71.0,74.6
94,07/01/2022,00:00,USD,medium,ISM Non-Manufacturing Employment  (Dec),54.9,,56.5
95,07/01/2022,00:00,USD,low,ISM Non-Manufacturing New Orders  (Dec),61.5,,69.7
96,07/01/2022,00:00,USD,high,ISM Non-Manufacturing PMI  (Dec),62.0,66.9,69.1
97,07/01/2022,00:00,USD,high,ISM Non-Manufacturing Prices  (Dec),82.5,,82.3
98,07/01/2022,00:30,USD,low,Natural Gas Storage,-31B,-54B,-136B
99,07/01/2022,01:30,USD,low,4-Week Bill Auction,0.050%,,0.040%
100,07/01/2022,01:30,USD,low,8-Week Bill Auction,0.055%,,0.055%
101,07/01/2022,08:30,JPY,low,Average Cash Earnings (YoY),0.0%,,0.2%
102,07/01/2022,08:30,JPY,medium,Household Spending (MoM)  (Nov),-1.2%,1.2%,3.4%
103,07/01/2022,08:30,JPY,medium,Household Spending (YoY)  (Nov),-1.3%,1.6%,-0.6%
104,07/01/2022,08:30,JPY,low,Overall wage income of employees  (Nov),0.0%,,0.2%
105,07/01/2022,08:30,JPY,low,Overtime Pay (YoY)  (Nov),2.70%,,2.30%
106,07/01/2022,08:30,JPY,medium,Tokyo Core CPI (YoY)  (Dec),0.5%,0.5%,0.3%
107,07/01/2022,08:30,JPY,low,Tokyo CPI (YoY)  (Dec),0.8%,,0.5%
108,07/01/2022,08:30,JPY,low,CPI Tokyo Ex Food and Energy (MoM)  (Dec),0.0%,,-0.1%
109,07/01/2022,08:50,JPY,low,Foreign Bonds Buying,310.0B,,"-1,587.2B"
110,07/01/2022,08:50,JPY,low,Foreign Investments in Japanese Stocks,124.5B,,-839.0B
111,07/01/2022,08:51,JPY,low,Foreign Bonds Buying,-416.5B,,310.0B
112,07/01/2022,08:51,JPY,low,Foreign Investments in Japanese Stocks,17.1B,,124.5B
113,07/01/2022,12:35,JPY,low,30-Year JGB Auction,0.719%,,0.673%
114,07/01/2022,16:00,GBP,medium,Halifax House Price Index (MoM)  (Dec),1.1%,,1.1%
115,07/01/2022,16:00,GBP,medium,Halifax House Price Index (YoY),9.8%,,8.2%
116,07/01/2022,18:30,GBP,low,Housing Equity Withdrawal (QoQ),-7.1B,,6.1B
117,07/01/2022,19:00,EUR,low,Business and Consumer Survey  (Dec),115.3,116.0,117.6
118,07/01/2022,19:00,EUR,low,Business Climate  (Dec),1.84,,1.79
119,07/01/2022,19:00,EUR,low,Consumer Confidence  (Dec),-8.3,-8.3,-6.8
120,07/01/2022,19:00,EUR,low,Consumer Inflation Expectation  (Dec),36.6,,39.3
121,07/01/2022,19:00,EUR,medium,Core CPI (YoY)  (Nov),2.6%,2.5%,2.6%
122,07/01/2022,19:00,EUR,low,Core CPI (MoM)  (Dec),0.4%,,0.0%
123,07/01/2022,19:00,EUR,medium,CPI (MoM)  (Dec),0.4%,,0.4%
124,07/01/2022,19:00,EUR,high,CPI (YoY)  (Dec),5.0%,4.7%,4.9%
125,07/01/2022,19:00,EUR,low,"CPI, n.s.a  (Dec)",110.38,,109.90
126,07/01/2022,19:00,EUR,low,Selling Price Expectations  (Dec),48.3,,49.1
127,07/01/2022,19:00,EUR,low,Services Sentiment  (Dec),11.2,16.0,18.3
128,07/01/2022,19:00,EUR,low,HICP ex Energy & Food (YoY)  (Dec),2.7%,2.6%,2.6%
129,07/01/2022,19:00,EUR,low,HICP ex Energy and Food (MoM)  (Dec),0.4%,0.1%,0.1%
130,07/01/2022,19:00,EUR,low,Industrial Sentiment  (Dec),14.9,13.9,14.3
131,07/01/2022,19:00,EUR,low,Retail Sales (MoM)  (Nov),1.0%,-0.5%,0.3%
132,07/01/2022,19:00,EUR,low,Retail Sales (YoY)  (Nov),7.8%,5.6%,1.7%
133,07/01/2022,22:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Dec),4.7%,4.2%,5.1%
134,07/01/2022,22:30,USD,high,Average Hourly Earnings (MoM)  (Dec),0.6%,0.4%,0.4%
135,07/01/2022,22:30,USD,low,Average Weekly Hours  (Dec),34.7,34.8,34.7
136,07/01/2022,22:30,USD,low,Government Payrolls  (Dec),-12.0K,,-21.0K
137,07/01/2022,22:30,USD,low,Manufacturing Payrolls  (Dec),26K,35K,35K
138,07/01/2022,22:30,USD,high,Nonfarm Payrolls  (Dec),199K,400K,249K
139,07/01/2022,22:30,USD,medium,Participation Rate  (Dec),61.9%,,61.9%
140,07/01/2022,22:30,USD,medium,Private Nonfarm Payrolls  (Dec),211K,365K,270K
141,07/01/2022,22:30,USD,medium,U6 Unemployment Rate  (Dec),7.3%,,7.7%
142,07/01/2022,22:30,USD,high,Unemployment Rate  (Dec),3.9%,4.1%,4.2%
143,08/01/2022,00:00,USD,medium,FOMC Member Daly Speaks,,,
144,08/01/2022,02:15,USD,medium,FOMC Member Bostic Speaks,,,
145,08/01/2022,02:30,USD,low,FOMC Member Barkin Speaks,,,
146,08/01/2022,03:00,USD,medium,U.S. Baker Hughes Oil Rig Count,481,,480
147,08/01/2022,03:00,USD,medium,U.S. Baker Hughes Total Rig Count,588,,586
148,08/01/2022,05:00,USD,medium,Consumer Credit  (Nov),39.99B,19.50B,16.01B
149,08/01/2022,05:30,GBP,medium,CFTC GBP speculative net positions,-39.2K,,-50.7K
150,08/01/2022,05:30,USD,low,CFTC Aluminium speculative net positions,2.0K,,2.4K
151,08/01/2022,05:30,USD,low,CFTC Copper speculative net positions,19.8K,,14.4K
152,08/01/2022,05:30,USD,low,CFTC Corn speculative net positions,445.5K,,458.2K
153,08/01/2022,05:30,USD,medium,CFTC Crude Oil speculative net positions,332.8K,,338.4K
154,08/01/2022,05:30,USD,medium,CFTC Gold speculative net positions,211.4K,,213.2K
155,08/01/2022,05:30,USD,medium,CFTC Nasdaq 100 speculative net positions,21.7K,,14.1K
156,08/01/2022,05:30,USD,low,CFTC Natural Gas speculative net positions,-141.9K,,-146.2K
157,08/01/2022,05:30,USD,medium,CFTC S&P 500 speculative net positions,109.0K,,103.3K
158,08/01/2022,05:30,USD,low,CFTC Silver speculative net positions,30.9K,,26.5K
159,08/01/2022,05:30,USD,low,CFTC Soybeans speculative net positions,130.6K,,125.3K
160,08/01/2022,05:30,USD,low,CFTC Wheat speculative net positions,4.1K,,5.9K
161,08/01/2022,05:30,AUD,medium,CFTC AUD speculative net positions,-89.4K,,-81.7K
162,08/01/2022,05:30,JPY,medium,CFTC JPY speculative net positions,-62.3K,,-53.1K
163,08/01/2022,05:30,EUR,medium,CFTC EUR speculative net positions,-1.6K,,-6.6K
164,10/01/2022,All Day,JPY,,Japan - Coming of Age (Adults') Day,,,
165,10/01/2022,All Day,JPY,,Japan - Respect for the Aged Day,,,
166,10/01/2022,09:00,AUD,low,MI Inflation Gauge (MoM),0.2%,,0.3%
167,10/01/2022,09:30,AUD,medium,Building Approvals (MoM)  (Nov),3.6%,3.2%,-13.6%
168,10/01/2022,09:30,AUD,low,Private House Approvals  (Nov),1.4%,,4.3%
169,10/01/2022,14:30,GBP,medium,Investing.com GBP/USD Index,34.3%,,32.2%
170,10/01/2022,14:30,USD,medium,Investing.com Gold Index,58.9%,,59.7%
171,10/01/2022,14:30,AUD,medium,Investing.com AUD/USD Index,29.3%,,31.2%
172,10/01/2022,14:30,JPY,medium,Investing.com USD/JPY Index,48.3%,,41.9%
173,10/01/2022,14:30,EUR,medium,Investing.com EUR/USD Index,44.2%,,46.1%
174,10/01/2022,18:30,EUR,low,Sentix Investor Confidence  (Jan),14.9,12.0,13.5
175,10/01/2022,19:00,EUR,medium,Unemployment Rate  (Nov),7.2%,7.2%,7.3%
176,11/01/2022,00:00,USD,low,CB Employment Trends Index  (Dec),116.63,,115.64
177,11/01/2022,00:00,USD,low,Wholesale Inventories (MoM),1.4%,1.2%,2.5%
178,11/01/2022,00:00,USD,low,Wholesale Trade Sales (MoM)  (Nov),1.3%,1.5%,2.5%
179,11/01/2022,01:30,USD,low,3-Month Bill Auction,0.120%,,0.090%
180,11/01/2022,01:30,USD,low,6-Month Bill Auction,0.275%,,0.220%
181,11/01/2022,02:00,USD,medium,FOMC Member Bostic Speaks,,,
182,11/01/2022,08:50,JPY,low,Foreign Reserves (USD)  (Dec),"1,405.8B",,"1,405.8B"
183,11/01/2022,09:01,GBP,medium,BRC Retail Sales Monitor (YoY)  (Dec),0.6%,0.3%,1.8%
184,11/01/2022,09:30,AUD,low,Exports (MoM)  (Nov),2%,,-3%
185,11/01/2022,09:30,AUD,low,Imports (MoM)  (Nov),6%,,-2%
186,11/01/2022,09:30,AUD,medium,Retail Sales (MoM)  (Nov),7.3%,3.9%,4.9%
187,11/01/2022,09:30,AUD,medium,Trade Balance  (Nov),9.423B,10.600B,10.781B
188,11/01/2022,14:00,JPY,low,Coincident Indicator (MoM)  (Nov),3.8%,,1.1%
189,11/01/2022,14:00,JPY,low,Leading Index (MoM)  (Nov),1.5%,,1.3%
190,11/01/2022,14:00,JPY,low,Leading Index,103.0,,101.5
191,11/01/2022,18:30,GBP,medium,Labour Productivity  (Q3),-1.4%,,0.1%
192,11/01/2022,19:00,GBP,low,5-Year Treasury Gilt Auction,0.988%,,0.789%
193,11/01/2022,19:20,EUR,medium,ECB President Lagarde Speaks,,,
194,11/01/2022,20:00,USD,low,NFIB Small Business Optimism  (Dec),98.9,98.6,98.4
195,11/01/2022,22:55,USD,low,Redbook (YoY),14.4%,,18.8%
196,11/01/2022,23:00,USD,medium,FOMC Member Mester Speaks,,,
197,11/01/2022,23:30,USD,medium,FOMC Member George Speaks,,,
198,12/01/2022,00:00,USD,high,Fed Chair Powell Testifies,,,
199,12/01/2022,00:00,USD,low,IBD/TIPP Economic Optimism,44.7,50.2,48.4
200,12/01/2022,02:00,USD,medium,EIA Short-Term Energy Outlook,,,
201,12/01/2022,03:00,USD,medium,3-Year Note Auction,1.237%,,1.000%
202,12/01/2022,06:30,USD,medium,API Weekly Crude Oil Stock,-1.077M,-1.950M,-6.432M
203,12/01/2022,06:30,USD,low,API Weekly Gasoline Stock,10.860M,,7.061M
204,12/01/2022,08:00,JPY,low,Reuters Tankan Index  (Jan),17,,22
205,12/01/2022,08:50,JPY,medium,Adjusted Current Account,1.37T,1.05T,1.03T
206,12/01/2022,08:50,JPY,low,Bank Lending (YoY)  (Dec),0.6%,0.7%,0.6%
207,01/01/2022,All Day,JPY,,Japan - New Year's Day,,,
208,02/01/2022,All Day,JPY,,Japan - Market Holiday,,,
209,03/01/2022,All Day,GBP,,United Kingdom - New Year's Day,,,
210,03/01/2022,All Day,AUD,,Australia - New Year's Day,,,
211,03/01/2022,All Day,JPY,,Japan - Market Holiday,,,
212,10/01/2022,All Day,JPY,,Japan - Coming of Age (Adults') Day,,,
213,10/01/2022,All Day,JPY,,Japan - Respect for the Aged Day,,,
214,12/01/2022,08:50,JPY,medium,Current Account n.s.a.  (Nov),0.897T,0.585T,1.180T
215,12/01/2022,10:00,JPY,medium,BoJ Governor Kuroda Speaks,,,
216,12/01/2022,14:00,JPY,low,Economy Watchers Current Index  (Dec),56.4,56.5,56.3
217,12/01/2022,19:00,EUR,medium,Industrial Production (MoM)  (Nov),2.3%,0.5%,-1.3%
218,12/01/2022,19:00,EUR,low,Industrial Production (YoY)  (Nov),-1.5%,0.6%,0.2%
219,12/01/2022,21:00,USD,low,MBA 30-Year Mortgage Rate,3.52%,,3.33%
220,12/01/2022,21:00,USD,low,MBA Mortgage Applications (WoW),1.4%,,-5.6%
221,12/01/2022,21:00,USD,low,MBA Purchase Index,283.4,,277.3
222,12/01/2022,21:00,USD,low,Mortgage Market Index,580.6,,572.8
223,12/01/2022,21:00,USD,low,Mortgage Refinance Index,"2,349.8",,"2,351.3"
224,12/01/2022,22:30,USD,high,Core CPI (MoM)  (Dec),0.6%,0.5%,0.5%
225,12/01/2022,22:30,USD,medium,Core CPI (YoY)  (Dec),5.5%,5.4%,4.9%
226,12/01/2022,22:30,USD,low,Core CPI Index  (Dec),284.76,,283.20
227,12/01/2022,22:30,USD,high,CPI (MoM)  (Dec),0.5%,0.4%,0.8%
228,12/01/2022,22:30,USD,high,CPI (YoY)  (Dec),7.0%,7.0%,6.8%
229,12/01/2022,22:30,USD,low,"CPI Index, n.s.a.  (Dec)",278.80,278.74,277.95
230,12/01/2022,22:30,USD,low,"CPI Index, s.a  (Dec)",280.19,,278.88
231,12/01/2022,22:30,USD,low,"CPI, n.s.a (MoM)  (Dec)",0.31%,,0.49%
232,12/01/2022,22:30,USD,low,Real Earnings (MoM)  (Dec),0.1%,,-0.4%
233,12/01/2022,23:15,GBP,medium,BoE MPC Member Cunliffe Speaks,,,
234,13/01/2022,00:00,USD,medium,FOMC Member Brainard Speaks,,,
235,13/01/2022,00:30,USD,high,Crude Oil Inventories,-4.553M,-1.904M,-2.144M
236,13/01/2022,00:30,USD,low,EIA Refinery Crude Runs  (WoW),-0.294M,,0.164M
237,13/01/2022,00:30,USD,low,Crude Oil Imports,0.784M,,-0.500M
238,13/01/2022,00:30,USD,medium,Cushing Crude Oil Inventories,-2.468M,,2.577M
239,13/01/2022,00:30,USD,low,Distillate Fuel Production,-0.177M,,0.030M
240,13/01/2022,00:30,USD,low,EIA Weekly Distillates Stocks,2.537M,1.757M,4.418M
241,13/01/2022,00:30,USD,low,Gasoline Production,0.068M,,-1.607M
242,13/01/2022,00:30,USD,low,Heating Oil Stockpiles,-0.166M,,-0.349M
243,13/01/2022,00:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),-1.4%,-0.1%,0.1%
244,13/01/2022,00:30,USD,low,Gasoline Inventories,7.961M,2.408M,10.128M
245,13/01/2022,00:30,EUR,medium,ECB's Enria Speaks,,,
246,13/01/2022,01:00,USD,low,Cleveland CPI (MoM)  (Dec),0.4%,,0.5%
247,13/01/2022,01:00,USD,low,Thomson Reuters IPSOS PCSI  (Jan),56.07,,56.53
248,13/01/2022,02:00,USD,medium,WASDE Report,,,
249,13/01/2022,03:00,USD,high,10-Year Note Auction,1.723%,,1.518%
250,13/01/2022,03:00,USD,medium,FOMC Member Kashkari Speaks,,,
251,13/01/2022,04:00,USD,medium,Beige Book,,,
252,13/01/2022,04:00,USD,medium,Federal Budget Balance  (Dec),-21.0B,-25.0B,-191.0B
253,13/01/2022,05:30,USD,medium,Fed's Balance Sheet,"8,788.28B",,"8,765.72B"
254,13/01/2022,08:50,JPY,low,M2 Money Stock (YoY),3.7%,,4.0%
255,13/01/2022,08:50,JPY,low,M3 Money Supply  (Dec),"2,010.9T",,"2,008.2T"
256,13/01/2022,15:00,JPY,low,Machine Tool Orders (YoY),40.5%,,64.0%
257,13/01/2022,17:45,GBP,medium,BoE MPC Member Mann Speaks,,,
258,13/01/2022,18:00,EUR,medium,ECB Economic Bulletin,,,
259,13/01/2022,18:30,GBP,medium,BOE Credit Conditions Survey,,,
260,13/01/2022,19:00,GBP,low,Thomson Reuters IPSOS PCSI  (Jan),51.9,,52.1
261,13/01/2022,19:30,EUR,medium,ECB's De Guindos Speaks,,,
262,13/01/2022,20:30,EUR,medium,ECB Hakkarainen Speaks,,,
263,13/01/2022,22:00,USD,medium,FOMC Member Harker Speaks,,,
264,13/01/2022,22:30,USD,medium,Continuing Jobless Claims,"1,559K","1,733K","1,753K"
265,13/01/2022,22:30,USD,medium,Core PPI (MoM)  (Dec),0.5%,0.5%,0.9%
266,13/01/2022,22:30,USD,low,Core PPI (YoY)  (Dec),8.3%,8.0%,7.9%
267,13/01/2022,22:30,USD,high,Initial Jobless Claims,230K,200K,207K
268,13/01/2022,22:30,USD,low,Jobless Claims 4-Week Avg.,210.75K,,204.50K
269,13/01/2022,22:30,USD,high,PPI (MoM)  (Dec),0.2%,0.4%,1.0%
270,13/01/2022,22:30,USD,low,PPI (YoY)  (Dec),9.7%,9.8%,9.8%
271,13/01/2022,23:30,EUR,medium,ECB's Elderson Speaks,,,
272,14/01/2022,00:00,USD,medium,FOMC Member Brainard Speaks,,,
273,14/01/2022,00:30,USD,low,Natural Gas Storage,-179B,-173B,-31B
274,14/01/2022,01:30,USD,low,4-Week Bill Auction,0.040%,,0.050%
275,14/01/2022,01:30,USD,low,8-Week Bill Auction,0.050%,,0.055%
276,14/01/2022,03:00,USD,high,30-Year Bond Auction,2.075%,,1.895%
277,14/01/2022,03:00,USD,low,Chicago Fed President Evans Speaks,,,
278,14/01/2022,08:50,JPY,low,Foreign Bonds Buying,617.3B,,-416.5B
279,14/01/2022,08:50,JPY,low,Foreign Investments in Japanese Stocks,781.1B,,17.1B
280,14/01/2022,08:50,JPY,low,PPI (MoM)  (Dec),-0.2%,0.3%,0.7%
281,14/01/2022,08:50,JPY,low,PPI (YoY)  (Dec),8.5%,8.8%,9.2%
282,14/01/2022,09:30,AUD,medium,Home Loans (MoM),7.6%,,-4.1%
283,14/01/2022,09:30,AUD,low,Invest Housing Finance (MoM),3.8%,,1.1%
284,14/01/2022,11:00,JPY,low,Thomson Reuters IPSOS PCSI  (Jan),44.28,,44.97
285,14/01/2022,16:00,GBP,low,U.K. Construction Output (YoY)  (Nov),6.8%,2.9%,4.3%
286,14/01/2022,16:00,GBP,low,Construction Output (MoM)  (Nov),3.5%,0.5%,-1.7%
287,14/01/2022,16:00,GBP,high,GDP (MoM),0.9%,,0.2%
288,14/01/2022,16:00,GBP,low,Index of Services,1.3%,1.0%,1.2%
289,14/01/2022,16:00,GBP,medium,Industrial Production (MoM)  (Nov),1.0%,0.2%,-0.5%
290,14/01/2022,16:00,GBP,low,Industrial Production (YoY)  (Nov),0.1%,0.5%,0.2%
291,14/01/2022,16:00,GBP,medium,Manufacturing Production (MoM)  (Nov),1.1%,0.2%,0.1%
292,14/01/2022,16:00,GBP,low,Manufacturing Production (YoY)  (Nov),0.4%,-0.3%,1.1%
293,14/01/2022,16:00,GBP,medium,Monthly GDP 3M/3M Change,1.1%,,0.9%
294,14/01/2022,16:00,GBP,medium,Trade Balance  (Nov),-11.34B,-14.20B,-11.81B
295,14/01/2022,16:00,GBP,medium,Trade Balance Non-EU  (Nov),-5.67B,,-6.83B
296,14/01/2022,19:00,EUR,medium,Trade Balance  (Nov),-1.5B,7.6B,3.3B
297,14/01/2022,20:00,EUR,low,Reserve Assets Total  (Dec),"1,057.00B",,"1,045.37B"
298,14/01/2022,21:30,USD,low,Import Price Index ex Petroleum (MoM),0.3%,,0.7%
299,14/01/2022,22:15,EUR,medium,ECB President Lagarde Speaks,,,
300,14/01/2022,22:30,USD,high,Core Retail Sales (MoM)  (Dec),-2.3%,0.2%,0.1%
301,14/01/2022,22:30,USD,low,Export Price Index (YoY),14.7%,,18.2%
302,14/01/2022,22:30,USD,medium,Export Price Index (MoM)  (Dec),-1.8%,0.3%,0.8%
303,14/01/2022,22:30,USD,medium,Import Price Index (MoM)  (Dec),-0.2%,0.3%,0.7%
304,14/01/2022,22:30,USD,low,Import Price Index (YoY),10.4%,,11.7%
305,14/01/2022,22:30,USD,medium,Retail Control (MoM)  (Dec),-3.1%,0.1%,-0.5%
306,14/01/2022,22:30,USD,high,Retail Sales (MoM)  (Dec),-1.9%,-0.1%,0.2%
307,14/01/2022,22:30,USD,low,Retail Sales (YoY)  (Dec),16.95%,,18.24%
308,14/01/2022,22:30,USD,low,Retail Sales Ex Gas/Autos (MoM)  (Dec),-2.5%,,-0.1%
309,14/01/2022,23:15,USD,low,Capacity Utilization Rate  (Dec),76.5%,77.0%,76.6%
310,14/01/2022,23:15,USD,medium,Industrial Production (YoY)  (Dec),3.67%,,4.98%
311,14/01/2022,23:15,USD,medium,Industrial Production (MoM)  (Dec),-0.1%,0.3%,0.7%
