id,date,time,currency,importance,event,actual,forecast,previous
42,02/05/2023,20:20,AUD,medium,RBA Governor Lowe Speaks,,,
43,02/05/2023,21:55,USD,low,Redbook (YoY),1.3%,,1.8%
44,02/05/2023,23:00,USD,low,Durables Excluding Defense (MoM)  (Mar),3.4%,,3.5%
45,02/05/2023,23:00,USD,low,Durables Excluding Transport (MoM)  (Mar),0.2%,,0.3%
46,02/05/2023,23:00,USD,medium,Factory Orders (MoM)  (Mar),0.9%,1.1%,-1.1%
47,02/05/2023,23:00,USD,low,Factory orders ex transportation (MoM)  (Mar),-0.7%,,-0.7%
48,02/05/2023,23:00,USD,high,JOLTS Job Openings  (Mar),9.590M,9.775M,9.974M
49,03/05/2023,All Day,JPY,,Japan - Constitution Day,,,
50,03/05/2023,05:30,USD,medium,API Weekly Crude Oil Stock,-3.939M,-1.000M,-6.083M
51,03/05/2023,08:00,AUD,low,AIG Construction Index  (Apr),-12.4,,-5.8
52,03/05/2023,08:00,AUD,low,AIG Manufacturing Index  (Apr),-20.2,,5.6
53,03/05/2023,10:30,AUD,low,RBA Chart Pack Release,,,
54,03/05/2023,10:30,AUD,medium,Retail Sales (MoM)  (Mar),0.4%,0.3%,0.2%
55,03/05/2023,13:55,AUD,medium,RBA Assist Gov Ellis Speaks,,,
56,03/05/2023,18:00,GBP,low,2-Year Treasury Gilt Auction,4.121%,,4.151%
57,03/05/2023,18:00,EUR,medium,Unemployment Rate  (Mar),6.5%,6.6%,6.6%
58,03/05/2023,20:00,GBP,low,BoE Quarterly Bulletin,,,
59,03/05/2023,20:00,USD,low,MBA 30-Year Mortgage Rate,6.50%,,6.55%
60,03/05/2023,20:00,USD,low,MBA Mortgage Applications (WoW),-1.2%,,3.7%
61,03/05/2023,20:00,USD,low,MBA Purchase Index,165.8,,169.1
62,03/05/2023,20:00,USD,low,Mortgage Market Index,214.4,,216.9
63,03/05/2023,20:00,USD,low,Mortgage Refinance Index,461.2,,457.6
64,03/05/2023,21:00,EUR,medium,ECB McCaul Speaks,,,
65,03/05/2023,21:15,USD,high,ADP Nonfarm Employment Change  (Apr),296K,148K,142K
66,03/05/2023,21:20,USD,low,All Car Sales  (Apr),3.28M,,2.96M
67,03/05/2023,21:20,USD,low,All Truck Sales  (Apr),12.63M,,11.88M
68,03/05/2023,22:00,USD,low,Total Vehicle Sales  (Apr),15.91M,,14.84M
69,03/05/2023,23:00,USD,low,ISM Non-Manufacturing Business Activity  (Apr),52.0,54.5,55.4
70,03/05/2023,23:00,USD,medium,ISM Non-Manufacturing Employment  (Apr),50.8,52.6,51.3
71,03/05/2023,23:00,USD,low,ISM Non-Manufacturing New Orders  (Apr),56.1,57.0,52.2
72,03/05/2023,23:00,USD,high,ISM Non-Manufacturing PMI  (Apr),51.9,51.8,51.2
73,03/05/2023,23:00,USD,high,ISM Non-Manufacturing Prices  (Apr),59.6,59.9,59.5
74,03/05/2023,23:30,USD,high,Crude Oil Inventories,-1.280M,-1.100M,-5.054M
75,03/05/2023,23:30,USD,low,EIA Refinery Crude Runs  (WoW),-0.098M,,-0.011M
76,03/05/2023,23:30,USD,low,Crude Oil Imports,0.102M,1.589M,-0.166M
77,03/05/2023,23:30,USD,medium,Cushing Crude Oil Inventories,0.541M,0.745M,0.319M
78,03/05/2023,23:30,USD,low,Distillate Fuel Production,-0.093M,-0.019M,-0.081M
79,03/05/2023,23:30,USD,low,EIA Weekly Distillates Stocks,-1.191M,-1.084M,-0.576M
80,03/05/2023,23:30,USD,low,Gasoline Production,-0.638M,0.042M,0.541M
81,03/05/2023,23:30,USD,low,Heating Oil Stockpiles,0.648M,0.114M,0.151M
82,03/05/2023,23:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),-0.6%,0.3%,0.3%
83,03/05/2023,23:30,USD,low,Gasoline Inventories,1.743M,-1.157M,-2.408M
84,04/05/2023,All Day,JPY,,Japan - Greenery Day,,,
85,04/05/2023,00:20,EUR,medium,ECB's Supervisory Board Member Jochnick Speaks,,,
86,04/05/2023,03:00,USD,high,FOMC Statement,,,
87,04/05/2023,03:00,USD,high,Fed Interest Rate Decision,5.25%,5.25%,5.00%
88,04/05/2023,03:30,USD,high,FOMC Press Conference,,,
89,04/05/2023,10:30,AUD,low,Exports (MoM)  (Mar),4.0%,,-2.7%
90,04/05/2023,10:30,AUD,low,Imports (MoM)  (Mar),2.0%,,-10.0%
91,04/05/2023,10:30,AUD,medium,Trade Balance  (Mar),15.269B,12.650B,14.151B
92,04/05/2023,17:30,GBP,low,BoE Consumer Credit  (Mar),1.574B,1.200B,1.485B
93,04/05/2023,17:30,GBP,low,M4 Money Supply (MoM)  (Mar),-0.6%,0.2%,-0.3%
94,04/05/2023,17:30,GBP,low,Mortgage Approvals  (Mar),52.01K,46.25K,44.13K
95,04/05/2023,17:30,GBP,low,Mortgage Lending  (Mar),0.02B,1.25B,0.67B
96,04/05/2023,17:30,GBP,low,Net Lending to Individuals,1.6B,2.8B,2.2B
97,04/05/2023,18:00,EUR,low,PPI (MoM)  (Mar),-1.6%,-1.7%,-0.4%
98,04/05/2023,18:00,EUR,low,PPI (YoY)  (Mar),5.9%,5.9%,13.3%
99,04/05/2023,20:30,USD,low,Challenger Job Cuts (YoY),175.9%,,319.4%
100,04/05/2023,20:30,USD,low,Challenger Job Cuts  (Apr),66.995K,,89.703K
101,04/05/2023,21:15,EUR,high,Deposit Facility Rate  (May),3.25%,3.25%,3.00%
102,04/05/2023,21:15,EUR,medium,ECB Marginal Lending Facility,4.00%,,3.75%
103,04/05/2023,21:15,EUR,medium,ECB Monetary Policy Statement,,,
104,04/05/2023,21:15,EUR,high,ECB Interest Rate Decision  (May),3.75%,3.75%,3.50%
105,04/05/2023,21:30,USD,medium,Continuing Jobless Claims,"1,805K","1,865K","1,843K"
106,04/05/2023,21:30,USD,medium,Exports,256.20B,,250.90B
107,04/05/2023,21:30,USD,medium,Imports,320.40B,,321.50B
108,04/05/2023,21:30,USD,high,Initial Jobless Claims,242K,240K,229K
109,04/05/2023,21:30,USD,low,Jobless Claims 4-Week Avg.,239.25K,217.09K,235.75K
110,04/05/2023,21:30,USD,medium,Nonfarm Productivity (QoQ)  (Q1),-2.7%,-1.8%,1.6%
111,04/05/2023,21:30,USD,medium,Trade Balance  (Mar),-64.20B,-63.30B,-70.60B
112,04/05/2023,21:30,USD,medium,Unit Labor Costs (QoQ)  (Q1),6.3%,5.5%,3.3%
113,04/05/2023,21:45,EUR,high,ECB Press Conference,,,
114,04/05/2023,23:15,EUR,medium,ECB President Lagarde Speaks,,,
115,04/05/2023,23:30,USD,low,Natural Gas Storage,54B,86B,79B
116,05/05/2023,All Day,JPY,,Japan - Children's Day,,,
117,05/05/2023,00:30,USD,low,4-Week Bill Auction,5.840%,,3.830%
118,05/05/2023,00:30,USD,low,8-Week Bill Auction,5.400%,,4.940%
119,05/05/2023,05:30,USD,medium,Fed's Balance Sheet,"8,504B",,"8,563B"
120,05/05/2023,05:30,USD,low,Reserve Balances with Federal Reserve Banks,3.166T,,3.132T
121,05/05/2023,10:30,AUD,medium,Home Loans (MoM),6.5%,-1.0%,-1.2%
122,05/05/2023,10:30,AUD,low,Invest Housing Finance (MoM),3.7%,,-0.5%
123,05/05/2023,10:30,AUD,medium,RBA Monetary Policy Statement,,,
124,05/05/2023,17:00,EUR,medium,ECB's Elderson Speaks,,,
125,05/05/2023,18:00,EUR,low,Retail Sales (MoM)  (Mar),-1.2%,-0.1%,-0.2%
126,05/05/2023,18:00,EUR,low,Retail Sales (YoY)  (Mar),-3.8%,-3.1%,-2.4%
127,05/05/2023,21:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Apr),4.4%,4.2%,4.3%
128,05/05/2023,21:30,USD,high,Average Hourly Earnings (MoM)  (Apr),0.5%,0.3%,0.3%
129,05/05/2023,21:30,USD,low,Average Weekly Hours  (Apr),34.4,34.4,34.4
130,05/05/2023,21:30,USD,low,Government Payrolls  (Apr),23.0K,-8.0K,42.0K
131,05/05/2023,21:30,USD,low,Manufacturing Payrolls  (Apr),11K,-5K,-8K
132,05/05/2023,21:30,USD,high,Nonfarm Payrolls  (Apr),253K,180K,165K
133,05/05/2023,21:30,USD,medium,Participation Rate  (Apr),62.6%,62.5%,62.6%
134,05/05/2023,21:30,USD,medium,Private Nonfarm Payrolls  (Apr),230K,160K,123K
135,05/05/2023,21:30,USD,medium,U6 Unemployment Rate  (Apr),6.6%,6.7%,6.7%
136,05/05/2023,21:30,USD,high,Unemployment Rate  (Apr),3.4%,3.6%,3.5%
137,06/05/2023,02:00,USD,medium,U.S. Baker Hughes Oil Rig Count,588,,591
138,06/05/2023,02:00,USD,low,Fed Governor Cook Speaks,,,
139,06/05/2023,02:00,USD,medium,FOMC Member Bullard Speaks,,,
140,06/05/2023,02:00,USD,medium,U.S. Baker Hughes Total Rig Count,748,,755
141,06/05/2023,04:00,USD,medium,Consumer Credit  (Mar),26.51B,16.50B,15.03B
142,06/05/2023,05:30,GBP,medium,CFTC GBP speculative net positions,1.1K,,5.8K
143,06/05/2023,05:30,USD,low,CFTC Aluminium speculative net positions,5.7K,,6.2K
144,06/05/2023,05:30,USD,low,CFTC Copper speculative net positions,-21.7K,,-17.0K
145,06/05/2023,05:30,USD,low,CFTC Corn speculative net positions,-60.6K,,24.6K
146,06/05/2023,05:30,USD,medium,CFTC Crude Oil speculative net positions,214.8K,,236.4K
147,06/05/2023,05:30,USD,medium,CFTC Gold speculative net positions,195.6K,,185.3K
148,06/05/2023,05:30,USD,medium,CFTC Nasdaq 100 speculative net positions,13.3K,,5.1K
149,06/05/2023,05:30,USD,low,CFTC Natural Gas speculative net positions,-141.3K,,-136.2K
150,06/05/2023,05:30,USD,medium,CFTC S&P 500 speculative net positions,-355.4K,,-363.3K
151,06/05/2023,05:30,USD,low,CFTC Silver speculative net positions,32.0K,,30.6K
152,06/05/2023,05:30,USD,low,CFTC Soybeans speculative net positions,75.1K,,104.1K
153,06/05/2023,05:30,USD,low,CFTC Wheat speculative net positions,-90.2K,,-83.2K
154,06/05/2023,05:30,AUD,medium,CFTC AUD speculative net positions,-45.0K,,-39.5K
155,06/05/2023,05:30,JPY,medium,CFTC JPY speculative net positions,-68.3K,,-68.7K
156,06/05/2023,05:30,EUR,medium,CFTC EUR speculative net positions,173.5K,,169.4K
157,08/05/2023,All Day,GBP,,United Kingdom - Bank Holiday,,,
158,08/05/2023,All Day,GBP,,United Kingdom - Bank Holiday,,,
159,08/05/2023,08:50,JPY,medium,Monetary Policy Meeting Minutes,,,
160,08/05/2023,10:30,AUD,medium,Building Approvals (MoM)  (Mar),-0.1%,3.0%,3.9%
161,08/05/2023,10:30,AUD,medium,NAB Business Confidence  (Apr),0,0,-1
162,08/05/2023,10:30,AUD,low,NAB Business Survey  (Apr),14,9,16
163,08/05/2023,10:30,AUD,low,Private House Approvals  (Apr),-2.8%,,11.3%
164,08/05/2023,17:30,EUR,low,Sentix Investor Confidence  (May),-13.1,-8.0,-8.7
165,08/05/2023,23:00,USD,low,CB Employment Trends Index  (Apr),116.18,117.37,115.51
166,08/05/2023,23:00,USD,low,Wholesale Inventories (MoM)  (Mar),0.0%,0.1%,0.0%
167,08/05/2023,23:00,USD,low,Wholesale Trade Sales (MoM)  (Mar),-2.1%,0.5%,0.4%
168,08/05/2023,23:00,EUR,medium,ECB's Lane Speaks,,,
169,09/05/2023,00:00,USD,medium,NY Fed 1-Year Consumer Inflation Expectations,4.4%,,4.7%
170,09/05/2023,00:30,USD,low,3-Month Bill Auction,5.140%,,5.120%
171,09/05/2023,00:30,USD,low,6-Month Bill Auction,4.890%,,4.900%
172,09/05/2023,03:00,USD,low,Loan Officer Survey,,,
173,09/05/2023,08:01,GBP,medium,BRC Retail Sales Monitor (YoY)  (Apr),5.2%,4.7%,4.9%
174,09/05/2023,08:30,JPY,medium,Household Spending (MoM)  (Mar),-0.8%,1.5%,-2.4%
175,09/05/2023,08:30,JPY,medium,Household Spending (YoY)  (Mar),-1.9%,0.4%,1.6%
176,09/05/2023,08:30,JPY,low,Overall wage income of employees  (Mar),0.8%,1.0%,0.8%
177,09/05/2023,08:30,JPY,low,Overtime Pay (YoY)  (Mar),1.10%,,1.20%
178,09/05/2023,10:30,AUD,medium,Retail Sales (MoM),0.4%,0.4%,0.2%
179,09/05/2023,10:30,AUD,low,Retail Sales (QoQ)  (Q1),-0.6%,-0.6%,-0.3%
180,09/05/2023,12:35,JPY,medium,10-Year JGB Auction,0.426%,,0.456%
181,09/05/2023,15:00,GBP,medium,Halifax House Price Index (YoY)  (Apr),0.1%,1.7%,1.6%
182,09/05/2023,15:00,GBP,medium,Halifax House Price Index (MoM)  (Apr),-0.3%,0.2%,0.8%
183,09/05/2023,17:00,EUR,medium,ECB's Lane Speaks,,,
184,09/05/2023,18:55,GBP,medium,Mortgage Rate (GBP)  (Apr),7.41%,,7.22%
185,09/05/2023,19:00,USD,low,NFIB Small Business Optimism  (Apr),89.0,89.6,90.1
186,09/05/2023,21:30,USD,low,Fed Governor Jefferson Speaks,,,
187,09/05/2023,23:00,USD,low,IBD/TIPP Economic Optimism,41.6,48.2,47.4
188,09/05/2023,23:50,USD,low,Redbook (YoY),1.3%,,1.3%
189,10/05/2023,01:00,USD,medium,EIA Short-Term Energy Outlook,,,
190,10/05/2023,01:05,USD,medium,FOMC Member Williams Speaks,,,
191,10/05/2023,02:00,USD,medium,3-Year Note Auction,3.695%,,3.810%
192,10/05/2023,02:00,EUR,medium,ECB's Schnabel Speaks,,,
193,10/05/2023,05:30,USD,medium,API Weekly Crude Oil Stock,3.618M,-1.600M,-3.939M
194,10/05/2023,08:50,JPY,low,Foreign Reserves (USD)  (Apr),"1,265.4B",,"1,257.1B"
195,10/05/2023,14:00,JPY,low,Coincident Indicator (MoM)  (Mar),0.0%,,2.5%
196,10/05/2023,14:00,JPY,low,Leading Index (MoM)  (Mar),-0.7%,,1.4%
197,10/05/2023,14:00,JPY,low,Leading Index,97.5,97.9,98.2
198,10/05/2023,18:00,GBP,low,10-Year Treasury Gilt Auction,3.849%,,3.592%
199,10/05/2023,20:00,USD,low,MBA 30-Year Mortgage Rate,6.48%,,6.50%
200,10/05/2023,20:00,USD,low,MBA Mortgage Applications (WoW),6.3%,,-1.2%
201,10/05/2023,20:00,USD,low,MBA Purchase Index,173.7,,165.8
202,10/05/2023,20:00,USD,low,Mortgage Market Index,227.8,,214.4
203,10/05/2023,20:00,USD,low,Mortgage Refinance Index,507.1,,461.2
204,10/05/2023,21:30,USD,medium,Core CPI (YoY)  (Apr),5.5%,5.5%,5.6%
205,10/05/2023,21:30,USD,high,Core CPI (MoM)  (Apr),0.4%,0.4%,0.4%
206,10/05/2023,21:30,USD,low,Core CPI Index  (Apr),306.49,306.21,305.24
207,01/05/2023,All Day,GBP,,United Kingdom - Bank Holiday,,,
208,01/05/2023,All Day,GBP,,United Kingdom - Bank Holiday,,,
209,03/05/2023,All Day,JPY,,Japan - Constitution Day,,,
210,04/05/2023,All Day,JPY,,Japan - Greenery Day,,,
211,05/05/2023,All Day,JPY,,Japan - Children's Day,,,
212,08/05/2023,All Day,GBP,,United Kingdom - Bank Holiday,,,
213,08/05/2023,All Day,GBP,,United Kingdom - Bank Holiday,,,
214,10/05/2023,21:30,USD,high,CPI (MoM)  (Apr),0.4%,0.4%,0.1%
215,10/05/2023,21:30,USD,high,CPI (YoY)  (Apr),4.9%,5.0%,5.0%
216,10/05/2023,21:30,USD,low,"CPI Index, n.s.a.  (Apr)",303.36,303.53,301.84
217,10/05/2023,21:30,USD,low,"CPI Index, s.a  (Apr)",302.92,303.28,301.81
218,10/05/2023,21:30,USD,low,"CPI, n.s.a (MoM)  (Apr)",0.51%,,0.33%
219,10/05/2023,21:30,USD,low,Real Earnings (MoM)  (Apr),0.1%,0.0%,-0.1%
220,10/05/2023,23:30,USD,high,Crude Oil Inventories,2.951M,-0.917M,-1.280M
221,10/05/2023,23:30,USD,low,EIA Refinery Crude Runs  (WoW),0.010M,,-0.098M
222,10/05/2023,23:30,USD,low,Crude Oil Imports,1.018M,,0.102M
223,10/05/2023,23:30,USD,medium,Cushing Crude Oil Inventories,0.397M,0.862M,0.541M
224,10/05/2023,23:30,USD,low,Distillate Fuel Production,0.030M,0.022M,-0.093M
225,10/05/2023,23:30,USD,low,EIA Weekly Distillates Stocks,-4.170M,-0.808M,-1.191M
226,10/05/2023,23:30,USD,low,Gasoline Production,0.445M,0.120M,-0.638M
227,10/05/2023,23:30,USD,low,Heating Oil Stockpiles,-0.417M,0.084M,0.648M
228,10/05/2023,23:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),0.3%,0.7%,-0.6%
229,10/05/2023,23:30,USD,low,Gasoline Inventories,-3.168M,-1.233M,1.743M
230,11/05/2023,00:00,USD,low,Cleveland CPI (MoM)  (Apr),0.4%,0.6%,0.4%
231,11/05/2023,00:00,USD,low,Thomson Reuters IPSOS PCSI  (May),52.47,,50.70
232,11/05/2023,02:00,USD,high,10-Year Note Auction,3.448%,,3.455%
233,11/05/2023,03:00,USD,medium,Federal Budget Balance  (Apr),176.0B,235.0B,-378.0B
234,11/05/2023,08:45,JPY,low,Foreign Bonds Buying,211.1B,,"-1,059.5B"
235,11/05/2023,08:45,JPY,low,Foreign Investments in Japanese Stocks,388.0B,,342.9B
236,11/05/2023,08:50,JPY,medium,Adjusted Current Account  (Mar),1.01T,1.32T,1.23T
237,11/05/2023,08:50,JPY,low,Bank Lending (YoY)  (Apr),3.2%,2.9%,3.0%
238,11/05/2023,08:50,JPY,low,BoJ Summary of Opinions,,,
239,11/05/2023,08:50,JPY,medium,Current Account n.s.a.  (Mar),2.278T,2.947T,2.197T
240,11/05/2023,08:50,JPY,low,Foreign Bonds Buying,-635.2B,,211.1B
241,11/05/2023,08:50,JPY,low,Foreign Investments in Japanese Stocks,373.1B,,388.0B
242,11/05/2023,10:00,AUD,low,MI Inflation Expectations,5.0%,5.0%,4.6%
243,11/05/2023,12:35,JPY,low,30-Year JGB Auction,1.252%,,1.353%
244,11/05/2023,14:00,JPY,low,Economy Watchers Current Index  (Apr),54.6,54.1,53.3
245,11/05/2023,19:00,GBP,low,Thomson Reuters IPSOS PCSI  (May),46.4,,44.0
246,11/05/2023,20:00,GBP,medium,BoE MPC vote cut  (Apr),0,0,0
247,11/05/2023,20:00,GBP,medium,BoE MPC vote hike  (Apr),7,7,7
248,11/05/2023,20:00,GBP,medium,BoE MPC vote unchanged  (Apr),2,2,2
249,11/05/2023,20:00,GBP,high,BoE Interest Rate Decision  (May),4.50%,4.50%,4.25%
250,11/05/2023,20:00,GBP,medium,BoE MPC Meeting Minutes,,,
251,11/05/2023,20:00,USD,medium,OPEC Monthly Report,,,
252,11/05/2023,21:00,EUR,medium,ECB's Schnabel Speaks,,,
253,11/05/2023,21:30,USD,medium,Continuing Jobless Claims,"1,813K","1,820K","1,801K"
254,11/05/2023,21:30,USD,medium,Core PPI (MoM)  (Apr),0.2%,0.2%,0.0%
255,11/05/2023,21:30,USD,low,Core PPI (YoY)  (Apr),3.2%,3.3%,3.4%
256,11/05/2023,21:30,USD,high,Initial Jobless Claims,264K,245K,242K
257,11/05/2023,21:30,USD,low,Jobless Claims 4-Week Avg.,245.25K,220.35K,239.25K
258,11/05/2023,21:30,USD,high,PPI (MoM)  (Apr),0.2%,0.3%,-0.4%
259,11/05/2023,21:30,USD,low,PPI (YoY)  (Apr),2.3%,2.4%,2.7%
260,11/05/2023,21:30,USD,low,PPI ex. Food/Energy/Transport (YoY)  (Apr),3.4%,,3.7%
261,11/05/2023,21:30,USD,low,PPI ex. Food/Energy/Transport (MoM)  (Apr),0.2%,,0.1%
262,11/05/2023,22:15,GBP,medium,BoE Gov Bailey Speaks,,,
263,11/05/2023,23:15,USD,medium,Fed Waller Speaks,,,
264,11/05/2023,23:30,USD,low,Natural Gas Storage,78B,74B,54B
265,12/05/2023,00:30,USD,low,4-Week Bill Auction,5.605%,,5.840%
266,12/05/2023,00:30,USD,low,8-Week Bill Auction,4.680%,,5.400%
267,12/05/2023,02:00,USD,high,30-Year Bond Auction,3.741%,,3.661%
268,12/05/2023,02:30,EUR,medium,ECB's De Guindos Speaks,,,
269,12/05/2023,05:30,USD,medium,Fed's Balance Sheet,"8,503B",,"8,504B"
270,12/05/2023,05:30,USD,low,Reserve Balances with Federal Reserve Banks,3.225T,,3.166T
271,12/05/2023,08:50,JPY,low,M2 Money Stock (YoY),2.5%,2.5%,2.5%
272,12/05/2023,08:50,JPY,low,M3 Money Supply  (Apr),"2,110.8T",,"2,104.9T"
273,12/05/2023,11:00,AUD,low,Thomson Reuters IPSOS PCSI (MoM)  (May),50.70,,49.65
274,12/05/2023,11:00,JPY,low,Thomson Reuters IPSOS PCSI  (May),38.80,,38.84
275,12/05/2023,15:00,GBP,low,Business Investment (YoY)  (Q1),3.2%,11.9%,10.8%
276,12/05/2023,15:00,GBP,medium,Business Investment (QoQ)  (Q1),0.7%,-0.4%,-0.2%
277,12/05/2023,15:00,GBP,low,Construction Output (MoM)  (Mar),0.2%,-0.2%,2.6%
278,12/05/2023,15:00,GBP,low,U.K. Construction Output (YoY)  (Mar),4.1%,3.6%,6.0%
279,12/05/2023,15:00,GBP,high,GDP (QoQ)  (Q1),0.1%,0.1%,0.1%
280,12/05/2023,15:00,GBP,high,GDP (YoY)  (Q1),0.2%,0.2%,0.6%
281,12/05/2023,15:00,GBP,high,GDP (MoM)  (Mar),-0.3%,0.1%,0.0%
282,12/05/2023,15:00,GBP,low,Index of Services,0.1%,0.2%,0.1%
283,12/05/2023,15:00,GBP,low,Industrial Production (YoY)  (Mar),-2.0%,-2.9%,-2.7%
284,12/05/2023,15:00,GBP,medium,Industrial Production (MoM)  (Mar),0.7%,0.1%,-0.1%
285,12/05/2023,15:00,GBP,low,Manufacturing Production (YoY)  (Mar),-1.3%,-2.5%,-1.9%
286,12/05/2023,15:00,GBP,medium,Manufacturing Production (MoM)  (Mar),0.7%,-0.1%,0.1%
287,12/05/2023,15:00,GBP,medium,Monthly GDP 3M/3M Change  (Mar),0.1%,0.1%,0.1%
288,12/05/2023,15:00,GBP,medium,Trade Balance  (Mar),-16.36B,-17.50B,-16.64B
289,12/05/2023,15:00,GBP,medium,Trade Balance Non-EU  (Mar),-5.46B,-6.69B,-5.79B
290,12/05/2023,16:00,USD,medium,FOMC Member Bowman Speaks,,,
291,12/05/2023,17:00,EUR,medium,ECB's De Guindos Speaks,,,
292,12/05/2023,20:15,GBP,medium,BoE MPC Member Pill Speaks,,,
293,12/05/2023,21:30,USD,low,Export Price Index (YoY),-5.9%,,-4.8%
294,12/05/2023,21:30,USD,medium,Export Price Index (MoM)  (Apr),0.2%,0.2%,-0.6%
295,12/05/2023,21:30,USD,medium,Import Price Index (MoM)  (Apr),0.4%,0.3%,-0.8%
296,12/05/2023,21:30,USD,low,Import Price Index (YoY),-4.8%,,-4.6%
297,12/05/2023,21:30,USD,low,Import Price Index ex Petroleum (MoM),-0.1%,,-0.6%
298,12/05/2023,21:50,GBP,medium,NIESR Monthly GDP Tracker,0.1%,0.0%,0.1%
299,12/05/2023,23:00,USD,medium,Michigan 1-Year Inflation Expectations  (May),4.5%,4.4%,4.6%
300,12/05/2023,23:00,USD,medium,Michigan 5-Year Inflation Expectations  (May),3.2%,2.9%,3.0%
301,12/05/2023,23:00,USD,medium,Michigan Consumer Expectations  (May),53.4,59.8,60.5
302,12/05/2023,23:00,USD,medium,Michigan Consumer Sentiment  (May),57.7,63.0,63.5
303,12/05/2023,23:00,USD,low,Michigan Current Conditions  (May),64.5,67.0,68.2
304,13/05/2023,01:00,USD,medium,WASDE Report,,,
