id,date,time,currency,importance,event,actual,forecast,previous
44,02/03/2024,00:00,USD,medium,ISM Manufacturing Employment  (Feb),45.9,,47.1
45,02/03/2024,00:00,USD,low,ISM Manufacturing New Orders Index  (Feb),49.2,,52.5
46,02/03/2024,00:00,USD,high,ISM Manufacturing PMI  (Feb),47.8,49.5,49.1
47,02/03/2024,00:00,USD,high,ISM Manufacturing Prices  (Feb),52.5,53.5,52.9
48,02/03/2024,00:00,USD,medium,Michigan 1-Year Inflation Expectations  (Feb),3.0%,3.0%,2.9%
49,02/03/2024,00:00,USD,medium,Michigan 5-Year Inflation Expectations  (Feb),2.9%,2.9%,2.9%
50,02/03/2024,00:00,USD,medium,Michigan Consumer Expectations  (Feb),75.2,78.4,77.1
51,02/03/2024,00:00,USD,medium,Michigan Consumer Sentiment  (Feb),76.9,79.6,79.0
52,02/03/2024,00:00,USD,low,Michigan Current Conditions  (Feb),79.4,81.5,81.9
53,02/03/2024,00:15,USD,low,Fed Logan Speaks,,,
54,02/03/2024,00:15,USD,medium,Fed Waller Speaks,,,
55,02/03/2024,02:15,USD,medium,FOMC Member Bostic Speaks,,,
56,02/03/2024,03:00,USD,medium,Atlanta Fed GDPNow  (Q1),2.1%,3.0%,3.0%
57,02/03/2024,03:00,USD,medium,U.S. Baker Hughes Oil Rig Count,506,,503
58,02/03/2024,03:00,USD,medium,U.S. Baker Hughes Total Rig Count,629,,626
59,02/03/2024,03:30,USD,medium,FOMC Member Daly Speaks,,,
60,02/03/2024,05:30,GBP,medium,CFTC GBP speculative net positions,46.4K,,46.3K
61,02/03/2024,05:30,USD,low,CFTC Aluminium speculative net positions,3.3K,,4.0K
62,02/03/2024,05:30,USD,low,CFTC Copper speculative net positions,-1.6K,,-15.9K
63,02/03/2024,05:30,USD,low,CFTC Corn speculative net positions,-232.6K,,-266.1K
64,02/03/2024,05:30,USD,medium,CFTC Crude Oil speculative net positions,224.8K,,191.9K
65,02/03/2024,05:30,USD,medium,CFTC Gold speculative net positions,141.6K,,140.3K
66,02/03/2024,05:30,USD,medium,CFTC Nasdaq 100 speculative net positions,10.2K,,25.6K
67,02/03/2024,05:30,USD,low,CFTC Natural Gas speculative net positions,-141.6K,,-153.9K
68,02/03/2024,05:30,USD,medium,CFTC S&P 500 speculative net positions,-224.2K,,-218.5K
69,02/03/2024,05:30,USD,low,CFTC Silver speculative net positions,14.5K,,22.4K
70,02/03/2024,05:30,USD,low,CFTC Soybeans speculative net positions,-191.2K,,-160.3K
71,02/03/2024,05:30,USD,low,CFTC Wheat speculative net positions,-37.0K,,-44.6K
72,02/03/2024,05:30,USD,low,FOMC Member Kugler Speaks,,,
73,02/03/2024,05:30,AUD,medium,CFTC AUD speculative net positions,-79.2K,,-81.9K
74,02/03/2024,05:30,JPY,medium,CFTC JPY speculative net positions,-132.7K,,-120.8K
75,02/03/2024,05:30,EUR,medium,CFTC EUR speculative net positions,62.9K,,68.0K
76,04/03/2024,08:50,JPY,medium,Capital Spending (YoY)  (Q4),16.4%,2.9%,3.4%
77,04/03/2024,08:50,JPY,low,Monetary Base (YoY)  (Feb),2.1%,4.7%,4.7%
78,04/03/2024,09:00,AUD,low,MI Inflation Gauge (MoM),-0.1%,,0.3%
79,04/03/2024,09:30,AUD,low,ANZ Job Advertisements (MoM),-2.8%,,3.4%
80,04/03/2024,09:30,AUD,low,Building Approvals (YoY)  (Jan),10.00%,-2.00%,-1.70%
81,04/03/2024,09:30,AUD,medium,Building Approvals (MoM)  (Jan),-1.0%,3.8%,-10.1%
82,04/03/2024,09:30,AUD,low,Business inventories (MoM)  (Q4),-1.7%,0.0%,1.2%
83,04/03/2024,09:30,AUD,medium,Company Gross Operating Profits (QoQ)  (Q4),7.4%,1.1%,-1.6%
84,04/03/2024,09:30,AUD,low,Company Profits Pre-Tax (QoQ)  (Q4),4.7%,,1.6%
85,04/03/2024,09:30,AUD,low,Private House Approvals  (Jan),-9.9%,,-1.8%
86,04/03/2024,18:30,EUR,low,Sentix Investor Confidence  (Mar),-10.5,-10.8,-12.9
87,04/03/2024,22:00,USD,low,All Car Sales  (Feb),3.13M,,2.99M
88,04/03/2024,22:00,USD,low,All Truck Sales  (Feb),12.68M,,11.93M
89,05/03/2024,01:00,USD,medium,FOMC Member Harker Speaks,,,
90,05/03/2024,01:30,USD,low,3-Month Bill Auction,5.240%,,5.255%
91,05/03/2024,01:30,USD,low,6-Month Bill Auction,5.105%,,5.130%
92,05/03/2024,08:30,JPY,low,CPI Tokyo Ex Food & Energy (YoY)  (Feb),2.5%,,2.5%
93,05/03/2024,08:30,JPY,medium,Tokyo Core CPI (YoY)  (Feb),2.5%,2.5%,1.8%
94,05/03/2024,08:30,JPY,low,Tokyo CPI (YoY)  (Feb),2.6%,,1.8%
95,05/03/2024,08:30,JPY,low,CPI Tokyo Ex Food and Energy (MoM)  (Feb),0.3%,,0.1%
96,05/03/2024,09:01,GBP,medium,BRC Retail Sales Monitor (YoY)  (Feb),1.0%,1.6%,1.4%
97,05/03/2024,09:30,AUD,medium,Current Account  (Q4),11.8B,4.9B,1.3B
98,05/03/2024,09:30,AUD,low,Net Exports Contribution  (Q4),0.6%,0.2%,-0.6%
99,05/03/2024,12:35,JPY,medium,10-Year JGB Auction,0.718%,,0.741%
100,05/03/2024,13:00,JPY,low,BOJ Gov Ueda Speaks,,,
101,05/03/2024,18:30,GBP,low,United Kingdom New Passenger Cars Registration  (Feb),"84,886.0",,"142,876.0"
102,05/03/2024,19:00,GBP,low,3-Year Treasury Gilt Auction,4.314%,,4.131%
103,05/03/2024,19:00,EUR,low,PPI (YoY)  (Jan),-8.6%,-8.1%,-10.7%
104,05/03/2024,19:00,EUR,low,PPI (MoM)  (Jan),-0.9%,-0.1%,-0.9%
105,05/03/2024,19:30,GBP,low,5-Year Treasury Gilt Auction,4.314%,,4.095%
106,05/03/2024,20:15,USD,low,Total Vehicle Sales  (Feb),15.81M,,14.92M
107,05/03/2024,22:55,USD,low,Redbook (YoY),3.1%,,2.7%
108,06/03/2024,00:00,USD,low,Durables Excluding Defense (MoM)  (Jan),-7.4%,,-7.3%
109,06/03/2024,00:00,USD,low,Durables Excluding Transport (MoM)  (Jan),-0.4%,,0.5%
110,06/03/2024,00:00,USD,medium,Factory Orders (MoM)  (Jan),-3.6%,-3.1%,-0.3%
111,06/03/2024,00:00,USD,low,Factory orders ex transportation (MoM)  (Jan),-0.8%,,-0.3%
112,06/03/2024,00:00,USD,low,ISM Non-Manufacturing Business Activity  (Feb),57.2,,55.8
113,06/03/2024,00:00,USD,medium,ISM Non-Manufacturing Employment  (Feb),48.0,51.4,50.5
114,06/03/2024,00:00,USD,low,ISM Non-Manufacturing New Orders  (Feb),56.1,54.4,55.0
115,06/03/2024,00:00,USD,high,ISM Non-Manufacturing PMI  (Feb),52.6,53.0,53.4
116,06/03/2024,00:00,USD,high,ISM Non-Manufacturing Prices  (Feb),58.6,62.0,64.0
117,06/03/2024,02:00,USD,medium,Fed Vice Chair for Supervision Barr Speaks,,,
118,06/03/2024,05:30,USD,medium,Fed Vice Chair for Supervision Barr Speaks,,,
119,06/03/2024,06:30,USD,medium,API Weekly Crude Oil Stock,0.423M,2.600M,8.428M
120,06/03/2024,07:00,AUD,low,AIG Construction Index  (Feb),-18.4,,-11.5
121,06/03/2024,07:00,AUD,low,AIG Manufacturing Index  (Feb),-12.6,,-23.8
122,06/03/2024,09:30,AUD,medium,GDP (YoY)  (Q4),1.5%,1.4%,2.1%
123,06/03/2024,09:30,AUD,medium,GDP (QoQ)  (Q4),0.2%,0.2%,0.3%
124,06/03/2024,09:30,AUD,low,GDP Capital Expenditure  (Q4),-0.2%,,1.6%
125,06/03/2024,09:30,AUD,low,GDP Chain Price Index  (Q4),2.0%,,0.5%
126,06/03/2024,09:30,AUD,low,GDP Final Consumption  (Q4),0.2%,,0.3%
127,06/03/2024,09:30,AUD,medium,Retail Sales (MoM),1.1%,1.1%,-2.1%
128,06/03/2024,19:00,EUR,low,Retail Sales (MoM)  (Jan),0.1%,0.1%,-0.6%
129,06/03/2024,19:00,EUR,low,Retail Sales (YoY)  (Jan),-1.0%,-1.3%,-0.5%
130,06/03/2024,21:00,USD,low,MBA 30-Year Mortgage Rate,7.02%,,7.04%
131,06/03/2024,21:00,USD,low,MBA Mortgage Applications (WoW),9.7%,,-5.6%
132,06/03/2024,21:00,USD,low,MBA Purchase Index,141.1,,127.6
133,06/03/2024,21:00,USD,low,Mortgage Market Index,188.2,,171.5
134,06/03/2024,21:00,USD,low,Mortgage Refinance Index,428.1,,395.9
135,06/03/2024,21:30,GBP,high,Spring Forecast Statement,,,
136,06/03/2024,22:15,USD,high,ADP Nonfarm Employment Change  (Feb),140K,149K,111K
137,07/03/2024,00:00,USD,high,Fed Chair Powell Testifies,,,
138,07/03/2024,00:00,USD,high,JOLTS Job Openings  (Jan),8.863M,8.800M,8.889M
139,07/03/2024,00:00,USD,low,Wholesale Inventories (MoM)  (Jan),-0.3%,-0.1%,0.4%
140,07/03/2024,00:00,USD,low,Wholesale Trade Sales (MoM)  (Jan),-1.7%,0.3%,0.3%
141,07/03/2024,00:30,USD,high,Crude Oil Inventories,1.367M,2.400M,4.199M
142,07/03/2024,00:30,USD,low,EIA Refinery Crude Runs  (WoW),0.594M,,0.100M
143,07/03/2024,00:30,USD,low,Crude Oil Imports,0.928M,,-0.032M
144,07/03/2024,00:30,USD,medium,Cushing Crude Oil Inventories,0.701M,,1.458M
145,07/03/2024,00:30,USD,low,Distillate Fuel Production,0.056M,,0.118M
146,07/03/2024,00:30,USD,low,EIA Weekly Distillates Stocks,-4.131M,-1.000M,-0.510M
147,07/03/2024,00:30,USD,low,Gasoline Production,0.207M,,0.390M
148,07/03/2024,00:30,USD,low,Heating Oil Stockpiles,-0.812M,,-0.137M
149,07/03/2024,00:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),3.4%,,0.9%
150,07/03/2024,00:30,USD,low,Gasoline Inventories,-4.460M,-1.640M,-2.832M
151,07/03/2024,00:30,USD,low,IBD/TIPP Economic Optimism,43.5,45.2,44.0
152,07/03/2024,02:00,USD,medium,FOMC Member Daly Speaks,,,
153,07/03/2024,03:00,USD,medium,Atlanta Fed GDPNow  (Q1),2.5%,2.1%,2.1%
154,07/03/2024,04:00,USD,medium,Beige Book,,,
155,07/03/2024,05:15,USD,medium,FOMC Member Kashkari Speaks,,,
156,07/03/2024,08:00,JPY,low,Overall wage income of employees  (Jan),2.0%,,0.8%
157,07/03/2024,08:00,JPY,low,Overtime Pay (YoY)  (Jan),0.40%,,-0.70%
158,07/03/2024,08:30,JPY,low,Average Cash Earnings (YoY),2.0%,1.3%,1.0%
159,07/03/2024,08:50,JPY,low,Foreign Bonds Buying,484.6B,,-250.1B
160,07/03/2024,08:50,JPY,low,Foreign Investments in Japanese Stocks,283.9B,,-206.3B
161,07/03/2024,08:50,JPY,low,Foreign Reserves (USD)  (Feb),"1,281.5B",,"1,291.8B"
162,07/03/2024,09:30,AUD,low,Exports (MoM),1.6%,,1.5%
163,07/03/2024,09:30,AUD,medium,Home Loans (MoM),-4.6%,,-5.5%
164,07/03/2024,09:30,AUD,low,Imports (MoM),1.3%,,4.0%
165,07/03/2024,09:30,AUD,low,Invest Housing Finance (MoM),-2.6%,,-1.3%
166,07/03/2024,09:30,AUD,medium,Trade Balance,11.027B,11.420B,10.743B
167,07/03/2024,10:30,JPY,medium,BoJ Board Member Nakagawa Speaks,,,
168,07/03/2024,12:35,JPY,low,30-Year JGB Auction,1.770%,,1.791%
169,07/03/2024,16:00,GBP,medium,Halifax House Price Index (MoM)  (Feb),0.4%,0.8%,1.2%
170,07/03/2024,16:00,GBP,medium,Halifax House Price Index (YoY)  (Feb),1.7%,,2.3%
171,07/03/2024,21:30,USD,low,Challenger Job Cuts (YoY),8.8%,,-20.0%
172,07/03/2024,21:30,USD,low,Challenger Job Cuts  (Feb),84.638K,,82.307K
173,07/03/2024,22:00,GBP,medium,Mortgage Rate (GBP),7.92%,,7.92%
174,07/03/2024,22:15,EUR,high,Deposit Facility Rate  (Mar),4.00%,4.00%,4.00%
175,07/03/2024,22:15,EUR,medium,ECB Marginal Lending Facility,4.75%,,4.75%
176,07/03/2024,22:15,EUR,medium,ECB Monetary Policy Statement,,,
177,07/03/2024,22:15,EUR,high,ECB Interest Rate Decision  (Mar),4.50%,4.50%,4.50%
178,07/03/2024,22:30,USD,medium,Continuing Jobless Claims,"1,906K","1,889K","1,898K"
179,07/03/2024,22:30,USD,medium,Exports,257.20B,,256.90B
180,07/03/2024,22:30,USD,medium,Imports,324.60B,,321.00B
181,07/03/2024,22:30,USD,high,Initial Jobless Claims,217K,217K,217K
182,07/03/2024,22:30,USD,low,Jobless Claims 4-Week Avg.,212.25K,,213.00K
183,07/03/2024,22:30,USD,medium,Nonfarm Productivity (QoQ)  (Q4),3.2%,3.1%,4.7%
184,07/03/2024,22:30,USD,medium,Trade Balance  (Jan),-67.40B,-63.40B,-64.20B
185,07/03/2024,22:30,USD,medium,Unit Labor Costs (QoQ)  (Q4),0.4%,0.7%,0.1%
186,07/03/2024,22:45,EUR,high,ECB Press Conference,,,
187,08/03/2024,00:00,USD,high,Fed Chair Powell Testifies,,,
188,08/03/2024,00:00,EUR,medium,ECB President Lagarde Speaks,,,
189,08/03/2024,00:30,USD,low,Natural Gas Storage,-40B,-42B,-96B
190,08/03/2024,01:30,USD,low,4-Week Bill Auction,5.280%,,5.285%
191,08/03/2024,01:30,USD,low,8-Week Bill Auction,5.280%,,5.285%
192,08/03/2024,01:30,USD,medium,Atlanta Fed GDPNow  (Q1),2.5%,2.5%,2.5%
193,08/03/2024,01:30,USD,medium,FOMC Member Mester Speaks,,,
194,08/03/2024,05:00,USD,medium,Consumer Credit  (Jan),19.49B,10.10B,0.92B
195,08/03/2024,06:30,USD,medium,Fed's Balance Sheet,"7,539B",,"7,568B"
196,08/03/2024,06:30,USD,low,Reserve Balances with Federal Reserve Banks,3.621T,,3.541T
197,08/03/2024,08:30,JPY,medium,Household Spending (YoY)  (Jan),-6.3%,-4.1%,-2.5%
198,08/03/2024,08:30,JPY,medium,Household Spending (MoM)  (Jan),-2.1%,0.4%,-0.9%
199,08/03/2024,08:50,JPY,medium,Adjusted Current Account  (Jan),2.73T,2.07T,1.81T
200,08/03/2024,08:50,JPY,low,Bank Lending (YoY)  (Feb),3.0%,3.2%,3.1%
201,08/03/2024,08:50,JPY,medium,Current Account n.s.a.  (Jan),0.438T,-0.330T,0.744T
202,08/03/2024,08:50,JPY,low,Foreign Reserves (USD)  (Feb),"1,281.5B",,"1,291.8B"
203,08/03/2024,11:00,USD,high,U.S. President Biden Speaks,,,
204,08/03/2024,14:00,JPY,low,Coincident Indicator (MoM)  (Jan),-5.8%,,1.3%
205,08/03/2024,14:00,JPY,low,Leading Index (MoM)  (Jan),-0.6%,,1.8%
206,08/03/2024,14:00,JPY,low,Leading Index  (Jan),109.9,109.7,110.5
207,08/03/2024,15:00,JPY,low,Economy Watchers Current Index  (Dec),51.3,50.6,49.5
208,08/03/2024,18:30,GBP,medium,Mortgage Rate (GBP)  (Feb),7.92%,,7.92%
209,08/03/2024,19:00,EUR,low,Employment Change (QoQ)  (Q4),0.3%,0.3%,0.2%
210,08/03/2024,19:00,EUR,low,Employment Change (YoY)  (Q4),1.2%,1.3%,1.3%
211,08/03/2024,19:00,EUR,low,Employment Overall  (Q4),"167,534.6K","167,479.4K","168,734.0K"
212,08/03/2024,19:00,EUR,medium,GDP (YoY)  (Q4),0.1%,0.1%,0.1%
213,08/03/2024,19:00,EUR,medium,GDP (QoQ)  (Q4),0.0%,0.0%,-0.1%
214,08/03/2024,21:00,USD,medium,FOMC Member Williams Speaks,,,
215,08/03/2024,22:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Feb),4.3%,4.4%,4.4%
216,08/03/2024,22:30,USD,high,Average Hourly Earnings (MoM)  (Feb),0.1%,0.2%,0.5%
217,08/03/2024,22:30,USD,low,Average Weekly Hours  (Feb),34.3,34.3,34.2
218,08/03/2024,22:30,USD,low,Government Payrolls  (Feb),52.0K,,52.0K
219,08/03/2024,22:30,USD,low,Manufacturing Payrolls  (Feb),-4K,10K,8K
220,08/03/2024,22:30,USD,high,Nonfarm Payrolls  (Feb),275K,198K,229K
221,08/03/2024,22:30,USD,medium,Participation Rate  (Feb),62.5%,,62.5%
222,08/03/2024,22:30,USD,medium,Private Nonfarm Payrolls  (Feb),223K,160K,177K
223,08/03/2024,22:30,USD,medium,U6 Unemployment Rate  (Feb),7.3%,,7.2%
224,08/03/2024,22:30,USD,high,Unemployment Rate  (Feb),3.9%,3.7%,3.7%
225,09/03/2024,02:00,USD,medium,WASDE Report,,,
226,09/03/2024,03:00,USD,medium,U.S. Baker Hughes Oil Rig Count,504,,506
227,09/03/2024,03:00,USD,medium,U.S. Baker Hughes Total Rig Count,622,,629
228,09/03/2024,05:30,GBP,medium,CFTC GBP speculative net positions,58.4K,,46.4K
229,09/03/2024,05:30,USD,low,CFTC Aluminium speculative net positions,2.6K,,3.3K
230,09/03/2024,05:30,USD,low,CFTC Copper speculative net positions,-5.3K,,-1.6K
231,09/03/2024,05:30,USD,low,CFTC Corn speculative net positions,-230.9K,,-232.6K
232,09/03/2024,05:30,USD,medium,CFTC Crude Oil speculative net positions,238.5K,,224.8K
233,09/03/2024,05:30,USD,medium,CFTC Gold speculative net positions,191.3K,,141.6K
234,09/03/2024,05:30,USD,medium,CFTC Nasdaq 100 speculative net positions,0.6K,,10.2K
235,09/03/2024,05:30,USD,low,CFTC Natural Gas speculative net positions,-128.7K,,-141.6K
236,09/03/2024,05:30,USD,medium,CFTC S&P 500 speculative net positions,-204.4K,,-224.2K
237,09/03/2024,05:30,USD,low,CFTC Silver speculative net positions,28.3K,,14.5K
238,09/03/2024,05:30,USD,low,CFTC Soybeans speculative net positions,-197.2K,,-191.2K
239,09/03/2024,05:30,USD,low,CFTC Wheat speculative net positions,-44.8K,,-37.0K
240,09/03/2024,05:30,AUD,medium,CFTC AUD speculative net positions,-84.7K,,-79.2K
241,09/03/2024,05:30,JPY,medium,CFTC JPY speculative net positions,-118.8K,,-132.7K
242,09/03/2024,05:30,EUR,medium,CFTC EUR speculative net positions,66.3K,,62.9K
243,11/03/2024,08:50,JPY,medium,GDP (YoY)  (Q4),0.4%,-0.4%,-3.2%
244,11/03/2024,08:50,JPY,high,GDP (QoQ)  (Q4),0.1%,-0.1%,-0.7%
245,11/03/2024,08:50,JPY,low,GDP Capital Expenditure (QoQ)  (Q4),2.0%,-0.1%,-0.4%
246,11/03/2024,08:50,JPY,low,GDP External Demand (QoQ)  (Q4),0.2%,0.2%,-0.1%
247,11/03/2024,08:50,JPY,medium,GDP Price Index (YoY)  (Q4),3.9%,3.8%,5.2%
248,11/03/2024,08:50,JPY,low,GDP Private Consumption (QoQ)  (Q4),-0.3%,-0.2%,-0.2%
249,11/03/2024,08:50,JPY,low,M2 Money Stock (YoY),2.5%,2.4%,2.5%
250,11/03/2024,08:50,JPY,low,M3 Money Supply  (Feb),"2,140.3B",,"2,134.9B"
251,11/03/2024,15:00,JPY,low,Machine Tool Orders (YoY)  (Feb),-8.0%,,-14.1%
252,11/03/2024,19:00,EUR,medium,Eurogroup Meetings,,,
253,11/03/2024,23:00,USD,low,CB Employment Trends Index  (Feb),112.29,,113.18
254,12/03/2024,00:00,USD,medium,NY Fed 1-Year Consumer Inflation Expectations,3.0%,,3.0%
255,12/03/2024,00:30,USD,low,3-Month Bill Auction,5.250%,,5.240%
256,12/03/2024,00:30,USD,low,6-Month Bill Auction,5.100%,,5.105%
257,12/03/2024,02:00,GBP,medium,BoE MPC Member Mann Speaks,,,
258,12/03/2024,02:00,USD,medium,3-Year Note Auction,4.256%,,4.169%
259,12/03/2024,08:50,JPY,medium,BSI Large Manufacturing Conditions  (Q1),-6.7,6.2,5.7
260,12/03/2024,08:50,JPY,low,PPI (YoY)  (Feb),0.6%,0.6%,0.2%
261,12/03/2024,08:50,JPY,low,PPI (MoM)  (Feb),0.2%,0.1%,0.0%
262,12/03/2024,09:30,AUD,medium,Building Approvals (MoM),-1.0%,-1.0%,-10.1%
263,12/03/2024,09:30,AUD,medium,NAB Business Confidence  (Feb),0,,1
264,12/03/2024,09:30,AUD,low,NAB Business Survey  (Feb),10,,7
265,12/03/2024,09:30,AUD,low,Private House Approvals,-9.9%,-9.9%,-1.8%
266,12/03/2024,16:00,GBP,low,Average Earnings ex Bonus  (Jan),6.1%,6.2%,6.2%
267,12/03/2024,16:00,GBP,medium,Average Earnings Index +Bonus  (Jan),5.6%,5.7%,5.8%
268,12/03/2024,16:00,GBP,medium,Claimant Count Change  (Feb),16.8K,20.3K,3.1K
269,12/03/2024,16:00,GBP,medium,Employment Change 3M/3M (MoM)  (Jan),-21K,10K,72K
270,12/03/2024,16:00,GBP,medium,Unemployment Rate  (Jan),3.9%,3.8%,3.8%
271,12/03/2024,19:00,GBP,low,10-Year Treasury Gilt Auction,3.927%,,4.132%
272,12/03/2024,19:00,USD,low,NFIB Small Business Optimism  (Feb),89.4,90.5,89.9
273,12/03/2024,19:00,EUR,medium,Eurogroup Meetings,,,
274,12/03/2024,20:00,GBP,medium,BoE MPC Member Mann Speaks,,,
275,12/03/2024,21:00,USD,medium,OPEC Monthly Report,,,
276,12/03/2024,21:30,USD,high,Core CPI (MoM)  (Feb),0.4%,0.3%,0.4%
277,12/03/2024,21:30,USD,medium,Core CPI (YoY)  (Feb),3.8%,3.7%,3.9%
278,12/03/2024,21:30,USD,low,Core CPI Index  (Feb),315.57,,314.44
279,12/03/2024,21:30,USD,high,CPI (YoY)  (Feb),3.2%,3.1%,3.1%
280,12/03/2024,21:30,USD,high,CPI (MoM)  (Feb),0.4%,0.4%,0.3%
281,12/03/2024,21:30,USD,low,"CPI Index, n.s.a.  (Feb)",310.33,310.30,308.42
282,12/03/2024,21:30,USD,low,"CPI Index, s.a  (Feb)",311.05,,309.68
283,12/03/2024,21:30,USD,low,"CPI, n.s.a (MoM)  (Feb)",0.62%,,0.54%
284,12/03/2024,21:30,USD,low,Real Earnings (MoM)  (Feb),0.0%,,-0.4%
285,12/03/2024,21:55,USD,low,Redbook (YoY),3.0%,,3.1%
286,13/03/2024,00:00,USD,low,Cleveland CPI (MoM)  (Feb),0.4%,,0.5%
287,13/03/2024,01:00,USD,medium,EIA Short-Term Energy Outlook,,,
288,13/03/2024,01:15,GBP,medium,BoE Gov Bailey Speaks,,,
289,13/03/2024,02:00,USD,high,10-Year Note Auction,4.166%,,4.093%
290,13/03/2024,03:00,USD,medium,Federal Budget Balance  (Feb),-296.0B,-298.5B,-22.0B
291,13/03/2024,05:30,USD,medium,API Weekly Crude Oil Stock,-5.521M,0.400M,0.423M
292,13/03/2024,16:00,GBP,low,Construction Output (MoM)  (Jan),1.1%,0.0%,-0.5%
293,13/03/2024,16:00,GBP,low,U.K. Construction Output (YoY)  (Jan),0.7%,-0.5%,-3.2%
294,13/03/2024,16:00,GBP,high,GDP (MoM)  (Jan),0.2%,0.2%,-0.1%
295,13/03/2024,16:00,GBP,low,GDP (YoY)  (Jan),-0.3%,-0.3%,0.0%
296,13/03/2024,16:00,GBP,low,Index of Services,0.0%,0.0%,-0.2%
297,13/03/2024,16:00,GBP,low,Industrial Production (YoY)  (Jan),0.5%,0.7%,0.6%
298,13/03/2024,16:00,GBP,medium,Industrial Production (MoM)  (Jan),-0.2%,0.0%,0.6%
299,13/03/2024,16:00,GBP,medium,Manufacturing Production (MoM)  (Jan),0.0%,0.0%,0.8%
300,13/03/2024,16:00,GBP,low,Manufacturing Production (YoY)  (Jan),2.0%,2.0%,2.3%
