id,date,time,currency,importance,event,actual,forecast,previous
49,04/08/2020,00:30,USD,low,3-Month Bill Auction,0.100%,,0.105%
50,04/08/2020,00:30,USD,low,6-Month Bill Auction,0.105%,,0.130%
51,04/08/2020,01:30,USD,medium,FOMC Member Bullard Speaks,,,
52,04/08/2020,03:00,USD,low,Loan Officer Survey,,,
53,04/08/2020,08:00,USD,low,Total Vehicle Sales,14.50M,,13.10M
54,04/08/2020,08:30,JPY,medium,Tokyo Core CPI (YoY)  (Jul),0.4%,0.2%,0.2%
55,04/08/2020,08:30,JPY,low,Tokyo CPI (YoY)  (Jul),0.6%,,0.3%
56,04/08/2020,08:30,JPY,low,CPI Tokyo Ex Food and Energy (MoM)  (Jul),0.2%,,-0.2%
57,04/08/2020,08:50,JPY,low,Monetary Base (YoY),9.8%,,6.0%
58,04/08/2020,10:00,AUD,low,Exports (MoM)  (Jun),3%,,-4%
59,04/08/2020,10:00,AUD,low,Imports (MoM)  (Jun),1%,,-6%
60,04/08/2020,10:00,AUD,medium,Trade Balance  (Jun),8.202B,8.800B,8.025B
61,04/08/2020,10:30,AUD,medium,Retail Sales (MoM)  (Jun),2.7%,2.4%,16.9%
62,04/08/2020,10:30,AUD,low,Retail Sales (QoQ)  (Q2),-3.4%,-3.2%,0.7%
63,04/08/2020,12:35,JPY,medium,10-Year JGB Auction,0.018%,,0.058%
64,04/08/2020,13:30,AUD,high,RBA Interest Rate Decision  (Aug),0.25%,0.25%,0.25%
65,04/08/2020,13:30,AUD,medium,RBA Rate Statement,,,
66,04/08/2020,15:30,AUD,low,Commodity Prices (YoY),-12.0%,,-10.6%
67,04/08/2020,17:00,GBP,low,Car Registration (YoY)  (Jul),11.3%,,-34.9%
68,04/08/2020,18:00,EUR,low,PPI (MoM)  (Jun),0.7%,0.5%,-0.6%
69,04/08/2020,18:00,EUR,low,PPI (YoY)  (Jun),-3.7%,-3.9%,-5.0%
70,04/08/2020,21:55,USD,low,Redbook (MoM),1.1%,,1.1%
71,04/08/2020,21:55,USD,low,Redbook (YoY),-7.1%,,-8.7%
72,04/08/2020,22:00,USD,low,All Car Sales  (Jul),3.50M,,2.97M
73,04/08/2020,22:00,USD,low,All Truck Sales  (Jul),11.02M,,10.10M
74,04/08/2020,22:45,USD,low,ISM NY Business Conditions  (Jul),53.5%,,39.5%
75,04/08/2020,22:45,USD,low,ISM-New York Index  (Jul),807.8,,806.0
76,04/08/2020,23:00,USD,low,Durables Excluding Defense (MoM)  (Jun),9.5%,,9.2%
77,04/08/2020,23:00,USD,medium,Factory Orders (MoM)  (Jun),6.2%,5.0%,7.7%
78,04/08/2020,23:00,USD,low,Factory orders ex transportation (MoM)  (Jun),4.4%,,2.6%
79,04/08/2020,23:00,USD,low,IBD/TIPP Economic Optimism,46.8,,44.0
80,05/08/2020,00:00,USD,medium,Cap Goods Ship Non Defense Ex Air (MoM),3.3%,,1.6%
81,05/08/2020,05:30,USD,medium,API Weekly Crude Oil Stock,-8.587M,-3.300M,-6.829M
82,05/08/2020,07:30,AUD,low,AIG Construction Index  (Jul),42.7,,35.5
83,05/08/2020,10:30,AUD,medium,Home Loans (MoM),5.5%,,-10.2%
84,05/08/2020,10:30,AUD,low,Invest Housing Finance (MoM),8.1%,,-15.6%
85,05/08/2020,10:30,AUD,low,RBA Chart Pack Release,,,
86,05/08/2020,17:00,GBP,low,Car Registration (MoM)  (Jul),20.3%,,618.0%
87,05/08/2020,18:00,EUR,low,Retail Sales (MoM)  (Jun),5.7%,5.9%,20.3%
88,05/08/2020,18:00,EUR,low,Retail Sales (YoY)  (Jun),1.3%,-0.5%,-3.1%
89,05/08/2020,18:45,GBP,low,10-Year Treasury Gilt Auction,0.138%,,0.197%
90,05/08/2020,20:00,USD,low,MBA 30-Year Mortgage Rate,3.14%,,3.20%
91,05/08/2020,20:00,USD,low,MBA Mortgage Applications (WoW),-5.1%,,-0.8%
92,05/08/2020,20:00,USD,low,MBA Purchase Index,300.7,,306.1
93,05/08/2020,20:00,USD,low,Mortgage Market Index,798.8,,841.9
94,05/08/2020,20:00,USD,low,Mortgage Refinance Index,"3,688.1",,"3,955.9"
95,05/08/2020,21:00,JPY,medium,BoJ Governor Kuroda Speaks,,,
96,05/08/2020,21:15,USD,high,ADP Nonfarm Employment Change  (Jul),167K,"1,500K","4,314K"
97,05/08/2020,21:30,USD,medium,Exports,158.25B,,144.69B
98,05/08/2020,21:30,USD,medium,Imports,208.95B,,199.49B
99,05/08/2020,21:30,USD,medium,Trade Balance  (Jun),-50.70B,-50.10B,-54.80B
100,05/08/2020,22:30,USD,medium,Seevol Cushing Storage Report,0.607M,,0.426M
101,05/08/2020,23:00,USD,low,ISM Non-Manufacturing Business Activity  (Jul),67.2,60.0,66.0
102,05/08/2020,23:00,USD,medium,ISM Non-Manufacturing Employment  (Jul),42.1,,43.1
103,05/08/2020,23:00,USD,low,ISM Non-Manufacturing New Orders  (Jul),67.7,,61.6
104,05/08/2020,23:00,USD,high,ISM Non-Manufacturing PMI  (Jul),58.1,55.0,57.1
105,05/08/2020,23:00,USD,high,ISM Non-Manufacturing Prices  (Jul),57.6,,62.4
106,05/08/2020,23:30,USD,high,Crude Oil Inventories,-7.373M,-3.001M,-10.612M
107,05/08/2020,23:30,USD,low,EIA Refinery Crude Runs  (WoW),0.042M,,0.389M
108,05/08/2020,23:30,USD,low,Crude Oil Imports,1.256M,,-1.013M
109,05/08/2020,23:30,USD,medium,Cushing Crude Oil Inventories,0.532M,0.607M,1.309M
110,05/08/2020,23:30,USD,low,Distillate Fuel Production,0.126M,,0.020M
111,05/08/2020,23:30,USD,low,EIA Weekly Distillates Stocks,1.592M,0.279M,0.503M
112,05/08/2020,23:30,USD,low,Gasoline Production,0.142M,,0.079M
113,05/08/2020,23:30,USD,low,Heating Oil Stockpiles,0.044M,,-0.127M
114,05/08/2020,23:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),0.1%,0.3%,1.6%
115,05/08/2020,23:30,USD,low,Gasoline Inventories,0.419M,-0.170M,0.654M
116,06/08/2020,05:30,USD,medium,Fed's Balance Sheet,"6,945.24B",,"6,949.03B"
117,06/08/2020,06:00,USD,medium,FOMC Member Mester Speaks,,,
118,06/08/2020,08:50,JPY,low,Foreign Bonds Buying,"1,146.4B",,-524.3B
119,06/08/2020,08:50,JPY,low,Foreign Investments in Japanese Stocks,-578.6B,,109.5B
120,06/08/2020,15:00,GBP,medium,BoE Financial Stability Report,,,
121,06/08/2020,15:00,GBP,high,BoE Inflation Report,,,
122,06/08/2020,15:00,GBP,medium,BoE MPC vote cut  (Jul),0,,0
123,06/08/2020,15:00,GBP,medium,BoE MPC vote hike  (Jul),0,,0
124,06/08/2020,15:00,GBP,medium,BoE MPC vote unchanged  (Jul),9,9,9
125,06/08/2020,15:00,GBP,medium,BoE QE Total  (Jul),745B,745B,745B
126,06/08/2020,15:00,GBP,high,BoE Interest Rate Decision  (Jul),0.10%,0.10%,0.10%
127,06/08/2020,15:00,GBP,medium,BoE MPC Meeting Minutes,,,
128,06/08/2020,15:30,GBP,medium,BoE Gov Bailey Speaks,,,
129,06/08/2020,20:30,GBP,medium,BoE Gov Bailey Speaks,,,
130,06/08/2020,20:30,USD,low,Challenger Job Cuts  (Jul),262.649K,,170.219K
131,06/08/2020,20:30,USD,low,Challenger Job Cuts (YoY),576.1%,,305.5%
132,06/08/2020,21:30,USD,medium,Continuing Jobless Claims,"16,107K","16,720K","16,951K"
133,06/08/2020,21:30,USD,high,Initial Jobless Claims,"1,186K","1,415K","1,435K"
134,06/08/2020,21:30,USD,low,Jobless Claims 4-Week Avg.,"1,337.75K",,"1,368.75K"
135,06/08/2020,23:00,USD,medium,FOMC Member Kaplan Speaks,,,
136,06/08/2020,23:30,USD,low,Natural Gas Storage,33B,30B,26B
137,07/08/2020,00:30,USD,low,4-Week Bill Auction,0.080%,,0.090%
138,07/08/2020,00:30,USD,low,8-Week Bill Auction,0.100%,,0.095%
139,07/08/2020,01:00,USD,medium,FOMC Member Brainard Speaks,,,
140,07/08/2020,07:30,AUD,low,AIG Services Index  (Jul),44.0,,31.5
141,07/08/2020,08:30,JPY,low,Average Cash Earnings (YoY),-1.7%,,-2.3%
142,07/08/2020,08:30,JPY,medium,Household Spending (YoY)  (Jun),-1.2%,-7.5%,-16.2%
143,07/08/2020,08:30,JPY,medium,Household Spending (MoM)  (Jun),13.0%,7.5%,-0.1%
144,07/08/2020,08:30,JPY,low,Overall wage income of employees  (Jun),-1.7%,,-2.3%
145,07/08/2020,08:30,JPY,low,Overtime Pay (YoY)  (Jun),-24.60%,,-26.30%
146,07/08/2020,08:50,JPY,low,Foreign Reserves (USD)  (Jul),"1,402.5B",,"1,383.2B"
147,07/08/2020,10:30,AUD,medium,RBA Monetary Policy Statement,,,
148,07/08/2020,10:45,AUD,medium,RBA Assist Gov Ellis Speaks,,,
149,07/08/2020,14:00,JPY,low,Coincident Indicator (MoM)  (Jun),3.5%,,-6.4%
150,07/08/2020,14:00,JPY,low,Leading Index (MoM)  (Jun),6.7%,,0.7%
151,07/08/2020,14:00,JPY,low,Leading Index,85.0,,78.4
152,07/08/2020,16:30,GBP,medium,Halifax House Price Index (YoY),3.8%,,2.5%
153,07/08/2020,16:30,GBP,medium,Halifax House Price Index (MoM)  (Jul),1.6%,,-0.1%
154,07/08/2020,21:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Jul),4.8%,4.1%,4.9%
155,07/08/2020,21:30,USD,high,Average Hourly Earnings (MoM)  (Jul),0.2%,-0.5%,-1.3%
156,07/08/2020,21:30,USD,low,Average Weekly Hours  (Jul),34.5,34.4,34.6
157,07/08/2020,21:30,USD,low,Government Payrolls  (Jul),301.0K,,54.0K
158,07/08/2020,21:30,USD,low,Manufacturing Payrolls  (Jul),26K,253K,357K
159,07/08/2020,21:30,USD,high,Nonfarm Payrolls  (Jul),"1,763K","1,600K","4,791K"
160,07/08/2020,21:30,USD,medium,Participation Rate  (Jul),61.4%,,61.5%
161,07/08/2020,21:30,USD,medium,Private Nonfarm Payrolls  (Jul),"1,462K","1,474K","4,737K"
162,07/08/2020,21:30,USD,medium,U6 Unemployment Rate  (Jul),16.5%,,18.0%
163,07/08/2020,21:30,USD,high,Unemployment Rate  (Jul),10.2%,10.5%,11.1%
164,07/08/2020,23:00,USD,medium,FOMC Member Rosengren Speaks,,,
165,07/08/2020,23:00,USD,low,Wholesale Inventories (MoM),-1.4%,-2.0%,-1.2%
166,07/08/2020,23:00,USD,low,Wholesale Trade Sales (MoM)  (Jun),8.8%,4.9%,5.7%
167,08/08/2020,02:00,USD,medium,U.S. Baker Hughes Oil Rig Count,176,,180
168,08/08/2020,02:00,USD,medium,U.S. Baker Hughes Total Rig Count,247,,251
169,08/08/2020,04:00,USD,medium,Consumer Credit  (Jun),8.95B,10.00B,-14.38B
170,08/08/2020,04:30,GBP,medium,CFTC GBP speculative net positions,-14.7K,,-25.4K
171,08/08/2020,04:30,USD,low,CFTC Copper speculative net positions,38.9K,,42.5K
172,08/08/2020,04:30,USD,low,CFTC Corn speculative net positions,-148.4K,,-102.4K
173,08/08/2020,04:30,USD,medium,CFTC Crude Oil speculative net positions,536.3K,,532.6K
174,08/08/2020,04:30,USD,medium,CFTC Gold speculative net positions,238.7K,,236.8K
175,08/08/2020,04:30,USD,medium,CFTC Nasdaq 100 speculative net positions,18.3K,,24.1K
176,08/08/2020,04:30,USD,low,CFTC Natural Gas speculative net positions,-7.6K,,-18.7K
177,08/08/2020,04:30,USD,medium,CFTC S&P 500 speculative net positions,-44.8K,,-39.2K
178,08/08/2020,04:30,USD,low,CFTC Silver speculative net positions,29.9K,,27.3K
179,08/08/2020,04:30,USD,low,CFTC Soybeans speculative net positions,92.0K,,113.0K
180,08/08/2020,04:30,USD,low,CFTC Wheat speculative net positions,13.4K,,16.7K
181,08/08/2020,04:30,AUD,medium,CFTC AUD speculative net positions,-1.0K,,-5.0K
182,08/08/2020,04:30,JPY,medium,CFTC JPY speculative net positions,31.4K,,28.5K
183,08/08/2020,04:30,EUR,medium,CFTC EUR speculative net positions,180.6K,,157.6K
184,10/08/2020,All Day,JPY,,Japan - Mountain Day,,,
185,10/08/2020,14:30,GBP,medium,Investing.com GBP/USD Index,40.0%,,28.2%
186,10/08/2020,14:30,USD,medium,Investing.com Gold Index,54.9%,,49.3%
187,10/08/2020,14:30,AUD,medium,Investing.com AUD/USD Index,44.5%,,40.6%
188,10/08/2020,14:30,JPY,medium,Investing.com USD/JPY Index,46.0%,,45.0%
189,10/08/2020,14:30,EUR,medium,Investing.com EUR/USD Index,61.1%,,61.4%
190,10/08/2020,17:30,EUR,low,Sentix Investor Confidence  (Aug),-13.4,-15.1,-18.2
191,10/08/2020,23:00,USD,low,CB Employment Trends Index  (Jul),50.89,,49.46
192,10/08/2020,23:00,USD,high,JOLTS Job Openings  (Jun),5.889M,,5.371M
193,11/08/2020,00:30,USD,low,3-Month Bill Auction,0.105%,,0.100%
194,11/08/2020,00:30,USD,low,6-Month Bill Auction,0.120%,,0.105%
195,11/08/2020,05:00,USD,low,Chicago Fed President Evans Speaks,,,
196,11/08/2020,08:01,GBP,medium,BRC Retail Sales Monitor (YoY)  (Jul),4.3%,,10.9%
197,11/08/2020,08:50,JPY,medium,Adjusted Current Account,1.05T,,0.82T
198,11/08/2020,08:50,JPY,low,Bank Lending (YoY)  (Jul),6.3%,,6.2%
199,11/08/2020,08:50,JPY,medium,Current Account n.s.a.  (Jun),0.168T,0.110T,1.177T
200,11/08/2020,10:30,AUD,medium,NAB Business Confidence  (Jul),-14,,0
201,10/08/2020,All Day,JPY,,Japan - Mountain Day,,,
202,11/08/2020,10:30,AUD,low,NAB Business Survey  (Jul),0,,-8
203,11/08/2020,14:00,JPY,low,Economy Watchers Current Index  (Jul),41.1,,38.8
204,11/08/2020,15:00,GBP,low,Average Earnings ex Bonus  (May),-0.2%,0.5%,1.7%
205,11/08/2020,15:00,GBP,medium,Average Earnings Index +Bonus  (Jun),-1.2%,-1.1%,-0.3%
206,11/08/2020,15:00,GBP,medium,Claimant Count Change  (Jul),94.4K,10.0K,-28.1K
207,11/08/2020,15:00,GBP,medium,Employment Change 3M/3M (MoM)  (May),-220K,-234K,6K
208,11/08/2020,15:00,GBP,medium,Unemployment Rate  (Jun),3.9%,4.2%,3.9%
209,11/08/2020,18:45,GBP,low,5-Year Treasury Gilt Auction,-0.049%,,-0.033%
210,11/08/2020,19:00,USD,low,NFIB Small Business Optimism  (Jul),98.8,,100.6
211,11/08/2020,21:00,USD,medium,EIA Short-Term Energy Outlook,,,
212,11/08/2020,21:30,USD,low,Core PPI (YoY)  (Jul),0.3%,0.4%,0.1%
213,11/08/2020,21:30,USD,medium,Core PPI (MoM)  (Jul),0.5%,0.1%,-0.3%
214,11/08/2020,21:30,USD,high,PPI (MoM)  (Jul),0.6%,0.3%,-0.2%
215,11/08/2020,21:30,USD,low,PPI (YoY)  (Jul),-0.4%,-0.7%,-0.8%
216,11/08/2020,21:55,USD,low,Redbook (MoM),2.5%,,1.1%
217,11/08/2020,21:55,USD,low,Redbook (YoY),-3.4%,,-7.1%
218,12/08/2020,01:00,USD,medium,FOMC Member Daly Speaks,,,
219,12/08/2020,02:00,USD,medium,3-Year Note Auction,0.179%,,0.190%
220,12/08/2020,02:00,USD,low,52-Week Bill Auction,0.140%,,0.155%
221,12/08/2020,05:30,USD,medium,API Weekly Crude Oil Stock,-4.400M,-3.200M,-8.587M
222,12/08/2020,08:50,JPY,low,M2 Money Stock (YoY),7.9%,,7.3%
223,12/08/2020,08:50,JPY,low,M3 Money Supply  (Jul),"1,449.3T",,"1,438.5T"
224,12/08/2020,09:30,AUD,low,Westpac Consumer Sentiment  (Aug),-9.5%,,-6.1%
225,12/08/2020,10:30,AUD,medium,Wage Price Index (QoQ)  (Q2),0.2%,0.3%,0.5%
226,12/08/2020,10:30,AUD,low,Wage Price Index (YoY)  (Q2),1.8%,1.9%,2.1%
227,12/08/2020,15:00,GBP,low,Business Investment (YoY)  (Q2),-31.3%,-8.8%,0.8%
228,12/08/2020,15:00,GBP,medium,Business Investment (QoQ)  (Q2),-31.4%,-2.5%,-0.3%
229,12/08/2020,15:00,GBP,low,U.K. Construction Output (YoY)  (Jun),-24.8%,-29.5%,-40.0%
230,12/08/2020,15:00,GBP,low,Construction Output (MoM)  (Jun),23.5%,15.5%,7.6%
231,12/08/2020,15:00,GBP,high,GDP (YoY)  (Q2),-21.7%,-22.4%,-1.7%
232,12/08/2020,15:00,GBP,high,GDP (MoM),8.7%,8.0%,1.8%
233,12/08/2020,15:00,GBP,high,GDP (QoQ)  (Q2),-20.4%,-20.5%,-2.2%
234,12/08/2020,15:00,GBP,low,Index of Services,-19.9%,-20.5%,-18.9%
235,12/08/2020,15:00,GBP,medium,Industrial Production (MoM)  (Jun),9.3%,9.2%,6.2%
236,12/08/2020,15:00,GBP,low,Industrial Production (YoY)  (Jun),-12.5%,-12.8%,-20.0%
237,12/08/2020,15:00,GBP,medium,Labour Productivity,-3.0%,,-0.6%
238,12/08/2020,15:00,GBP,low,Manufacturing Production (YoY)  (Jun),-14.6%,-15.0%,-23.1%
239,12/08/2020,15:00,GBP,medium,Manufacturing Production (MoM)  (Jun),11.0%,10.0%,8.3%
240,12/08/2020,15:00,GBP,medium,Monthly GDP 3M/3M Change,-20.4%,-21.2%,-18.7%
241,12/08/2020,15:00,GBP,medium,Trade Balance  (Jun),-5.12B,-4.75B,-1.77B
242,12/08/2020,15:00,GBP,medium,Trade Balance Non-EU  (Jun),0.30B,,2.16B
243,12/08/2020,15:00,JPY,low,Machine Tool Orders (YoY),-31.1%,,-32.0%
244,12/08/2020,18:00,EUR,low,Industrial Production (YoY)  (Jun),-12.3%,-11.5%,-20.4%
245,12/08/2020,18:00,EUR,medium,Industrial Production (MoM)  (Jun),9.1%,10.0%,12.3%
246,12/08/2020,20:00,USD,low,MBA 30-Year Mortgage Rate,3.06%,,3.14%
247,12/08/2020,20:00,USD,low,MBA Mortgage Applications (WoW),6.8%,,-5.1%
248,12/08/2020,20:00,USD,low,MBA Purchase Index,306.6,,300.7
249,12/08/2020,20:00,USD,low,Mortgage Market Index,852.8,,798.8
250,12/08/2020,20:00,USD,low,Mortgage Refinance Index,"4,025.0",,"3,688.1"
251,12/08/2020,20:00,USD,medium,OPEC Monthly Report,,,
252,12/08/2020,21:30,USD,high,Core CPI (MoM)  (Jul),0.6%,0.2%,0.2%
253,12/08/2020,21:30,USD,medium,Core CPI (YoY)  (Jul),1.6%,1.1%,1.2%
254,12/08/2020,21:30,USD,low,Core CPI Index  (Jul),267.72,,266.07
255,12/08/2020,21:30,USD,high,CPI (YoY)  (Jul),1.0%,0.8%,0.6%
256,12/08/2020,21:30,USD,high,CPI (MoM)  (Jul),0.6%,0.3%,0.6%
257,12/08/2020,21:30,USD,low,"CPI Index, n.s.a.  (Jul)",259.10,258.51,257.80
258,12/08/2020,21:30,USD,low,"CPI Index, s.a  (Jul)",258.72,,257.21
259,12/08/2020,21:30,USD,low,"CPI, n.s.a (MoM)  (Jul)",0.51%,,0.55%
260,12/08/2020,21:30,USD,low,Real Earnings (MoM)  (Jul),-0.6%,,-2.1%
261,12/08/2020,22:00,GBP,medium,NIESR GDP Estimate,-7.9%,-19.7%,-20.4%
262,12/08/2020,22:30,USD,medium,Seevol Cushing Storage Report,1.731M,,0.607M
263,12/08/2020,23:00,USD,medium,FOMC Member Rosengren Speaks,,,
264,12/08/2020,23:30,USD,high,Crude Oil Inventories,-4.512M,-2.875M,-7.373M
265,12/08/2020,23:30,USD,low,EIA Refinery Crude Runs  (WoW),0.021M,,0.042M
266,12/08/2020,23:30,USD,low,Crude Oil Imports,-0.713M,,1.256M
267,12/08/2020,23:30,USD,medium,Cushing Crude Oil Inventories,1.336M,1.731M,0.532M
268,12/08/2020,23:30,USD,low,Distillate Fuel Production,-0.120M,,0.126M
269,12/08/2020,23:30,USD,low,EIA Weekly Distillates Stocks,-2.322M,0.357M,1.592M
270,12/08/2020,23:30,USD,low,Gasoline Production,0.300M,,0.142M
271,12/08/2020,23:30,USD,low,Heating Oil Stockpiles,-0.230M,,0.044M
272,12/08/2020,23:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),1.4%,-0.1%,0.1%
273,12/08/2020,23:30,USD,low,Gasoline Inventories,-0.722M,-0.674M,0.419M
274,13/08/2020,00:00,USD,low,Cleveland CPI (MoM)  (Jul),0.3%,,0.1%
275,13/08/2020,00:00,USD,medium,FOMC Member Kaplan Speaks,,,
276,13/08/2020,01:00,USD,low,Thomson Reuters IPSOS PCSI  (Aug),48.30,,49.62
277,13/08/2020,01:00,USD,medium,WASDE Report,,,
278,13/08/2020,02:01,USD,high,10-Year Note Auction,0.660%,,0.653%
279,13/08/2020,03:00,USD,medium,Federal Budget Balance  (Jul),-63.0B,-193.0B,-864.0B
280,13/08/2020,04:00,USD,medium,FOMC Member Daly Speaks,,,
281,13/08/2020,05:30,USD,medium,Fed's Balance Sheet,"6,957.28B",,"6,945.24B"
282,13/08/2020,08:50,JPY,low,PPI (YoY)  (Jul),-0.9%,-1.1%,-1.6%
283,13/08/2020,08:50,JPY,low,PPI (MoM)  (Jul),0.6%,0.3%,0.6%
284,13/08/2020,10:00,AUD,low,MI Inflation Expectations,3.3%,,3.2%
285,13/08/2020,10:30,AUD,medium,Employment Change  (Jul),114.7K,40.0K,210.8K
286,13/08/2020,10:30,AUD,medium,Full Employment Change  (Jul),43.5K,,-38.1K
287,13/08/2020,10:30,AUD,low,Participation Rate  (Jul),64.7%,64.4%,64.0%
288,13/08/2020,10:30,AUD,medium,Unemployment Rate  (Jul),7.5%,7.8%,7.4%
289,13/08/2020,17:00,USD,medium,IEA Monthly Report,,,
290,13/08/2020,19:00,GBP,low,Thomson Reuters IPSOS PCSI  (Aug),45.3,,43.7
291,13/08/2020,21:30,USD,medium,Continuing Jobless Claims,"15,486K","15,898K","16,090K"
292,13/08/2020,21:30,USD,low,Export Price Index (YoY),-4.4%,,-4.4%
293,13/08/2020,21:30,USD,medium,Export Price Index (MoM)  (Jul),0.8%,0.4%,1.2%
294,13/08/2020,21:30,USD,medium,Import Price Index (MoM)  (Jul),0.7%,0.6%,1.4%
295,13/08/2020,21:30,USD,low,Import Price Index (YoY),-3.3%,,-3.8%
296,13/08/2020,21:30,USD,low,Import Price Index ex Petroleum (MoM),0.2%,,0.3%
297,13/08/2020,21:30,USD,high,Initial Jobless Claims,963K,"1,120K","1,191K"
298,13/08/2020,21:30,USD,low,Jobless Claims 4-Week Avg.,"1,252.75K",,"1,339.00K"
299,13/08/2020,23:30,USD,low,Natural Gas Storage,58B,57B,33B
300,14/08/2020,00:30,USD,low,4-Week Bill Auction,0.085%,,0.080%
301,14/08/2020,00:30,USD,low,8-Week Bill Auction,0.100%,,0.100%
302,14/08/2020,02:01,USD,high,30-Year Bond Auction,1.406%,,1.330%
303,14/08/2020,04:00,USD,medium,FOMC Member Brainard Speaks,,,
304,14/08/2020,08:30,AUD,medium,RBA Governor Lowe Speaks,,,
