id,date,time,currency,importance,event,actual,forecast,previous
130,07/04/2021,05:30,USD,medium,API Weekly Crude Oil Stock,-2.618M,-1.325M,3.910M
131,07/04/2021,05:30,USD,low,API Weekly Gasoline Stock,4.553M,,-6.012M
132,07/04/2021,07:30,AUD,low,AIG Construction Index  (Mar),61.8,,57.4
133,07/04/2021,08:50,JPY,low,Foreign Reserves (USD)  (Mar),"1,368.5B",,"1,379.4B"
134,07/04/2021,10:30,AUD,low,RBA Chart Pack Release,,,
135,07/04/2021,14:00,JPY,low,Coincident Indicator (MoM)  (Feb),-1.3%,,2.9%
136,07/04/2021,14:00,JPY,low,Leading Index (MoM)  (Feb),1.2%,,0.8%
137,07/04/2021,14:00,JPY,low,Leading Index,99.7,,98.5
138,07/04/2021,18:30,GBP,low,5-Year Treasury Gilt Auction,0.468%,,0.454%
139,07/04/2021,20:00,USD,low,MBA 30-Year Mortgage Rate,3.36%,,3.33%
140,07/04/2021,20:00,USD,low,MBA Mortgage Applications (WoW),-5.1%,,-2.2%
141,07/04/2021,20:00,USD,low,MBA Purchase Index,283.6,,297.3
142,07/04/2021,20:00,USD,low,Mortgage Market Index,693.5,,730.8
143,07/04/2021,20:00,USD,low,Mortgage Refinance Index,"3,068.8",,"3,242.1"
144,07/04/2021,21:30,USD,medium,Exports,187.30B,,191.90B
145,07/04/2021,21:30,USD,medium,Imports,258.30B,,260.20B
146,07/04/2021,21:30,USD,medium,Trade Balance  (Feb),-71.10B,-70.50B,-67.80B
147,07/04/2021,22:00,USD,low,Chicago Fed President Evans Speaks,,,
148,07/04/2021,23:30,USD,high,Crude Oil Inventories,-3.522M,-1.436M,-0.876M
149,07/04/2021,23:30,USD,low,EIA Refinery Crude Runs  (WoW),0.103M,,0.552M
150,07/04/2021,23:30,USD,low,Crude Oil Imports,-0.141M,,-0.170M
151,07/04/2021,23:30,USD,medium,Cushing Crude Oil Inventories,-0.735M,,0.782M
152,07/04/2021,23:30,USD,low,Distillate Fuel Production,-0.099M,,0.137M
153,07/04/2021,23:30,USD,low,EIA Weekly Distillates Stocks,1.452M,0.486M,2.542M
154,07/04/2021,23:30,USD,low,Gasoline Production,-0.060M,,0.762M
155,07/04/2021,23:30,USD,low,Heating Oil Stockpiles,-0.339M,,0.024M
156,07/04/2021,23:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),0.1%,1.1%,2.3%
157,07/04/2021,23:30,USD,low,Gasoline Inventories,4.044M,-0.221M,-1.735M
158,08/04/2021,00:00,USD,low,IMF Meetings,,,
159,08/04/2021,01:00,USD,low,FOMC Member Barkin Speaks,,,
160,08/04/2021,03:00,USD,high,FOMC Meeting Minutes,,,
161,08/04/2021,04:00,USD,medium,Consumer Credit  (Feb),27.58B,5.00B,0.09B
162,08/04/2021,05:30,USD,medium,Fed's Balance Sheet,"7,708.88B",,"7,688.99B"
163,08/04/2021,08:50,JPY,medium,Adjusted Current Account,1.79T,,1.50T
164,08/04/2021,08:50,JPY,medium,Current Account n.s.a.  (Feb),2.917T,1.966T,0.647T
165,08/04/2021,08:50,JPY,low,Foreign Bonds Buying,377.0B,,201.3B
166,08/04/2021,08:50,JPY,low,Foreign Investments in Japanese Stocks,978.4B,,-852.4B
167,08/04/2021,14:00,JPY,low,Household Confidence  (Mar),36.1,,33.9
168,08/04/2021,15:00,JPY,low,Economy Watchers Current Index  (Mar),49.0,,41.3
169,08/04/2021,18:00,EUR,low,PPI (MoM)  (Feb),0.5%,0.6%,1.7%
170,08/04/2021,18:00,EUR,low,PPI (YoY)  (Feb),1.5%,1.4%,0.4%
171,08/04/2021,18:45,GBP,low,10-Year Treasury Gilt Auction,0.892%,,0.868%
172,08/04/2021,20:30,EUR,medium,ECB Publishes Account of Monetary Policy Meeting,,,
173,08/04/2021,21:30,USD,medium,Continuing Jobless Claims,"3,734K","3,650K","3,750K"
174,08/04/2021,21:30,USD,high,Initial Jobless Claims,744K,680K,728K
175,08/04/2021,21:30,USD,low,Jobless Claims 4-Week Avg.,723.75K,,721.25K
176,08/04/2021,23:30,USD,low,Natural Gas Storage,20B,21B,14B
177,09/04/2021,00:00,USD,low,IMF Meetings,,,
178,09/04/2021,00:30,USD,low,4-Week Bill Auction,0.010%,,0.015%
179,09/04/2021,00:30,USD,low,8-Week Bill Auction,0.010%,,0.015%
180,09/04/2021,01:00,USD,high,Fed Chair Powell Speaks,,,
181,09/04/2021,07:30,AUD,low,AIG Services Index  (Mar),58.7,,55.8
182,09/04/2021,10:30,AUD,medium,Building Approvals (MoM),21.6%,21.6%,-19.4%
183,09/04/2021,10:30,AUD,medium,RBA Financial Stability Review,,,
184,09/04/2021,16:30,GBP,medium,Halifax House Price Index (YoY),6.5%,,5.2%
185,09/04/2021,16:30,GBP,medium,Halifax House Price Index (MoM)  (Mar),1.1%,,0.0%
186,09/04/2021,16:30,EUR,medium,ECB's De Guindos Speaks,,,
187,09/04/2021,20:00,GBP,low,BoE Quarterly Bulletin,,,
188,09/04/2021,21:30,USD,medium,Core PPI (MoM)  (Mar),0.7%,0.2%,0.2%
189,09/04/2021,21:30,USD,low,Core PPI (YoY)  (Mar),3.1%,2.7%,2.5%
190,09/04/2021,21:30,USD,low,PPI (YoY)  (Mar),4.2%,3.8%,2.8%
191,09/04/2021,21:30,USD,high,PPI (MoM)  (Mar),1.0%,0.5%,0.5%
192,09/04/2021,23:00,USD,low,Wholesale Inventories (MoM),0.6%,,1.4%
193,09/04/2021,23:00,USD,low,Wholesale Trade Sales (MoM)  (Feb),-0.8%,1.4%,4.4%
194,10/04/2021,00:00,USD,low,IMF Meetings,,,
195,10/04/2021,01:00,USD,medium,WASDE Report,,,
196,10/04/2021,02:00,USD,medium,U.S. Baker Hughes Oil Rig Count,337,,337
197,10/04/2021,02:00,USD,medium,U.S. Baker Hughes Total Rig Count,432,,430
198,10/04/2021,04:30,GBP,medium,CFTC GBP speculative net positions,20.0K,,25.0K
199,10/04/2021,04:30,USD,low,CFTC Aluminium speculative net positions,3.5K,,4.2K
200,10/04/2021,04:30,USD,low,CFTC Copper speculative net positions,43.0K,,43.9K
201,10/04/2021,04:30,USD,low,CFTC Corn speculative net positions,536.2K,,535.3K
202,10/04/2021,04:30,USD,medium,CFTC Crude Oil speculative net positions,511.7K,,531.3K
203,10/04/2021,04:30,USD,medium,CFTC Gold speculative net positions,189.5K,,167.5K
204,10/04/2021,04:30,USD,medium,CFTC Nasdaq 100 speculative net positions,-9.4K,,-17.9K
205,02/04/2021,All Day,USD,,United States - Good Friday,,,
206,02/04/2021,All Day,GBP,,United Kingdom - Good Friday,,,
207,02/04/2021,All Day,AUD,,Australia - Good Friday,,,
208,05/04/2021,All Day,GBP,,United Kingdom - Easter,,,
209,05/04/2021,All Day,AUD,,Australia - Easter Monday,,,
210,10/04/2021,04:30,USD,low,CFTC Natural Gas speculative net positions,-51.6K,,-37.9K
211,10/04/2021,04:30,USD,medium,CFTC S&P 500 speculative net positions,-45.3K,,-50.3K
212,10/04/2021,04:30,USD,low,CFTC Silver speculative net positions,32.3K,,29.0K
213,10/04/2021,04:30,USD,low,CFTC Soybeans speculative net positions,233.8K,,211.7K
214,10/04/2021,04:30,USD,low,CFTC Wheat speculative net positions,11.2K,,3.1K
215,10/04/2021,04:30,AUD,medium,CFTC AUD speculative net positions,4.1K,,12.3K
216,10/04/2021,04:30,JPY,medium,CFTC JPY speculative net positions,-58.0K,,-59.5K
217,10/04/2021,04:30,EUR,medium,CFTC EUR speculative net positions,67.5K,,73.7K
218,11/04/2021,00:00,USD,low,IMF Meetings,,,
219,12/04/2021,08:50,JPY,low,Bank Lending (YoY)  (Mar),6.3%,,6.2%
220,12/04/2021,08:50,JPY,low,PPI (MoM)  (Mar),0.8%,0.4%,0.6%
221,12/04/2021,08:50,JPY,low,PPI (YoY)  (Mar),1.0%,0.5%,-0.6%
222,12/04/2021,14:30,GBP,medium,Investing.com GBP/USD Index,41.0%,,37.7%
223,12/04/2021,14:30,USD,medium,Investing.com Gold Index,56.4%,,52.3%
224,12/04/2021,14:30,AUD,medium,Investing.com AUD/USD Index,33.3%,,41.2%
225,12/04/2021,14:30,JPY,medium,Investing.com USD/JPY Index,44.6%,,47.9%
226,12/04/2021,14:30,EUR,medium,Investing.com EUR/USD Index,42.4%,,46.0%
227,12/04/2021,15:00,JPY,low,Machine Tool Orders (YoY),65.0%,,36.7%
228,12/04/2021,16:45,EUR,medium,ECB's Panetta Speaks,,,
229,12/04/2021,18:00,EUR,low,Retail Sales (YoY)  (Feb),-2.9%,-5.4%,-5.2%
230,12/04/2021,18:00,EUR,low,Retail Sales (MoM)  (Feb),3.0%,1.5%,-5.2%
231,12/04/2021,22:00,GBP,medium,MPC Member Tenreyro Speaks,,,
232,13/04/2021,00:30,USD,medium,3-Year Note Auction,0.376%,,0.355%
233,13/04/2021,00:30,USD,low,6-Month Bill Auction,0.040%,,0.035%
234,13/04/2021,02:00,USD,high,10-Year Note Auction,1.680%,,1.523%
235,13/04/2021,02:00,USD,low,3-Month Bill Auction,0.020%,,0.020%
236,13/04/2021,02:00,USD,medium,FOMC Member Rosengren Speaks,,,
237,13/04/2021,03:00,USD,medium,Federal Budget Balance  (Mar),-660.0B,-658.0B,-311.0B
238,13/04/2021,08:01,GBP,medium,BRC Retail Sales Monitor (YoY)  (Mar),20.3%,,9.5%
239,13/04/2021,08:50,JPY,low,M2 Money Stock (YoY),9.5%,,9.6%
240,13/04/2021,08:50,JPY,low,M3 Money Supply  (Mar),"1,949.5T",,"1,942.7T"
241,13/04/2021,10:30,AUD,medium,NAB Business Confidence  (Mar),15,,18
242,13/04/2021,10:30,AUD,low,NAB Business Survey  (Mar),25,,17
243,13/04/2021,15:00,GBP,low,Construction Output (MoM)  (Feb),1.6%,0.6%,0.0%
244,13/04/2021,15:00,GBP,low,U.K. Construction Output (YoY)  (Feb),-4.3%,-1.9%,-6.5%
245,13/04/2021,15:00,GBP,high,GDP (MoM),0.4%,0.6%,-2.2%
246,13/04/2021,15:00,GBP,high,GDP (YoY),-7.8%,-7.3%,-8.5%
247,13/04/2021,15:00,GBP,low,Index of Services,-1.9%,,-1.9%
248,13/04/2021,15:00,GBP,low,Industrial Production (YoY)  (Feb),-3.5%,-4.5%,-4.3%
249,13/04/2021,15:00,GBP,medium,Industrial Production (MoM)  (Feb),1.0%,0.5%,-1.8%
250,13/04/2021,15:00,GBP,low,Manufacturing Production (YoY)  (Feb),-4.2%,-5.1%,-5.0%
251,13/04/2021,15:00,GBP,medium,Manufacturing Production (MoM)  (Feb),1.3%,0.5%,-2.3%
252,13/04/2021,15:00,GBP,medium,Monthly GDP 3M/3M Change,-1.6%,,-1.4%
253,13/04/2021,15:00,GBP,medium,Trade Balance  (Feb),-16.44B,-10.40B,-12.59B
254,13/04/2021,15:00,GBP,medium,Trade Balance Non-EU  (Feb),-10.73B,-4.05B,-4.46B
255,13/04/2021,18:00,EUR,medium,ZEW Economic Sentiment  (Apr),66.3,,74.0
256,13/04/2021,19:00,USD,low,NFIB Small Business Optimism  (Mar),98.2,,95.8
257,13/04/2021,20:00,USD,medium,OPEC Monthly Report,,,
258,13/04/2021,21:30,USD,high,Core CPI (MoM)  (Mar),0.3%,0.2%,0.1%
259,13/04/2021,21:30,USD,medium,Core CPI (YoY)  (Mar),1.6%,1.5%,1.3%
260,13/04/2021,21:30,USD,low,Core CPI Index  (Mar),271.21,,270.30
261,13/04/2021,21:30,USD,high,CPI (YoY)  (Mar),2.6%,2.5%,1.7%
262,13/04/2021,21:30,USD,high,CPI (MoM)  (Mar),0.6%,0.5%,0.4%
263,13/04/2021,21:30,USD,low,"CPI Index, n.s.a.  (Mar)",264.88,264.69,263.01
264,13/04/2021,21:30,USD,low,"CPI Index, s.a  (Mar)",264.79,,263.16
265,13/04/2021,21:30,USD,low,"CPI, n.s.a (MoM)  (Mar)",0.71%,,0.55%
266,13/04/2021,21:30,USD,low,Real Earnings (MoM)  (Mar),0.1%,0.1%,-1.2%
267,13/04/2021,21:55,USD,low,Redbook (YoY),13.2%,,10.6%
268,13/04/2021,22:00,GBP,medium,NIESR Monthly GDP Tracker,-1.5%,,-1.6%
269,14/04/2021,00:00,USD,low,Cleveland CPI (MoM)  (Mar),0.2%,,0.2%
270,14/04/2021,01:00,USD,medium,FOMC Member Daly Speaks,,,
271,14/04/2021,01:00,USD,medium,FOMC Member George Speaks,,,
272,14/04/2021,01:00,USD,medium,FOMC Member Harker Speaks,,,
273,14/04/2021,02:00,USD,high,30-Year Bond Auction,2.320%,,2.295%
274,14/04/2021,04:15,USD,medium,FOMC Member Bostic Speaks,,,
275,14/04/2021,05:30,USD,medium,API Weekly Crude Oil Stock,-3.608M,-2.154M,-2.618M
276,14/04/2021,05:30,USD,low,API Weekly Gasoline Stock,5.565M,,4.553M
277,14/04/2021,08:50,JPY,low,Core Machinery Orders (YoY)  (Feb),-7.1%,2.3%,1.5%
278,14/04/2021,08:50,JPY,low,Core Machinery Orders (MoM)  (Feb),-8.5%,2.8%,-4.5%
279,14/04/2021,09:30,AUD,low,Westpac Consumer Sentiment  (Apr),6.2%,,2.6%
280,14/04/2021,15:15,JPY,medium,BoJ Governor Kuroda Speaks,,,
281,14/04/2021,16:00,EUR,medium,ECB's De Guindos Speaks,,,
282,14/04/2021,17:00,USD,medium,IEA Monthly Report,,,
283,14/04/2021,17:30,GBP,medium,Labour Productivity  (Q4),-0.7%,,4.0%
284,14/04/2021,18:00,EUR,low,Industrial Production (YoY)  (Feb),-1.6%,-0.9%,0.1%
285,14/04/2021,18:00,EUR,medium,Industrial Production (MoM)  (Feb),-1.0%,-1.1%,0.8%
286,14/04/2021,20:00,USD,low,MBA 30-Year Mortgage Rate,3.27%,,3.36%
287,14/04/2021,20:00,USD,low,MBA Mortgage Applications (WoW),-3.7%,,-5.1%
288,14/04/2021,20:00,USD,low,MBA Purchase Index,279.5,,283.6
289,14/04/2021,20:00,USD,low,Mortgage Market Index,667.7,,693.5
290,14/04/2021,20:00,USD,low,Mortgage Refinance Index,"2,916.7",,"3,068.8"
291,14/04/2021,20:45,EUR,medium,ECB's Panetta Speaks,,,
292,14/04/2021,21:30,USD,low,Export Price Index (YoY),9.1%,,5.2%
293,14/04/2021,21:30,USD,medium,Export Price Index (MoM)  (Mar),2.1%,1.0%,1.6%
294,14/04/2021,21:30,USD,medium,Import Price Index (MoM)  (Mar),1.2%,1.0%,1.3%
295,14/04/2021,21:30,USD,low,Import Price Index (YoY),6.9%,,3.0%
296,14/04/2021,21:30,USD,low,Import Price Index ex Petroleum (MoM),0.9%,,0.5%
297,14/04/2021,23:00,EUR,medium,ECB President Lagarde Speaks,,,
298,14/04/2021,23:30,GBP,medium,MPC Member Haskel Speaks,,,
299,14/04/2021,23:30,USD,high,Crude Oil Inventories,-5.889M,-2.889M,-3.522M
300,14/04/2021,23:30,USD,low,EIA Refinery Crude Runs  (WoW),0.007M,,0.103M
301,14/04/2021,23:30,USD,low,Crude Oil Imports,0.443M,,-0.141M
302,14/04/2021,23:30,USD,medium,Cushing Crude Oil Inventories,0.346M,,-0.735M
303,14/04/2021,23:30,USD,low,Distillate Fuel Production,0.004M,,-0.099M
304,14/04/2021,23:30,USD,low,EIA Weekly Distillates Stocks,-2.083M,0.971M,1.452M
305,14/04/2021,23:30,USD,low,Gasoline Production,0.336M,,-0.060M
306,14/04/2021,23:30,USD,low,Heating Oil Stockpiles,-0.028M,,-0.339M
307,14/04/2021,23:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),1.0%,0.4%,0.1%
308,14/04/2021,23:30,USD,low,Gasoline Inventories,0.309M,0.786M,4.044M
309,15/04/2021,01:00,USD,high,Fed Chair Powell Speaks,,,
310,15/04/2021,01:00,USD,low,Thomson Reuters IPSOS PCSI  (Apr),59.00,,54.47
311,15/04/2021,02:00,EUR,medium,ECB's Schnabel Speaks,,,
312,15/04/2021,03:00,USD,medium,Beige Book,,,
313,15/04/2021,03:30,USD,medium,FOMC Member Williams Speaks,,,
