id,date,time,currency,importance,event,actual,forecast,previous
25,01/12/2020,05:30,USD,low,CFTC Silver speculative net positions,45.7K,,45.6K
26,01/12/2020,05:30,USD,low,CFTC Soybeans speculative net positions,281.7K,,276.3K
27,01/12/2020,05:30,USD,low,CFTC Wheat speculative net positions,31.4K,,18.4K
28,01/12/2020,05:30,AUD,medium,CFTC AUD speculative net positions,-5.3K,,-6.1K
29,01/12/2020,05:30,JPY,medium,CFTC JPY speculative net positions,40.2K,,29.7K
30,01/12/2020,05:30,EUR,medium,CFTC EUR speculative net positions,138.2K,,134.0K
31,01/12/2020,06:30,AUD,low,AIG Manufacturing Index  (Nov),52.1,,56.3
32,01/12/2020,08:30,JPY,low,Jobs/applications ratio  (Oct),1.04,1.03,1.03
33,01/12/2020,08:30,JPY,low,Unemployment Rate  (Oct),3.1%,3.1%,3.0%
34,01/12/2020,08:50,JPY,medium,Capital Spending (YoY)  (Q3),-10.6%,-12.0%,-11.3%
35,01/12/2020,09:30,AUD,medium,Building Approvals (MoM)  (Oct),3.8%,-3.0%,16.2%
36,01/12/2020,09:30,AUD,medium,Current Account  (Q3),10.0B,7.1B,16.3B
37,01/12/2020,09:30,AUD,low,Net Exports Contribution  (Q3),-1.9%,-1.7%,1.0%
38,01/12/2020,09:30,AUD,low,Private House Approvals  (Oct),3.1%,,10.8%
39,01/12/2020,12:30,AUD,high,RBA Interest Rate Decision  (Dec),0.10%,0.10%,0.10%
40,01/12/2020,12:30,AUD,medium,RBA Rate Statement,,,
41,01/12/2020,12:35,JPY,medium,10-Year JGB Auction,0.019%,,0.046%
42,01/12/2020,14:30,AUD,low,Commodity Prices (YoY),2.2%,,-0.4%
43,01/12/2020,15:30,GBP,medium,Investing.com GBP/USD Index,34.8%,,34.8%
44,01/12/2020,15:30,USD,medium,Investing.com Gold Index,56.6%,,59.2%
45,01/12/2020,15:30,AUD,medium,Investing.com AUD/USD Index,41.0%,,41.2%
46,01/12/2020,15:30,JPY,medium,Investing.com USD/JPY Index,41.1%,,55.2%
47,01/12/2020,15:30,EUR,medium,Investing.com EUR/USD Index,54.8%,,52.3%
48,01/12/2020,16:00,GBP,medium,Nationwide HPI (MoM)  (Nov),0.9%,0.3%,0.8%
49,01/12/2020,16:00,GBP,medium,Nationwide HPI (YoY)  (Nov),6.5%,5.5%,5.8%
50,01/12/2020,19:00,USD,medium,OPEC Meeting,,,
51,01/12/2020,19:00,EUR,low,Core CPI (MoM),-0.3%,,0.2%
52,01/12/2020,19:00,EUR,medium,Core CPI (YoY),0.2%,,0.2%
53,01/12/2020,19:00,EUR,high,CPI (YoY)  (Nov),-0.3%,-0.2%,-0.3%
54,01/12/2020,19:00,EUR,medium,CPI (MoM),-0.3%,,0.2%
55,01/12/2020,19:00,EUR,low,"CPI, n.s.a  (Nov)",104.81,,105.16
56,01/12/2020,19:00,EUR,medium,EU Finance Ministers Meeting,,,
57,01/12/2020,19:00,EUR,low,HICP ex Energy & Food (YoY)  (Nov),0.4%,0.4%,0.4%
58,01/12/2020,19:00,EUR,low,HICP ex Energy and Food (MoM),-0.4%,,0.1%
59,01/12/2020,22:55,USD,low,Redbook (YoY),9.2%,,2.8%
60,01/12/2020,22:55,USD,low,Redbook (MoM),1.3%,,-0.5%
61,02/12/2020,00:00,USD,medium,Construction Spending (MoM)  (Oct),1.3%,0.8%,-0.5%
62,02/12/2020,00:00,USD,high,Fed Chair Powell Testifies,,,
63,02/12/2020,00:00,USD,medium,ISM Manufacturing Employment  (Nov),48.4,,53.2
64,02/12/2020,00:00,USD,low,ISM Manufacturing New Orders Index  (Nov),65.1,,67.9
65,02/12/2020,00:00,USD,high,ISM Manufacturing PMI  (Nov),57.5,58.0,59.3
66,02/12/2020,00:00,USD,high,ISM Manufacturing Prices  (Nov),65.4,65.0,65.5
67,02/12/2020,00:30,USD,low,Dallas Fed Services Revenues  (Nov),-0.7,,7.1
68,02/12/2020,00:30,USD,low,Texas Services Sector Outlook  (Nov),-2.6,,13.2
69,02/12/2020,02:00,USD,medium,FOMC Member Brainard Speaks,,,
70,02/12/2020,02:00,EUR,medium,ECB President Lagarde Speaks,,,
71,02/12/2020,03:00,USD,low,52-Week Bill Auction,0.110%,,0.135%
72,02/12/2020,03:15,USD,medium,FOMC Member Daly Speaks,,,
73,02/12/2020,05:00,USD,low,Chicago Fed President Evans Speaks,,,
74,02/12/2020,06:30,USD,medium,API Weekly Crude Oil Stock,4.146M,-2.272M,3.800M
75,02/12/2020,08:50,JPY,low,Monetary Base (YoY),16.5%,,16.3%
76,02/12/2020,09:00,USD,low,Total Vehicle Sales,15.55M,,16.20M
77,02/12/2020,09:00,AUD,medium,RBA Governor Lowe Speaks,,,
78,02/12/2020,09:01,GBP,low,BRC Shop Price Index (YoY),-1.8%,-1.3%,-1.2%
79,02/12/2020,09:30,AUD,medium,GDP (YoY)  (Q3),-3.8%,-4.4%,-6.4%
80,02/12/2020,09:30,AUD,medium,GDP (QoQ)  (Q3),3.3%,2.6%,-7.0%
81,02/12/2020,09:30,AUD,low,GDP Capital Expenditure  (Q3),-0.1%,,-4.9%
82,02/12/2020,09:30,AUD,low,GDP Chain Price Index  (Q3),-0.1%,,-0.2%
83,02/12/2020,09:30,AUD,low,GDP Final Consumption  (Q3),5.9%,,-8.1%
84,02/12/2020,09:30,AUD,low,RBA Chart Pack Release,,,
85,02/12/2020,10:30,JPY,medium,BOJ Deputy Governor Amamiya Speaks,,,
86,02/12/2020,14:00,JPY,low,Household Confidence  (Nov),33.7,,33.6
87,02/12/2020,19:00,EUR,low,PPI (YoY)  (Oct),-2.0%,-2.4%,-2.3%
88,02/12/2020,19:00,EUR,low,PPI (MoM)  (Oct),0.4%,0.2%,0.4%
89,02/12/2020,19:00,EUR,medium,Unemployment Rate  (Oct),8.4%,8.4%,8.5%
90,02/12/2020,Tentative,GBP,low,10-Year Treasury Gilt Auction,0.432%,,0.244%
91,02/12/2020,21:00,USD,low,MBA 30-Year Mortgage Rate,2.92%,,2.92%
92,02/12/2020,21:00,USD,low,MBA Mortgage Applications (WoW),-0.6%,,3.9%
93,02/12/2020,21:00,USD,low,MBA Purchase Index,342.9,,314.6
94,02/12/2020,21:00,USD,low,Mortgage Market Index,858.2,,863.6
95,02/12/2020,21:00,USD,low,Mortgage Refinance Index,"3,891.1",,"4,077.7"
96,02/12/2020,22:15,USD,high,ADP Nonfarm Employment Change  (Nov),307K,410K,404K
97,02/12/2020,23:00,USD,low,All Car Sales  (Nov),3.77M,,3.87M
98,02/12/2020,23:00,USD,low,All Truck Sales  (Nov),11.79M,,12.41M
99,02/12/2020,23:00,USD,medium,FOMC Member Quarles Speaks,,,
100,02/12/2020,23:00,USD,medium,FOMC Member Williams Speaks,,,
101,02/12/2020,23:00,EUR,medium,ECB's Lane Speaks,,,
102,02/12/2020,23:30,USD,medium,Seevol Cushing Storage Report,-0.342M,,-0.920M
103,02/12/2020,23:45,USD,low,ISM NY Business Conditions  (Nov),44.2%,,65.1%
104,02/12/2020,23:45,USD,low,ISM-New York Index  (Nov),811.9,,814.8
105,03/12/2020,00:00,USD,high,Fed Chair Powell Testifies,,,
106,03/12/2020,00:00,USD,medium,FOMC Member Harker Speaks,,,
107,03/12/2020,00:30,USD,high,Crude Oil Inventories,-0.679M,-2.358M,-0.754M
108,03/12/2020,00:30,USD,low,EIA Refinery Crude Runs  (WoW),-0.251M,,0.422M
109,03/12/2020,00:30,USD,low,Crude Oil Imports,-0.454M,,-0.026M
110,03/12/2020,00:30,USD,medium,Cushing Crude Oil Inventories,-0.317M,-0.342M,-1.721M
111,03/12/2020,00:30,USD,low,Distillate Fuel Production,-0.021M,,0.333M
112,03/12/2020,00:30,USD,low,EIA Weekly Distillates Stocks,3.238M,-0.209M,-1.441M
113,03/12/2020,00:30,USD,low,Gasoline Production,-0.266M,,-0.214M
114,03/12/2020,00:30,USD,low,Heating Oil Stockpiles,0.497M,,0.231M
115,03/12/2020,00:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),-0.5%,0.9%,1.3%
116,03/12/2020,00:30,USD,low,Gasoline Inventories,3.491M,2.386M,2.180M
117,03/12/2020,03:00,GBP,medium,MPC Member Haskel Speaks,,,
118,03/12/2020,03:00,USD,medium,FOMC Member Williams Speaks,,,
119,03/12/2020,04:00,USD,medium,Beige Book,,,
120,03/12/2020,05:30,USD,medium,Fed's Balance Sheet,"7,222.41B",,"7,216.48B"
121,03/12/2020,06:30,AUD,low,AIG Construction Index  (Nov),55.3,,52.7
122,03/12/2020,08:50,JPY,low,Foreign Bonds Buying,372.4B,,"1,964.8B"
123,03/12/2020,08:50,JPY,low,Foreign Investments in Japanese Stocks,457.7B,,"-1,193.3B"
124,03/12/2020,09:30,AUD,low,Exports (MoM)  (Oct),5%,,4%
125,03/12/2020,09:30,AUD,medium,Home Loans (MoM),0.8%,,6.0%
126,03/12/2020,09:30,AUD,low,Imports (MoM)  (Oct),1%,,-6%
127,03/12/2020,09:30,AUD,low,Invest Housing Finance (MoM),0.3%,,5.2%
128,03/12/2020,09:30,AUD,medium,Trade Balance  (Oct),7.456B,5.800B,5.630B
129,03/12/2020,10:30,JPY,medium,BoJ Board Member Suzuki Speaks,,,
130,03/12/2020,12:35,JPY,low,30-Year JGB Auction,0.648%,,0.643%
131,03/12/2020,19:00,EUR,low,Retail Sales (MoM)  (Oct),1.5%,0.8%,-1.7%
132,03/12/2020,19:00,EUR,low,Retail Sales (YoY)  (Oct),4.3%,2.7%,2.5%
133,03/12/2020,21:30,USD,low,Challenger Job Cuts (YoY),45.4%,,60.4%
134,03/12/2020,21:30,USD,low,Challenger Job Cuts  (Nov),64.797K,,80.666K
135,03/12/2020,22:30,USD,medium,Continuing Jobless Claims,"5,520K","5,915K","6,089K"
136,03/12/2020,22:30,USD,high,Initial Jobless Claims,712K,775K,787K
137,03/12/2020,22:30,USD,low,Jobless Claims 4-Week Avg.,739.50K,,750.75K
138,04/12/2020,00:00,USD,low,ISM Non-Manufacturing Business Activity  (Nov),58.0,60.9,61.2
139,04/12/2020,00:00,USD,medium,ISM Non-Manufacturing Employment  (Nov),51.5,,50.1
140,04/12/2020,00:00,USD,low,ISM Non-Manufacturing New Orders  (Nov),57.2,,58.8
141,04/12/2020,00:00,USD,high,ISM Non-Manufacturing PMI  (Nov),55.9,56.0,56.6
142,04/12/2020,00:00,USD,high,ISM Non-Manufacturing Prices  (Nov),66.1,,63.9
143,04/12/2020,00:30,USD,low,Natural Gas Storage,-1B,-12B,-18B
144,04/12/2020,01:30,USD,low,4-Week Bill Auction,0.075%,,0.080%
145,04/12/2020,01:30,USD,low,8-Week Bill Auction,0.075%,,0.080%
146,04/12/2020,09:30,AUD,medium,Retail Sales (MoM)  (Oct),1.4%,1.6%,-1.1%
147,04/12/2020,18:30,GBP,medium,MPC Member Tenreyro Speaks,,,
148,04/12/2020,22:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Nov),4.4%,4.3%,4.4%
149,04/12/2020,22:30,USD,high,Average Hourly Earnings (MoM)  (Nov),0.3%,0.1%,0.1%
150,04/12/2020,22:30,USD,low,Average Weekly Hours  (Nov),34.8,34.8,34.8
151,04/12/2020,22:30,USD,medium,Exports,182.00B,,176.40B
152,04/12/2020,22:30,USD,low,Government Payrolls  (Nov),-99.0K,,-267.0K
153,04/12/2020,22:30,USD,medium,Imports,245.10B,,240.20B
154,04/12/2020,22:30,USD,low,Manufacturing Payrolls  (Nov),27K,43K,33K
155,04/12/2020,22:30,USD,high,Nonfarm Payrolls  (Nov),245K,469K,610K
156,04/12/2020,22:30,USD,medium,Participation Rate  (Nov),61.5%,,61.7%
157,04/12/2020,22:30,USD,medium,Private Nonfarm Payrolls  (Nov),344K,589K,877K
158,04/12/2020,22:30,USD,medium,Trade Balance  (Oct),-63.10B,-64.80B,-62.10B
159,04/12/2020,22:30,USD,medium,U6 Unemployment Rate  (Nov),12.0%,,12.1%
160,04/12/2020,22:30,USD,high,Unemployment Rate  (Nov),6.7%,6.8%,6.9%
161,04/12/2020,23:00,USD,low,Chicago Fed President Evans Speaks,,,
162,05/12/2020,00:00,USD,medium,Cap Goods Ship Non Defense Ex Air (MoM),2.4%,,0.7%
163,05/12/2020,00:00,USD,low,Durables Excluding Defense (MoM),0.2%,,0.2%
164,05/12/2020,00:00,USD,medium,Factory Orders (MoM)  (Oct),1.0%,0.8%,1.3%
165,05/12/2020,00:00,USD,low,Factory orders ex transportation (MoM)  (Oct),1.0%,,0.9%
166,05/12/2020,00:00,USD,medium,FOMC Member Bowman Speaks,,,
167,05/12/2020,03:00,USD,medium,U.S. Baker Hughes Oil Rig Count,246,,241
168,05/12/2020,03:00,USD,medium,U.S. Baker Hughes Total Rig Count,323,,320
169,05/12/2020,05:30,GBP,medium,CFTC GBP speculative net positions,-7.9K,,-17.1K
170,05/12/2020,05:30,USD,low,CFTC Aluminium speculative net positions,6.2K,,
171,05/12/2020,05:30,USD,low,CFTC Copper speculative net positions,79.9K,,73.8K
172,05/12/2020,05:30,USD,low,CFTC Corn speculative net positions,435.0K,,451.3K
173,05/12/2020,05:30,USD,medium,CFTC Crude Oil speculative net positions,517.2K,,522.6K
174,05/12/2020,05:30,USD,medium,CFTC Gold speculative net positions,260.3K,,243.9K
175,05/12/2020,05:30,USD,medium,CFTC Nasdaq 100 speculative net positions,-22.6K,,-22.8K
176,05/12/2020,05:30,USD,low,CFTC Natural Gas speculative net positions,39.7K,,25.3K
177,05/12/2020,05:30,USD,medium,CFTC S&P 500 speculative net positions,-24.4K,,-13.4K
178,05/12/2020,05:30,USD,low,CFTC Silver speculative net positions,47.9K,,45.7K
179,05/12/2020,05:30,USD,low,CFTC Soybeans speculative net positions,272.3K,,281.7K
180,05/12/2020,05:30,USD,low,CFTC Wheat speculative net positions,11.9K,,31.4K
181,05/12/2020,05:30,AUD,medium,CFTC AUD speculative net positions,-10.8K,,-5.3K
182,05/12/2020,05:30,JPY,medium,CFTC JPY speculative net positions,47.5K,,40.2K
183,05/12/2020,05:30,EUR,medium,CFTC EUR speculative net positions,139.9K,,138.3K
184,06/12/2020,19:00,EUR,medium,ECB President Lagarde Speaks,,,
185,07/12/2020,06:30,AUD,low,AIG Services Index  (Nov),52.9,,51.4
186,07/12/2020,07:00,AUD,medium,RBA Governor Lowe Speaks,,,
187,07/12/2020,08:50,JPY,low,Foreign Reserves (USD)  (Nov),"1,384.6B",,"1,384.4B"
188,07/12/2020,09:30,AUD,low,ANZ Job Advertisements (MoM),13.9%,,11.9%
189,07/12/2020,14:00,JPY,low,Coincident Indicator (MoM)  (Oct),4.9%,,2.4%
190,07/12/2020,14:00,JPY,low,Leading Index (MoM)  (Oct),0.5%,,4.0%
191,07/12/2020,14:00,JPY,low,Leading Index,93.8,,92.5
192,07/12/2020,15:30,GBP,medium,Investing.com GBP/USD Index,41.8%,,34.8%
193,07/12/2020,15:30,USD,medium,Investing.com Gold Index,57.5%,,56.6%
194,07/12/2020,15:30,AUD,medium,Investing.com AUD/USD Index,38.2%,,41.0%
195,07/12/2020,15:30,JPY,medium,Investing.com USD/JPY Index,43.2%,,41.1%
196,07/12/2020,15:30,EUR,medium,Investing.com EUR/USD Index,52.6%,,54.8%
197,07/12/2020,17:30,GBP,medium,Halifax House Price Index (MoM)  (Nov),1.2%,0.5%,0.3%
198,07/12/2020,17:30,GBP,medium,Halifax House Price Index (YoY),7.6%,,7.5%
199,07/12/2020,18:30,EUR,low,Sentix Investor Confidence  (Dec),-2.7,-8.3,-10.0
200,08/12/2020,00:00,USD,low,CB Employment Trends Index  (Nov),98.81,,98.32
201,08/12/2020,01:30,USD,low,3-Month Bill Auction,0.080%,,0.085%
202,08/12/2020,01:30,USD,low,6-Month Bill Auction,0.090%,,0.090%
203,08/12/2020,05:00,USD,medium,Consumer Credit  (Oct),7.23B,16.00B,15.03B
204,08/12/2020,08:00,JPY,low,Reuters Tankan Index  (Dec),-9,,-13
205,08/12/2020,08:30,JPY,low,Average Cash Earnings (YoY),-0.8%,,-0.9%
206,08/12/2020,08:30,JPY,medium,Household Spending (YoY)  (Oct),1.9%,2.5%,-10.2%
207,08/12/2020,08:30,JPY,medium,Household Spending (MoM)  (Oct),2.1%,1.0%,3.8%
208,08/12/2020,08:30,JPY,low,Overall wage income of employees  (Oct),-0.8%,,-1.3%
209,08/12/2020,08:30,JPY,low,Overtime Pay (YoY)  (Oct),-11.70%,,-12.30%
210,08/12/2020,08:50,JPY,medium,Adjusted Current Account,1.98T,,1.35T
211,08/12/2020,08:50,JPY,low,Bank Lending (YoY)  (Nov),6.3%,,6.2%
212,08/12/2020,08:50,JPY,medium,Current Account n.s.a.  (Oct),2.145T,2.126T,1.660T
213,08/12/2020,08:50,JPY,high,GDP (QoQ)  (Q3),5.3%,5.0%,-7.9%
214,08/12/2020,08:50,JPY,medium,GDP (YoY)  (Q3),22.9%,21.5%,-28.1%
215,08/12/2020,08:50,JPY,low,GDP Capital Expenditure (QoQ)  (Q3),-2.4%,-3.2%,-4.7%
216,08/12/2020,08:50,JPY,low,GDP External Demand (QoQ)  (Q3),2.7%,2.9%,-3.0%
217,08/12/2020,08:50,JPY,low,GDP Private Consumption (QoQ)  (Q3),5.1%,4.7%,-7.9%
218,08/12/2020,09:01,GBP,medium,BRC Retail Sales Monitor (YoY)  (Nov),7.7%,,5.2%
219,08/12/2020,09:30,AUD,medium,House Price Index (QoQ)  (Q3),0.8%,-1.0%,-1.8%
220,08/12/2020,09:30,AUD,medium,NAB Business Confidence  (Nov),12,,5
221,08/12/2020,09:30,AUD,low,NAB Business Survey  (Nov),9,,1
222,08/12/2020,14:00,JPY,low,Economy Watchers Current Index  (Nov),45.6,,54.5
223,08/12/2020,19:00,EUR,low,Employment Change (QoQ)  (Q3),1.0%,0.9%,-2.9%
224,08/12/2020,19:00,EUR,low,Employment Change (YoY)  (Q3),-2.3%,-2.0%,-3.1%
225,08/12/2020,19:00,EUR,low,Employment Overall  (Q3),"157,386.5K",,"157,346.0K"
226,08/12/2020,19:00,EUR,medium,GDP (YoY)  (Q3),-4.3%,-4.4%,-14.7%
227,08/12/2020,19:00,EUR,medium,GDP (QoQ)  (Q3),12.5%,12.6%,-11.8%
228,08/12/2020,19:00,EUR,medium,ZEW Economic Sentiment  (Dec),54.4,37.5,32.8
229,08/12/2020,20:00,USD,low,NFIB Small Business Optimism  (Nov),101.4,,104.0
230,08/12/2020,20:30,GBP,low,30-Year Treasury Gilt Auction,0.840%,,0.920%
231,08/12/2020,21:00,USD,medium,EIA Short-Term Energy Outlook,,,
232,08/12/2020,22:30,USD,medium,Nonfarm Productivity (QoQ)  (Q3),4.6%,4.9%,4.9%
233,08/12/2020,22:30,USD,medium,Unit Labor Costs (QoQ)  (Q3),-6.6%,-8.9%,9.0%
234,08/12/2020,22:55,USD,low,Redbook (MoM),-2.4%,,1.3%
235,08/12/2020,22:55,USD,low,Redbook (YoY),2.1%,,9.2%
236,09/12/2020,03:00,USD,medium,3-Year Note Auction,0.211%,,0.250%
237,09/12/2020,06:30,USD,medium,API Weekly Crude Oil Stock,1.141M,-1.514M,4.146M
238,09/12/2020,08:30,AUD,low,Westpac Consumer Sentiment  (Dec),4.1%,,2.5%
239,09/12/2020,08:50,JPY,low,Core Machinery Orders (MoM)  (Oct),17.1%,2.8%,-4.4%
240,09/12/2020,08:50,JPY,low,Core Machinery Orders (YoY)  (Oct),2.8%,-11.3%,-11.5%
241,09/12/2020,08:50,JPY,low,M3 Money Supply  (Nov),"1,476.4T",,"1,471.5T"
242,09/12/2020,09:30,AUD,medium,Building Approvals (MoM),3.8%,,16.2%
243,09/12/2020,15:00,JPY,low,Machine Tool Orders (YoY),8.0%,,-6.0%
244,09/12/2020,21:00,USD,low,MBA 30-Year Mortgage Rate,2.90%,,2.92%
245,09/12/2020,21:00,USD,low,MBA Mortgage Applications (WoW),-1.2%,,-0.6%
246,09/12/2020,21:00,USD,low,MBA Purchase Index,325.7,,342.9
247,09/12/2020,21:00,USD,low,Mortgage Market Index,848.3,,858.2
248,09/12/2020,21:00,USD,low,Mortgage Refinance Index,"3,959.2",,"3,891.1"
249,10/12/2020,00:00,USD,high,JOLTS Job Openings  (Oct),6.652M,6.300M,6.494M
250,10/12/2020,00:00,USD,low,Wholesale Inventories (MoM),1.1%,,0.9%
251,10/12/2020,00:00,USD,low,Wholesale Trade Sales (MoM)  (Oct),1.8%,0.8%,0.4%
252,10/12/2020,00:30,USD,high,Crude Oil Inventories,15.189M,-1.424M,-0.679M
253,10/12/2020,00:30,USD,low,EIA Refinery Crude Runs  (WoW),0.424M,,-0.251M
254,10/12/2020,00:30,USD,low,Crude Oil Imports,2.702M,,-0.454M
255,10/12/2020,00:30,USD,medium,Cushing Crude Oil Inventories,-1.364M,,-0.317M
256,10/12/2020,00:30,USD,low,Distillate Fuel Production,0.084M,,-0.021M
257,10/12/2020,00:30,USD,low,EIA Weekly Distillates Stocks,5.222M,1.414M,3.238M
258,10/12/2020,00:30,USD,low,Gasoline Production,-0.244M,,-0.266M
259,10/12/2020,00:30,USD,low,Heating Oil Stockpiles,-1.313M,,0.497M
260,10/12/2020,00:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),1.7%,0.6%,-0.5%
261,10/12/2020,00:30,USD,low,Gasoline Inventories,4.222M,2.271M,3.491M
262,10/12/2020,01:00,USD,low,Thomson Reuters IPSOS PCSI  (Dec),48.12,,52.47
263,10/12/2020,03:00,USD,high,10-Year Note Auction,0.951%,,0.960%
264,10/12/2020,05:30,USD,medium,Fed's Balance Sheet,"7,242.66B",,"7,222.41B"
265,10/12/2020,08:50,JPY,medium,BSI Large Manufacturing Conditions  (Q4),21.6,,0.1
266,10/12/2020,08:50,JPY,low,Foreign Bonds Buying,"1,252.7B",,372.5B
267,10/12/2020,08:50,JPY,low,Foreign Investments in Japanese Stocks,42.1B,,457.9B
268,10/12/2020,08:50,JPY,low,PPI (MoM)  (Nov),0.0%,,-0.2%
269,10/12/2020,08:50,JPY,low,PPI (YoY)  (Nov),-2.2%,-2.2%,-2.1%
270,10/12/2020,09:00,AUD,low,MI Inflation Expectations,3.5%,,3.5%
271,10/12/2020,09:30,AUD,low,RBA Bulletin,,,
272,10/12/2020,16:00,GBP,low,U.K. Construction Output (YoY)  (Oct),-7.5%,-7.4%,-10.0%
273,10/12/2020,16:00,GBP,low,Construction Output (MoM)  (Oct),1.0%,1.0%,2.9%
274,10/12/2020,16:00,GBP,high,GDP (MoM),0.4%,,1.1%
275,10/12/2020,16:00,GBP,low,Index of Services,9.7%,,14.2%
276,10/12/2020,16:00,GBP,medium,Industrial Production (MoM)  (Oct),1.3%,0.3%,0.5%
277,10/12/2020,16:00,GBP,low,Industrial Production (YoY)  (Oct),-5.5%,-6.5%,-6.3%
278,10/12/2020,16:00,GBP,low,Manufacturing Production (YoY)  (Oct),-7.1%,-8.4%,-7.9%
279,10/12/2020,16:00,GBP,medium,Manufacturing Production (MoM)  (Oct),1.7%,0.3%,0.2%
280,10/12/2020,16:00,GBP,medium,Monthly GDP 3M/3M Change,10.2%,,15.5%
281,10/12/2020,16:00,GBP,medium,Trade Balance  (Oct),-12.00B,-9.60B,-9.35B
282,10/12/2020,16:00,GBP,medium,Trade Balance Non-EU  (Oct),-4.54B,-1.40B,-1.65B
283,10/12/2020,19:00,GBP,low,Thomson Reuters IPSOS PCSI  (Dec),45.2,,42.8
284,10/12/2020,19:00,EUR,medium,EU Leaders Summit,,,
285,10/12/2020,19:30,EUR,medium,ECB LTRO,50.4B,,174.5B
286,10/12/2020,21:45,EUR,high,Deposit Facility Rate  (Dec),-0.50%,-0.50%,-0.50%
287,10/12/2020,21:45,EUR,medium,ECB Marginal Lending Facility,0.25%,,0.25%
288,10/12/2020,21:45,EUR,medium,ECB Monetary Policy Statement,,,
289,10/12/2020,21:45,EUR,high,ECB Interest Rate Decision  (Dec),0.00%,0.00%,0.00%
290,10/12/2020,22:30,USD,medium,Continuing Jobless Claims,"5,757K","5,335K","5,527K"
291,10/12/2020,22:30,USD,medium,Core CPI (YoY)  (Nov),1.6%,1.6%,1.6%
292,10/12/2020,22:30,USD,high,Core CPI (MoM)  (Nov),0.2%,0.1%,0.2%
293,10/12/2020,22:30,USD,low,Core CPI Index  (Nov),269.89,,269.30
294,10/12/2020,22:30,USD,high,CPI (MoM)  (Nov),0.2%,0.1%,0.2%
295,10/12/2020,22:30,USD,high,CPI (YoY)  (Nov),1.2%,1.1%,1.2%
296,10/12/2020,22:30,USD,low,"CPI Index, n.s.a.  (Nov)",260.23,260.11,260.39
297,10/12/2020,22:30,USD,low,"CPI Index, s.a  (Nov)",260.82,,260.32
298,10/12/2020,22:30,USD,low,"CPI, n.s.a (MoM)  (Nov)",-0.06%,,0.04%
299,10/12/2020,22:30,USD,high,Initial Jobless Claims,853K,725K,716K
300,10/12/2020,22:30,USD,low,Jobless Claims 4-Week Avg.,776.00K,,740.50K
301,10/12/2020,22:30,USD,low,Real Earnings (MoM)  (Nov),0.1%,,0.1%
302,10/12/2020,22:30,EUR,high,ECB Press Conference,,,
303,10/12/2020,23:00,GBP,medium,NIESR GDP Estimate,1.5%,,10.3%
304,11/12/2020,00:30,USD,low,Natural Gas Storage,-91B,-83B,-1B
