id,date,time,currency,importance,event,actual,forecast,previous
51,02/09/2021,05:30,USD,medium,Fed's Balance Sheet,"8,349.17B",,"8,332.74B"
52,02/09/2021,08:00,USD,low,Total Vehicle Sales,13.10M,,14.80M
53,02/09/2021,08:50,JPY,low,Foreign Bonds Buying,-545.5B,,-182.5B
54,02/09/2021,08:50,JPY,low,Foreign Investments in Japanese Stocks,25.3B,,-550.2B
55,02/09/2021,08:50,JPY,low,Monetary Base (YoY),14.9%,,15.4%
56,02/09/2021,10:30,AUD,low,Exports (MoM)  (Jul),5%,,4%
57,02/09/2021,10:30,AUD,medium,Home Loans (MoM),-0.4%,-2.0%,-2.5%
58,02/09/2021,10:30,AUD,low,Imports (MoM)  (Jul),3%,,1%
59,02/09/2021,10:30,AUD,low,Invest Housing Finance (MoM),1.8%,,0.7%
60,02/09/2021,10:30,AUD,medium,Trade Balance  (Jul),12.117B,10.200B,10.496B
61,02/09/2021,10:30,JPY,medium,BoJ Board Member Kataoka Speaks,,,
62,02/09/2021,12:45,JPY,medium,10-Year JGB Auction,0.023%,,0.009%
63,02/09/2021,18:00,EUR,low,PPI (YoY)  (Jul),12.1%,11.0%,10.2%
64,02/09/2021,18:00,EUR,low,PPI (MoM)  (Jul),2.3%,1.1%,1.4%
65,02/09/2021,20:30,USD,low,Challenger Job Cuts (YoY),-86.4%,,-92.8%
66,02/09/2021,20:30,USD,low,Challenger Job Cuts  (Aug),15.723K,,18.942K
67,02/09/2021,21:30,USD,low,All Car Sales  (Aug),3.01M,,3.43M
68,02/09/2021,21:30,USD,low,All Truck Sales  (Aug),10.04M,,11.19M
69,02/09/2021,21:30,USD,medium,Continuing Jobless Claims,"2,748K","2,775K","2,908K"
70,02/09/2021,21:30,USD,medium,Exports,212.80B,,210.10B
71,02/09/2021,21:30,USD,medium,Imports,282.90B,,283.30B
72,02/09/2021,21:30,USD,high,Initial Jobless Claims,340K,345K,354K
73,02/09/2021,21:30,USD,low,Jobless Claims 4-Week Avg.,355.00K,,366.75K
74,02/09/2021,21:30,USD,medium,Nonfarm Productivity (QoQ)  (Q2),2.1%,2.4%,2.3%
75,02/09/2021,21:30,USD,medium,Trade Balance  (Jul),-70.10B,-71.00B,-73.20B
76,02/09/2021,21:30,USD,medium,Unit Labor Costs (QoQ)  (Q2),1.3%,0.9%,1.0%
77,02/09/2021,23:00,USD,low,Durables Excluding Defense (MoM)  (Jul),-1.1%,,-1.2%
78,02/09/2021,23:00,USD,medium,Factory Orders (MoM)  (Jul),0.4%,0.3%,1.5%
79,02/09/2021,23:00,USD,low,Factory orders ex transportation (MoM)  (Jul),0.8%,,1.5%
80,02/09/2021,23:30,USD,low,Natural Gas Storage,20B,25B,29B
81,03/09/2021,00:30,USD,low,4-Week Bill Auction,0.035%,,0.035%
82,03/09/2021,00:30,USD,low,8-Week Bill Auction,0.065%,,0.060%
83,03/09/2021,02:00,USD,medium,FOMC Member Bostic Speaks,,,
84,03/09/2021,04:00,USD,medium,FOMC Member Daly Speaks,,,
85,03/09/2021,07:30,AUD,low,AIG Construction Index  (Aug),38.4,,48.7
86,03/09/2021,10:30,AUD,medium,Retail Sales (MoM),-2.7%,-2.7%,-1.8%
87,03/09/2021,18:00,EUR,low,Retail Sales (MoM)  (Jul),-2.3%,0.1%,1.8%
88,03/09/2021,18:00,EUR,low,Retail Sales (YoY)  (Jul),3.1%,4.8%,5.4%
89,03/09/2021,21:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Aug),4.3%,4.0%,4.1%
90,03/09/2021,21:30,USD,high,Average Hourly Earnings (MoM)  (Aug),0.6%,0.3%,0.4%
91,03/09/2021,21:30,USD,low,Average Weekly Hours  (Aug),34.7,34.8,34.7
92,03/09/2021,21:30,USD,low,Government Payrolls  (Aug),-8.0K,,255.0K
93,03/09/2021,21:30,USD,low,Manufacturing Payrolls  (Aug),37K,25K,52K
94,03/09/2021,21:30,USD,high,Nonfarm Payrolls  (Aug),235K,750K,"1,053K"
95,03/09/2021,21:30,USD,medium,Participation Rate  (Aug),61.7%,,61.7%
96,03/09/2021,21:30,USD,medium,Private Nonfarm Payrolls  (Aug),243K,665K,798K
97,03/09/2021,21:30,USD,medium,U6 Unemployment Rate  (Aug),8.8%,,9.2%
98,03/09/2021,21:30,USD,high,Unemployment Rate  (Aug),5.2%,5.2%,5.4%
99,03/09/2021,23:00,USD,low,ISM Non-Manufacturing Business Activity  (Aug),60.1,62.8,67.0
100,03/09/2021,23:00,USD,medium,ISM Non-Manufacturing Employment  (Aug),53.7,,53.8
101,03/09/2021,23:00,USD,low,ISM Non-Manufacturing New Orders  (Aug),63.2,,63.7
102,03/09/2021,23:00,USD,high,ISM Non-Manufacturing PMI  (Aug),61.7,61.5,64.1
103,03/09/2021,23:00,USD,high,ISM Non-Manufacturing Prices  (Aug),75.4,,82.3
104,04/09/2021,00:00,EUR,medium,ECB President Lagarde Speaks,,,
105,04/09/2021,02:00,USD,medium,U.S. Baker Hughes Oil Rig Count,394,,410
106,04/09/2021,02:00,USD,medium,U.S. Baker Hughes Total Rig Count,497,,508
107,04/09/2021,04:30,GBP,medium,CFTC GBP speculative net positions,-14.9K,,-16.7K
108,04/09/2021,04:30,USD,low,CFTC Aluminium speculative net positions,4.0K,,3.9K
109,04/09/2021,04:30,USD,low,CFTC Copper speculative net positions,21.9K,,8.6K
110,04/09/2021,04:30,USD,low,CFTC Corn speculative net positions,304.2K,,331.0K
111,04/09/2021,04:30,USD,medium,CFTC Crude Oil speculative net positions,356.5K,,374.3K
112,04/09/2021,04:30,USD,medium,CFTC Gold speculative net positions,216.6K,,210.7K
113,04/09/2021,04:30,USD,medium,CFTC Nasdaq 100 speculative net positions,-2.4K,,-2.4K
114,04/09/2021,04:30,USD,low,CFTC Natural Gas speculative net positions,-144.7K,,-166.6K
115,04/09/2021,04:30,USD,medium,CFTC S&P 500 speculative net positions,-28.7K,,14.9K
116,04/09/2021,04:30,USD,low,CFTC Silver speculative net positions,22.3K,,21.9K
117,04/09/2021,04:30,USD,low,CFTC Soybeans speculative net positions,81.1K,,101.6K
118,04/09/2021,04:30,USD,low,CFTC Wheat speculative net positions,22.8K,,35.0K
119,04/09/2021,04:30,AUD,medium,CFTC AUD speculative net positions,-60.1K,,-56.6K
120,04/09/2021,04:30,JPY,medium,CFTC JPY speculative net positions,-63.1K,,-66.7K
121,04/09/2021,04:30,EUR,medium,CFTC EUR speculative net positions,10.5K,,24.6K
122,04/09/2021,16:00,EUR,medium,ECB President Lagarde Speaks,,,
123,06/09/2021,All Day,USD,,United States - Labor Day,,,
124,06/09/2021,10:00,AUD,low,MI Inflation Gauge (MoM),0.0%,,0.5%
125,06/09/2021,10:30,AUD,low,ANZ Job Advertisements (MoM),-2.5%,,-1.3%
126,06/09/2021,14:30,GBP,medium,Investing.com GBP/USD Index,34.8%,,32.0%
127,06/09/2021,14:30,USD,medium,Investing.com Gold Index,55.4%,,56.2%
128,06/09/2021,14:30,AUD,medium,Investing.com AUD/USD Index,26.3%,,29.1%
129,06/09/2021,14:30,JPY,medium,Investing.com USD/JPY Index,56.4%,,54.6%
130,06/09/2021,14:30,EUR,medium,Investing.com EUR/USD Index,34.8%,,37.6%
131,06/09/2021,16:30,GBP,medium,BoE MPC Member Saunders Speaks,,,
132,06/09/2021,17:30,EUR,low,Sentix Investor Confidence  (Sep),19.6,19.7,22.2
133,07/09/2021,07:30,AUD,low,AIG Services Index  (Aug),45.6,,51.7
134,07/09/2021,08:01,GBP,medium,BRC Retail Sales Monitor (YoY)  (Aug),1.5%,,4.7%
135,07/09/2021,08:30,JPY,low,Average Cash Earnings (YoY),1.0%,,0.1%
136,07/09/2021,08:30,JPY,medium,Household Spending (YoY)  (Jul),0.7%,2.9%,-5.1%
137,07/09/2021,08:30,JPY,medium,Household Spending (MoM)  (Jul),-0.9%,1.1%,-3.2%
138,07/09/2021,08:30,JPY,low,Overall wage income of employees  (Jul),1.0%,,0.1%
139,07/09/2021,08:30,JPY,low,Overtime Pay (YoY)  (Jul),12.20%,,18.00%
140,07/09/2021,08:50,JPY,low,Foreign Reserves (USD)  (Aug),"1,424.3B",,"1,386.5B"
141,07/09/2021,10:30,AUD,medium,Building Approvals (MoM),-8.6%,-8.6%,-5.5%
142,07/09/2021,12:45,JPY,low,30-Year JGB Auction,0.653%,,0.647%
143,07/09/2021,13:30,AUD,high,RBA Interest Rate Decision  (Sep),0.10%,0.10%,0.10%
144,07/09/2021,13:30,AUD,medium,RBA Rate Statement,,,
145,07/09/2021,14:00,JPY,low,Coincident Indicator (MoM)  (Jul),-0.1%,,2.1%
146,07/09/2021,14:00,JPY,low,Leading Index,104.1,,104.6
147,07/09/2021,14:00,JPY,low,Leading Index (MoM)  (Jul),-0.5%,,1.5%
148,07/09/2021,15:00,GBP,medium,Halifax House Price Index (MoM)  (Aug),0.7%,1.1%,0.4%
149,07/09/2021,15:00,GBP,medium,Halifax House Price Index (YoY),7.1%,,7.6%
150,07/09/2021,16:30,GBP,medium,BoE MPC Member Saunders Speaks,,,
151,07/09/2021,18:00,EUR,low,Employment Change (QoQ)  (Q2),0.7%,0.5%,0.5%
152,07/09/2021,18:00,EUR,low,Employment Change (YoY)  (Q2),1.8%,1.8%,1.8%
153,07/09/2021,18:00,EUR,low,Employment Overall  (Q2),"158,952.5K",,"158,446.7K"
154,07/09/2021,18:00,EUR,medium,GDP (QoQ)  (Q2),2.2%,2.0%,2.0%
155,07/09/2021,18:00,EUR,medium,GDP (YoY)  (Q2),14.3%,13.6%,13.6%
156,07/09/2021,18:00,EUR,medium,ZEW Economic Sentiment  (Sep),31.1,,42.7
157,07/09/2021,23:00,USD,low,3-Month Bill Auction,0.045%,,0.045%
158,07/09/2021,23:00,USD,low,6-Month Bill Auction,0.050%,,0.055%
159,07/09/2021,23:00,USD,low,CB Employment Trends Index  (Aug),110.37,,109.89
160,08/09/2021,00:30,USD,low,52-Week Bill Auction,0.075%,,0.080%
161,08/09/2021,02:00,USD,medium,3-Year Note Auction,0.447%,,0.465%
162,08/09/2021,08:50,JPY,medium,Adjusted Current Account,1.41T,,1.78T
163,08/09/2021,08:50,JPY,low,Bank Lending (YoY)  (Aug),0.6%,,0.9%
164,08/09/2021,08:50,JPY,medium,Current Account n.s.a.  (Jul),1.911T,2.300T,0.905T
165,08/09/2021,08:50,JPY,medium,GDP (YoY)  (Q2),1.9%,1.6%,-3.7%
166,08/09/2021,08:50,JPY,high,GDP (QoQ)  (Q2),0.5%,0.4%,-0.9%
167,08/09/2021,08:50,JPY,low,GDP Capital Expenditure (QoQ)  (Q2),2.3%,2.0%,-1.3%
168,08/09/2021,08:50,JPY,low,GDP External Demand (QoQ)  (Q2),-0.3%,-0.3%,-0.2%
169,08/09/2021,08:50,JPY,medium,GDP Price Index (YoY),-1.1%,,-0.7%
170,08/09/2021,08:50,JPY,low,GDP Private Consumption (QoQ)  (Q2),0.9%,0.8%,-1.0%
171,08/09/2021,10:30,AUD,low,RBA Chart Pack Release,,,
172,08/09/2021,14:00,JPY,low,Economy Watchers Current Index  (Aug),34.7,,48.4
173,08/09/2021,17:10,AUD,medium,RBA Assist Gov Debelle Speaks,,,
174,08/09/2021,20:00,USD,low,MBA 30-Year Mortgage Rate,3.03%,,3.03%
175,08/09/2021,20:00,USD,low,MBA Mortgage Applications (WoW),-1.9%,,-2.4%
176,08/09/2021,20:00,USD,low,MBA Purchase Index,258.4,,259.0
177,08/09/2021,20:00,USD,low,Mortgage Market Index,705.6,,719.4
178,08/09/2021,20:00,USD,low,Mortgage Refinance Index,"3,292.1",,"3,385.8"
179,08/09/2021,20:00,EUR,medium,ECB McCaul Speaks,,,
180,08/09/2021,21:55,USD,low,Redbook (YoY),16.5%,,18.6%
181,08/09/2021,23:00,USD,low,IBD/TIPP Economic Optimism,48.5,,53.6
182,08/09/2021,23:00,USD,high,JOLTS Job Openings  (Jul),10.934M,10.000M,10.185M
183,08/09/2021,23:15,GBP,medium,BoE MPC Treasury Committee Hearings,,,
184,09/09/2021,00:00,GBP,medium,Inflation Report Hearings,,,
185,09/09/2021,00:00,USD,low,Thomson Reuters IPSOS PCSI  (Sep),59.44,,57.07
186,09/09/2021,02:00,USD,high,10-Year Note Auction,1.338%,,1.340%
187,09/09/2021,02:10,USD,medium,FOMC Member Williams Speaks,,,
188,09/09/2021,03:00,USD,medium,Beige Book,,,
189,09/09/2021,04:00,USD,medium,Consumer Credit  (Jul),17.00B,25.00B,37.86B
190,09/09/2021,05:30,USD,medium,API Weekly Crude Oil Stock,-2.882M,-3.832M,-4.045M
191,09/09/2021,05:30,USD,low,API Weekly Gasoline Stock,6.414M,,2.711M
192,09/09/2021,05:30,USD,medium,Fed's Balance Sheet,"8,357.31B",,"8,349.17B"
193,09/09/2021,08:50,JPY,low,Foreign Bonds Buying,"1,043.1B",,-546.9B
194,09/09/2021,08:50,JPY,low,Foreign Investments in Japanese Stocks,421.6B,,24.1B
195,09/09/2021,08:50,JPY,low,M3 Money Supply  (Aug),"1,996.3T",,"1,992.2T"
196,09/09/2021,15:00,JPY,low,Machine Tool Orders (YoY),86.2%,,93.4%
197,09/09/2021,17:35,AUD,medium,RBA Assist Gov Debelle Speaks,,,
198,09/09/2021,19:00,GBP,low,Thomson Reuters IPSOS PCSI  (Sep),54.1,,55.3
199,09/09/2021,20:30,EUR,medium,ECB's Enria Speaks,,,
200,09/09/2021,20:45,EUR,high,Deposit Facility Rate  (Aug),-0.50%,-0.50%,-0.50%
201,06/09/2021,All Day,USD,,United States - Labor Day,,,
202,09/09/2021,20:45,EUR,medium,ECB Marginal Lending Facility,0.25%,,0.25%
203,09/09/2021,20:45,EUR,medium,ECB Monetary Policy Statement,,,
204,09/09/2021,20:45,EUR,high,ECB Interest Rate Decision  (Aug),0.00%,0.00%,0.00%
205,09/09/2021,21:30,USD,medium,Continuing Jobless Claims,"2,783K","2,744K","2,805K"
206,09/09/2021,21:30,USD,high,Initial Jobless Claims,310K,335K,345K
207,09/09/2021,21:30,USD,low,Jobless Claims 4-Week Avg.,339.50K,,356.25K
208,09/09/2021,21:30,EUR,high,ECB Press Conference,,,
209,09/09/2021,23:30,USD,low,Natural Gas Storage,52B,40B,20B
210,10/09/2021,00:00,USD,high,Crude Oil Inventories,-1.529M,-4.612M,-7.169M
211,10/09/2021,00:00,USD,low,EIA Refinery Crude Runs  (WoW),-1.636M,,-0.134M
212,10/09/2021,00:00,USD,low,Crude Oil Imports,0.168M,,-0.045M
213,10/09/2021,00:00,USD,medium,Cushing Crude Oil Inventories,1.918M,,0.836M
214,10/09/2021,00:00,USD,low,Distillate Fuel Production,-0.625M,,-0.178M
215,10/09/2021,00:00,USD,low,EIA Weekly Distillates Stocks,-3.142M,-2.617M,-1.732M
216,10/09/2021,00:00,USD,low,Gasoline Production,0.237M,,-0.364M
217,10/09/2021,00:00,USD,low,Heating Oil Stockpiles,0.399M,,0.005M
218,10/09/2021,00:00,USD,low,EIA Weekly Refinery Utilization Rates (WoW),-9.4%,-4.9%,-1.1%
219,10/09/2021,00:00,USD,low,Gasoline Inventories,-7.215M,-3.390M,1.290M
220,10/09/2021,00:05,USD,medium,FOMC Member Daly Speaks,,,
221,10/09/2021,00:30,USD,low,4-Week Bill Auction,0.060%,,0.035%
222,10/09/2021,00:30,USD,low,8-Week Bill Auction,0.065%,,0.065%
223,10/09/2021,02:00,USD,high,30-Year Bond Auction,1.190%,,2.040%
224,10/09/2021,02:00,USD,medium,FOMC Member Bowman Speaks,,,
225,10/09/2021,03:00,USD,medium,FOMC Member Williams Speaks,,,
226,10/09/2021,11:00,JPY,low,Thomson Reuters IPSOS PCSI  (Sep),38.06,,40.79
227,10/09/2021,15:00,GBP,low,Construction Output (MoM)  (Jul),-1.6%,0.5%,-1.3%
228,10/09/2021,15:00,GBP,low,U.K. Construction Output (YoY)  (Jul),8.6%,10.9%,30.0%
229,10/09/2021,15:00,GBP,high,GDP (MoM),0.1%,,1.0%
230,10/09/2021,15:00,GBP,high,GDP (YoY),7.5%,,22.2%
231,10/09/2021,15:00,GBP,low,Index of Services,4.5%,,5.7%
232,10/09/2021,15:00,GBP,low,Industrial Production (YoY)  (Jul),3.8%,3.0%,8.3%
233,10/09/2021,15:00,GBP,medium,Industrial Production (MoM)  (Jul),1.2%,0.4%,-0.7%
234,10/09/2021,15:00,GBP,low,Manufacturing Production (YoY)  (Jul),6.0%,6.0%,13.9%
235,10/09/2021,15:00,GBP,medium,Manufacturing Production (MoM)  (Jul),0.0%,0.1%,0.2%
236,10/09/2021,15:00,GBP,medium,Monthly GDP 3M/3M Change,3.6%,,4.8%
237,10/09/2021,15:00,GBP,medium,Trade Balance  (Jul),-12.71B,-11.00B,-11.99B
238,10/09/2021,15:00,GBP,medium,Trade Balance Non-EU  (Jul),-6.99B,,-7.10B
239,10/09/2021,18:30,EUR,medium,ECB President Lagarde Speaks,,,
240,10/09/2021,19:00,EUR,medium,EU Finance Ministers Meeting,,,
241,10/09/2021,19:00,EUR,medium,Eurogroup Meetings,,,
242,10/09/2021,19:10,EUR,medium,ECB's Elderson Speaks,,,
243,10/09/2021,21:30,USD,medium,Core PPI (MoM)  (Aug),0.6%,0.5%,1.0%
244,10/09/2021,21:30,USD,low,Core PPI (YoY)  (Aug),6.7%,6.6%,6.2%
245,10/09/2021,21:30,USD,high,PPI (MoM)  (Aug),0.7%,0.6%,1.0%
246,10/09/2021,21:30,USD,low,PPI (YoY)  (Aug),8.3%,8.2%,7.8%
247,10/09/2021,22:00,GBP,medium,NIESR Monthly GDP Tracker,2.4%,4.4%,3.6%
248,10/09/2021,23:00,USD,low,Wholesale Inventories (MoM),0.6%,0.6%,1.2%
249,10/09/2021,23:00,USD,low,Wholesale Trade Sales (MoM)  (Jul),2.0%,1.0%,2.3%
250,11/09/2021,01:00,USD,medium,WASDE Report,,,
251,11/09/2021,02:00,USD,medium,U.S. Baker Hughes Oil Rig Count,401,,394
252,11/09/2021,02:00,USD,medium,U.S. Baker Hughes Total Rig Count,503,,497
253,11/09/2021,04:30,GBP,medium,CFTC GBP speculative net positions,-24.5K,,-14.9K
254,11/09/2021,04:30,USD,low,CFTC Aluminium speculative net positions,4.3K,,4.0K
255,11/09/2021,04:30,USD,low,CFTC Copper speculative net positions,23.6K,,21.9K
256,11/09/2021,04:30,USD,low,CFTC Corn speculative net positions,267.8K,,304.2K
257,11/09/2021,04:30,USD,medium,CFTC Crude Oil speculative net positions,349.2K,,356.5K
258,11/09/2021,04:30,USD,medium,CFTC Gold speculative net positions,206.0K,,216.6K
259,11/09/2021,04:30,USD,medium,CFTC Nasdaq 100 speculative net positions,5.0K,,-2.4K
260,11/09/2021,04:30,USD,low,CFTC Natural Gas speculative net positions,-120.0K,,-144.7K
261,11/09/2021,04:30,USD,medium,CFTC S&P 500 speculative net positions,-28.4K,,-28.7K
262,11/09/2021,04:30,USD,low,CFTC Silver speculative net positions,28.6K,,22.3K
263,11/09/2021,04:30,USD,low,CFTC Soybeans speculative net positions,70.2K,,81.1K
264,11/09/2021,04:30,USD,low,CFTC Wheat speculative net positions,17.5K,,22.8K
265,11/09/2021,04:30,AUD,medium,CFTC AUD speculative net positions,-70.5K,,-60.1K
266,11/09/2021,04:30,JPY,medium,CFTC JPY speculative net positions,-62.3K,,-63.1K
267,11/09/2021,04:30,EUR,medium,CFTC EUR speculative net positions,26.3K,,10.5K
268,11/09/2021,19:00,EUR,medium,EU Finance Ministers Meeting,,,
269,11/09/2021,19:30,EUR,medium,ECB's De Guindos Speaks,,,
270,13/09/2021,08:50,JPY,medium,BSI Large Manufacturing Conditions  (Q3),7.0,,-1.4
271,13/09/2021,08:50,JPY,low,PPI (YoY)  (Aug),5.5%,5.6%,5.6%
272,13/09/2021,08:50,JPY,low,PPI (MoM)  (Aug),0.0%,0.2%,1.1%
273,13/09/2021,14:30,GBP,medium,Investing.com GBP/USD Index,32.2%,,34.8%
274,13/09/2021,14:30,USD,medium,Investing.com Gold Index,55.7%,,55.4%
275,13/09/2021,14:30,AUD,medium,Investing.com AUD/USD Index,23.9%,,26.3%
276,13/09/2021,14:30,JPY,medium,Investing.com USD/JPY Index,55.8%,,56.4%
277,13/09/2021,14:30,EUR,medium,Investing.com EUR/USD Index,51.6%,,34.8%
278,13/09/2021,18:00,EUR,medium,ECB's Schnabel Speaks,,,
279,13/09/2021,20:00,USD,medium,OPEC Monthly Report,,,
280,13/09/2021,22:30,EUR,medium,ECB President Lagarde Speaks,,,
281,14/09/2021,00:30,USD,low,3-Month Bill Auction,0.040%,,0.045%
282,14/09/2021,00:30,USD,low,6-Month Bill Auction,0.050%,,0.050%
283,14/09/2021,03:00,USD,medium,Federal Budget Balance  (Aug),-171.0B,-173.0B,-302.0B
284,14/09/2021,09:00,AUD,medium,RBA Assist Gov Ellis Speaks,,,
285,14/09/2021,10:30,AUD,medium,House Price Index (QoQ)  (Q2),6.7%,6.0%,5.4%
286,14/09/2021,10:30,AUD,medium,NAB Business Confidence  (Aug),-5,,-7
287,14/09/2021,10:30,AUD,low,NAB Business Survey  (Aug),14,,10
288,14/09/2021,11:45,AUD,medium,RBA Governor Lowe Speaks,,,
289,14/09/2021,13:30,JPY,low,Capacity Utilization (MoM)  (Jul),-3.4%,,6.2%
290,14/09/2021,13:30,JPY,medium,Industrial Production (MoM)  (Jul),-1.5%,-1.5%,6.5%
291,14/09/2021,15:00,GBP,low,Average Earnings ex Bonus  (Jul),6.8%,6.8%,7.3%
292,14/09/2021,15:00,GBP,medium,Average Earnings Index +Bonus  (Jul),8.3%,8.2%,8.8%
293,14/09/2021,15:00,GBP,medium,Claimant Count Change  (Aug),-58.6K,,-48.9K
294,14/09/2021,15:00,GBP,medium,Employment Change 3M/3M (MoM)  (Jul),183K,178K,95K
295,14/09/2021,15:00,GBP,medium,Unemployment Rate  (Jul),4.6%,4.6%,4.7%
296,14/09/2021,17:00,USD,medium,IEA Monthly Report,,,
297,14/09/2021,18:45,GBP,low,5-Year Treasury Gilt Auction,0.429%,,0.324%
298,14/09/2021,19:00,USD,low,NFIB Small Business Optimism  (Aug),100.1,,99.7
299,14/09/2021,21:30,USD,high,Core CPI (MoM)  (Aug),0.1%,0.3%,0.3%
300,14/09/2021,21:30,USD,medium,Core CPI (YoY)  (Aug),4.0%,4.2%,4.3%
301,14/09/2021,21:30,USD,low,Core CPI Index  (Aug),279.34,,279.05
302,14/09/2021,21:30,USD,high,CPI (YoY)  (Aug),5.3%,5.3%,5.4%
303,14/09/2021,21:30,USD,high,CPI (MoM)  (Aug),0.3%,0.4%,0.5%
304,14/09/2021,21:30,USD,low,"CPI Index, n.s.a.  (Aug)",273.57,273.79,273.00
305,14/09/2021,21:30,USD,low,"CPI Index, s.a  (Aug)",273.01,,272.26
306,14/09/2021,21:30,USD,low,"CPI, n.s.a (MoM)  (Aug)",0.21%,,0.48%
307,14/09/2021,21:30,USD,low,Real Earnings (MoM)  (Aug),0.3%,,-0.1%
