id,date,time,currency,importance,event,actual,forecast,previous
116,05/12/2022,09:00,AUD,low,MI Inflation Gauge (MoM),1.0%,,0.4%
117,05/12/2022,09:30,AUD,low,Business inventories (MoM)  (Q3),1.7%,,0.5%
118,05/12/2022,09:30,AUD,medium,Company Gross Operating Profits (QoQ)  (Q3),-12.4%,0.3%,7.8%
119,05/12/2022,09:30,AUD,low,Company Profits Pre-Tax (QoQ)  (Q3),-15.9%,,14.5%
120,05/12/2022,10:45,EUR,medium,ECB President Lagarde Speaks,,,
121,05/12/2022,18:30,EUR,low,Sentix Investor Confidence  (Dec),-21.0,-27.6,-30.9
122,05/12/2022,19:00,EUR,medium,Eurogroup Meetings,,,
123,05/12/2022,19:00,EUR,low,Retail Sales (YoY)  (Oct),-2.7%,-2.6%,-0.6%
124,05/12/2022,19:00,EUR,low,Retail Sales (MoM)  (Oct),-1.8%,-1.7%,0.8%
125,06/12/2022,00:00,USD,low,CB Employment Trends Index  (Nov),117.65,,118.74
126,06/12/2022,00:00,USD,low,Durables Excluding Defense (MoM)  (Oct),0.9%,,0.8%
127,06/12/2022,00:00,USD,low,Durables Excluding Transport (MoM)  (Oct),0.5%,,0.5%
128,06/12/2022,00:00,USD,medium,Factory Orders (MoM)  (Oct),1.0%,0.7%,0.3%
129,06/12/2022,00:00,USD,low,Factory orders ex transportation (MoM)  (Oct),0.8%,,-0.2%
130,06/12/2022,00:00,USD,low,ISM Non-Manufacturing Business Activity  (Nov),64.7,,55.7
131,06/12/2022,00:00,USD,medium,ISM Non-Manufacturing Employment  (Nov),51.5,,49.1
132,06/12/2022,00:00,USD,low,ISM Non-Manufacturing New Orders  (Nov),56.0,,56.5
133,06/12/2022,00:00,USD,high,ISM Non-Manufacturing PMI  (Nov),56.5,53.3,54.4
134,06/12/2022,00:00,USD,high,ISM Non-Manufacturing Prices  (Nov),70.0,,70.7
135,06/12/2022,01:30,USD,low,3-Month Bill Auction,4.270%,,4.285%
136,06/12/2022,01:30,USD,low,6-Month Bill Auction,4.570%,,4.550%
137,06/12/2022,08:30,JPY,low,Average Cash Earnings (YoY),1.8%,2.0%,2.1%
138,06/12/2022,08:30,JPY,medium,Household Spending (MoM)  (Oct),1.1%,1.5%,1.8%
139,06/12/2022,08:30,JPY,medium,Household Spending (YoY)  (Oct),1.2%,1.0%,2.3%
140,06/12/2022,08:30,JPY,low,Overall wage income of employees  (Oct),1.8%,,2.2%
141,06/12/2022,08:30,JPY,low,Overtime Pay (YoY)  (Oct),7.90%,,6.70%
142,06/12/2022,09:01,GBP,medium,BRC Retail Sales Monitor (YoY)  (Nov),4.1%,,1.2%
143,06/12/2022,09:30,AUD,medium,Current Account  (Q3),-2.3B,10.5B,14.7B
144,06/12/2022,09:30,AUD,low,Net Exports Contribution  (Q3),-0.2%,-0.6%,1.0%
145,06/12/2022,12:30,AUD,high,RBA Interest Rate Decision  (Dec),3.10%,3.10%,2.85%
146,06/12/2022,12:30,AUD,medium,RBA Rate Statement,,,
147,06/12/2022,12:35,JPY,low,30-Year JGB Auction,1.481%,,1.561%
148,06/12/2022,19:00,GBP,low,5-Year Treasury Gilt Auction,3.472%,,3.626%
149,06/12/2022,19:10,EUR,medium,ECB's Supervisory Board Member Jochnick Speaks,,,
150,06/12/2022,22:30,USD,medium,Exports,256.60B,,258.50B
151,06/12/2022,22:30,USD,medium,Imports,334.80B,,331.30B
152,06/12/2022,22:30,USD,medium,Trade Balance  (Oct),-78.20B,-80.00B,-74.10B
153,06/12/2022,22:55,USD,low,Redbook (YoY),5.7%,,10.4%
154,07/12/2022,02:00,USD,medium,EIA Short-Term Energy Outlook,,,
155,07/12/2022,06:30,USD,medium,API Weekly Crude Oil Stock,-6.426M,-3.884M,-7.850M
156,07/12/2022,06:30,AUD,low,AIG Services Index  (Nov),45.6,,47.7
157,07/12/2022,08:00,JPY,low,Reuters Tankan Index  (Dec),8,,2
158,07/12/2022,08:50,JPY,low,Foreign Reserves (USD)  (Nov),"1,226.3B",,"1,194.6B"
159,07/12/2022,09:30,AUD,medium,Building Approvals (MoM),-6.0%,-6.0%,-8.1%
160,07/12/2022,09:30,AUD,medium,GDP (QoQ)  (Q3),0.6%,0.7%,0.9%
161,07/12/2022,09:30,AUD,medium,GDP (YoY)  (Q3),5.9%,6.2%,3.2%
162,07/12/2022,09:30,AUD,low,GDP Capital Expenditure  (Q3),-0.2%,,0.5%
163,07/12/2022,09:30,AUD,low,GDP Chain Price Index  (Q3),0.2%,,4.3%
164,07/12/2022,09:30,AUD,low,GDP Final Consumption  (Q3),0.8%,,1.2%
165,07/12/2022,09:30,AUD,low,Private House Approvals,-2.2%,-2.2%,-7.8%
166,07/12/2022,09:30,AUD,low,RBA Chart Pack Release,,,
167,07/12/2022,10:30,JPY,medium,BoJ Board Member Nakamura Speaks,,,
168,07/12/2022,14:00,JPY,low,Coincident Indicator (MoM)  (Oct),-0.9%,,-0.5%
169,07/12/2022,14:00,JPY,low,Leading Index (MoM)  (Oct),0.8%,,-3.8%
170,07/12/2022,14:00,JPY,low,Leading Index,99.0,98.4,98.2
171,07/12/2022,16:00,GBP,medium,Halifax House Price Index (MoM)  (Nov),-2.3%,-0.2%,-0.4%
172,07/12/2022,16:00,GBP,medium,Halifax House Price Index (YoY),4.7%,,8.2%
173,07/12/2022,16:10,EUR,medium,ECB's Lane Speaks,,,
174,07/12/2022,19:00,GBP,medium,Mortgage Rate (GBP)  (Nov),5.88%,,5.41%
175,07/12/2022,19:00,EUR,low,Employment Change (YoY)  (Q3),1.8%,1.7%,2.7%
176,07/12/2022,19:00,EUR,low,Employment Change (QoQ)  (Q3),0.3%,0.2%,0.4%
177,07/12/2022,19:00,EUR,low,Employment Overall  (Q3),"164,499.5K",,"164,475.1K"
178,07/12/2022,19:00,EUR,medium,GDP (YoY)  (Q3),2.3%,2.1%,4.2%
179,07/12/2022,19:00,EUR,medium,GDP (QoQ)  (Q3),0.3%,0.2%,0.2%
180,07/12/2022,21:00,USD,low,MBA 30-Year Mortgage Rate,6.41%,,6.49%
181,07/12/2022,21:00,USD,low,MBA Mortgage Applications (WoW),-1.9%,,-0.8%
182,07/12/2022,21:00,USD,low,MBA Purchase Index,175.5,,181.0
183,07/12/2022,21:00,USD,low,Mortgage Market Index,204.2,,208.1
184,07/12/2022,21:00,USD,low,Mortgage Refinance Index,340.8,,325.5
185,07/12/2022,21:00,EUR,medium,ECB McCaul Speaks,,,
186,07/12/2022,22:30,USD,medium,Nonfarm Productivity (QoQ)  (Q3),0.8%,0.6%,0.3%
187,07/12/2022,22:30,USD,medium,Unit Labor Costs (QoQ)  (Q3),2.4%,3.1%,3.5%
188,07/12/2022,23:30,EUR,medium,ECB's Panetta Speaks,,,
189,08/12/2022,00:30,USD,high,Crude Oil Inventories,-5.187M,-3.305M,-12.580M
190,08/12/2022,00:30,USD,low,EIA Refinery Crude Runs  (WoW),-0.053M,,0.228M
191,08/12/2022,00:30,USD,low,Crude Oil Imports,1.493M,,-1.732M
192,08/12/2022,00:30,USD,medium,Cushing Crude Oil Inventories,-0.373M,-0.841M,-0.415M
193,08/12/2022,00:30,USD,low,Distillate Fuel Production,0.021M,,0.200M
194,08/12/2022,00:30,USD,low,EIA Weekly Distillates Stocks,6.159M,2.208M,3.547M
195,08/12/2022,00:30,USD,low,Gasoline Production,-0.295M,,0.196M
196,08/12/2022,00:30,USD,low,Heating Oil Stockpiles,-0.705M,,-0.729M
197,08/12/2022,00:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),0.3%,0.1%,1.3%
198,08/12/2022,00:30,USD,low,Gasoline Inventories,5.320M,2.707M,2.769M
199,08/12/2022,05:00,USD,medium,Consumer Credit  (Oct),27.08B,28.30B,25.82B
200,08/12/2022,05:30,USD,medium,Fed's Balance Sheet,"8,582.74B",,"8,584.58B"
201,08/12/2022,08:50,JPY,medium,Adjusted Current Account,-0.61T,0.35T,0.67T
202,08/12/2022,08:50,JPY,low,Bank Lending (YoY)  (Nov),2.7%,,2.7%
203,08/12/2022,08:50,JPY,medium,Current Account n.s.a.  (Oct),-0.064T,0.623T,0.909T
204,08/12/2022,08:50,JPY,low,Foreign Bonds Buying,522.2B,,-46.7B
205,08/12/2022,08:50,JPY,low,Foreign Investments in Japanese Stocks,-349.3B,,443.2B
206,08/12/2022,08:50,JPY,high,GDP (QoQ)  (Q3),-0.2%,-0.3%,1.1%
207,08/12/2022,08:50,JPY,medium,GDP (YoY)  (Q3),-0.8%,-1.1%,-1.2%
208,08/12/2022,08:50,JPY,low,GDP Capital Expenditure (QoQ)  (Q3),1.5%,1.5%,2.0%
209,08/12/2022,08:50,JPY,low,GDP External Demand (QoQ)  (Q3),-0.6%,,-0.7%
210,08/12/2022,08:50,JPY,medium,GDP Price Index (YoY)  (Q3),-0.3%,-0.5%,-0.3%
211,08/12/2022,08:50,JPY,low,GDP Private Consumption (QoQ)  (Q3),0.1%,,0.3%
212,08/12/2022,09:30,AUD,low,Exports (MoM)  (Oct),-1.0%,,7.0%
213,08/12/2022,09:30,AUD,low,Imports (MoM)  (Oct),-1.0%,,0.3%
214,08/12/2022,09:30,AUD,low,RBA Bulletin,,,
215,08/12/2022,09:30,AUD,medium,Trade Balance  (Oct),12.217B,12.100B,12.444B
216,08/12/2022,12:35,JPY,low,5-Year JGB Auction,0.121%,,0.060%
217,08/12/2022,14:00,JPY,low,Economy Watchers Current Index  (Nov),48.1,50.7,49.9
218,08/12/2022,21:00,EUR,medium,ECB President Lagarde Speaks,,,
219,08/12/2022,22:30,USD,medium,Continuing Jobless Claims,"1,671K","1,600K","1,609K"
220,08/12/2022,22:30,USD,high,Initial Jobless Claims,230K,230K,226K
221,08/12/2022,22:30,USD,low,Jobless Claims 4-Week Avg.,230.00K,,229.00K
222,09/12/2022,00:30,USD,low,Natural Gas Storage,-21B,-31B,-81B
223,09/12/2022,01:30,USD,low,4-Week Bill Auction,3.650%,,3.950%
224,09/12/2022,01:30,USD,low,8-Week Bill Auction,3.940%,,4.080%
225,09/12/2022,03:00,EUR,medium,ECB President Lagarde Speaks,,,
226,09/12/2022,06:30,USD,low,Reserve Balances with Federal Reserve Banks,3.149T,,3.052T
227,09/12/2022,08:50,JPY,low,M2 Money Stock (YoY),3.1%,3.0%,3.1%
228,09/12/2022,08:50,JPY,low,M3 Money Supply  (Nov),"2,087.7T",,"2,082.5T"
229,09/12/2022,16:45,EUR,medium,ECB's Enria Speaks,,,
230,09/12/2022,18:30,GBP,low,Inflation Expectations,4.8%,,4.9%
231,09/12/2022,22:30,USD,low,Core PPI (YoY)  (Nov),6.2%,5.9%,6.8%
232,09/12/2022,22:30,USD,medium,Core PPI (MoM)  (Nov),0.4%,0.2%,0.1%
233,09/12/2022,22:30,USD,high,PPI (MoM)  (Nov),0.3%,0.2%,0.3%
234,09/12/2022,22:30,USD,low,PPI (YoY)  (Nov),7.4%,7.2%,8.1%
235,09/12/2022,22:30,USD,low,PPI ex. Food/Energy/Transport (YoY)  (Nov),4.9%,,5.4%
236,09/12/2022,22:30,USD,low,PPI ex. Food/Energy/Transport (MoM)  (Nov),0.3%,,0.2%
237,10/12/2022,00:00,USD,medium,Michigan 1-Year Inflation Expectations  (Dec),4.6%,4.9%,4.9%
238,10/12/2022,00:00,USD,medium,Michigan 5-Year Inflation Expectations  (Dec),3.0%,3.0%,3.0%
239,10/12/2022,00:00,USD,medium,Michigan Consumer Expectations  (Dec),58.4,56.0,55.6
240,10/12/2022,00:00,USD,medium,Michigan Consumer Sentiment  (Dec),59.1,56.9,56.8
241,10/12/2022,00:00,USD,low,Michigan Current Conditions  (Dec),60.2,58.0,58.8
242,10/12/2022,00:00,USD,low,Wholesale Inventories (MoM),0.5%,0.8%,0.8%
243,10/12/2022,00:00,USD,low,Wholesale Trade Sales (MoM)  (Oct),0.4%,,0.1%
244,10/12/2022,02:00,USD,medium,WASDE Report,,,
245,10/12/2022,03:00,USD,medium,U.S. Baker Hughes Oil Rig Count,625,,627
246,10/12/2022,03:00,USD,medium,U.S. Baker Hughes Total Rig Count,780,,784
247,10/12/2022,05:10,EUR,medium,ECB McCaul Speaks,,,
248,10/12/2022,05:30,GBP,medium,CFTC GBP speculative net positions,-28.2K,,-36.6K
249,10/12/2022,05:30,USD,low,CFTC Aluminium speculative net positions,5.6K,,6.4K
250,10/12/2022,05:30,USD,low,CFTC Copper speculative net positions,1.7K,,2.0K
251,10/12/2022,05:30,USD,low,CFTC Corn speculative net positions,198.4K,,270.2K
252,10/12/2022,05:30,USD,medium,CFTC Crude Oil speculative net positions,231.7K,,239.7K
253,10/12/2022,05:30,USD,medium,CFTC Gold speculative net positions,115.1K,,110.0K
254,10/12/2022,05:30,USD,medium,CFTC Nasdaq 100 speculative net positions,13.5K,,9.8K
255,10/12/2022,05:30,USD,low,CFTC Natural Gas speculative net positions,-164.0K,,-163.4K
256,10/12/2022,05:30,USD,medium,CFTC S&P 500 speculative net positions,-203.7K,,-204.2K
257,10/12/2022,05:30,USD,low,CFTC Silver speculative net positions,19.2K,,17.5K
258,10/12/2022,05:30,USD,low,CFTC Soybeans speculative net positions,89.7K,,87.2K
259,10/12/2022,05:30,USD,low,CFTC Wheat speculative net positions,-39.9K,,-33.3K
260,10/12/2022,05:30,AUD,medium,CFTC AUD speculative net positions,-40.6K,,-44.6K
261,10/12/2022,05:30,JPY,medium,CFTC JPY speculative net positions,-66.0K,,-67.4K
262,10/12/2022,05:30,EUR,medium,CFTC EUR speculative net positions,124.9K,,122.2K
263,12/12/2022,08:50,JPY,medium,BSI Large Manufacturing Conditions  (Q4),-3.6,2.3,1.7
264,12/12/2022,08:50,JPY,low,PPI (YoY)  (Nov),9.3%,8.9%,9.1%
265,12/12/2022,08:50,JPY,low,PPI (MoM)  (Nov),0.6%,0.5%,0.6%
266,12/12/2022,09:01,GBP,low,Rightmove House Price Index (MoM),-2.1%,,-1.1%
267,12/12/2022,15:00,JPY,low,Machine Tool Orders (YoY),-7.8%,,-5.5%
268,12/12/2022,16:00,GBP,low,Construction Output (MoM)  (Oct),0.8%,0.1%,0.4%
269,12/12/2022,16:00,GBP,low,U.K. Construction Output (YoY)  (Oct),7.4%,6.5%,5.6%
270,12/12/2022,16:00,GBP,high,GDP (MoM),0.5%,0.4%,-0.6%
271,12/12/2022,16:00,GBP,high,GDP (YoY),1.5%,1.4%,1.3%
272,12/12/2022,16:00,GBP,low,Index of Services,-0.1%,-0.1%,0.0%
273,12/12/2022,16:00,GBP,low,Industrial Production (YoY)  (Oct),-2.4%,-2.8%,-3.1%
274,12/12/2022,16:00,GBP,medium,Industrial Production (MoM)  (Oct),0.0%,0.1%,0.2%
275,12/12/2022,16:00,GBP,low,Manufacturing Production (YoY)  (Oct),-4.6%,-5.4%,-5.8%
276,12/12/2022,16:00,GBP,medium,Manufacturing Production (MoM)  (Oct),0.7%,0.1%,0.0%
277,12/12/2022,16:00,GBP,medium,Monthly GDP 3M/3M Change,-0.3%,-0.4%,-0.2%
278,12/12/2022,16:00,GBP,medium,Trade Balance  (Oct),-14.48B,-15.65B,-15.66B
279,12/12/2022,16:00,GBP,medium,Trade Balance Non-EU  (Oct),-4.82B,,-8.55B
280,12/12/2022,20:00,EUR,medium,ECB's Supervisory Board Member Jochnick Speaks,,,
281,12/12/2022,22:00,GBP,medium,NIESR Monthly GDP Tracker,-0.3%,,-0.3%
282,13/12/2022,01:00,USD,medium,NY Fed 1-Year Consumer Inflation Expectations,5.2%,,5.9%
283,13/12/2022,01:30,USD,medium,3-Year Note Auction,4.093%,,4.605%
284,13/12/2022,01:30,USD,low,6-Month Bill Auction,4.630%,,4.570%
285,13/12/2022,03:00,USD,high,10-Year Note Auction,3.625%,,4.140%
286,13/12/2022,03:00,USD,low,3-Month Bill Auction,4.270%,,4.270%
287,13/12/2022,04:00,USD,medium,Federal Budget Balance  (Nov),-249.0B,-248.0B,-88.0B
288,13/12/2022,08:30,AUD,low,Westpac Consumer Sentiment  (Dec),3.0%,,-6.9%
289,13/12/2022,08:30,AUD,low,Westpac Consumer Sentiment  (Dec),3.0%,,-6.9%
290,13/12/2022,09:30,AUD,medium,NAB Business Confidence  (Nov),-4,,0
291,13/12/2022,09:30,AUD,low,NAB Business Survey  (Nov),20,,22
292,13/12/2022,16:00,GBP,low,Average Earnings ex Bonus  (Oct),6.1%,5.9%,5.8%
293,13/12/2022,16:00,GBP,medium,Average Earnings Index +Bonus  (Oct),6.1%,6.2%,6.0%
294,13/12/2022,16:00,GBP,medium,Claimant Count Change  (Nov),30.5K,3.5K,-6.4K
295,13/12/2022,16:00,GBP,medium,Employment Change 3M/3M (MoM)  (Oct),27K,-17K,-52K
296,13/12/2022,16:00,GBP,medium,Unemployment Rate  (Oct),3.7%,3.7%,3.6%
297,13/12/2022,19:00,GBP,low,10-Year Treasury Gilt Auction,3.333%,,3.426%
298,13/12/2022,19:00,EUR,medium,ZEW Economic Sentiment  (Dec),-23.6,-25.7,-38.7
299,13/12/2022,19:30,GBP,medium,BoE Financial Stability Report,,,
300,13/12/2022,19:30,GBP,low,BoE FPC Meeting Minutes,,,
301,13/12/2022,20:00,GBP,medium,BoE Gov Bailey Speaks,,,
