id,date,time,currency,importance,event,actual,forecast,previous
63,06/01/2021,00:00,USD,low,ISM Manufacturing New Orders Index  (Dec),67.9,,65.1
64,06/01/2021,00:00,USD,high,ISM Manufacturing PMI  (Dec),60.7,56.6,57.5
65,06/01/2021,00:00,USD,high,ISM Manufacturing Prices  (Dec),77.6,65.7,65.4
66,06/01/2021,05:45,USD,low,Chicago Fed President Evans Speaks,,,
67,06/01/2021,05:45,USD,medium,FOMC Member Williams Speaks,,,
68,06/01/2021,06:30,USD,medium,API Weekly Crude Oil Stock,-1.663M,-1.500M,-4.785M
69,06/01/2021,06:30,USD,low,API Weekly Gasoline Stock,5.473M,,-0.718M
70,06/01/2021,09:00,USD,low,Total Vehicle Sales,16.30M,,15.55M
71,06/01/2021,09:01,GBP,low,BRC Shop Price Index (YoY),-1.8%,,-1.8%
72,06/01/2021,09:30,AUD,low,RBA Chart Pack Release,,,
73,06/01/2021,12:35,JPY,medium,10-Year JGB Auction,0.019%,,0.019%
74,06/01/2021,14:00,JPY,low,Household Confidence  (Dec),31.8,,33.7
75,06/01/2021,18:00,GBP,low,Car Registration (MoM)  (Dec),16.6%,,-19.3%
76,06/01/2021,18:00,GBP,low,Car Registration (YoY)  (Dec),-10.9%,,-27.4%
77,06/01/2021,19:00,EUR,low,PPI (YoY)  (Nov),-1.9%,-2.2%,-2.0%
78,06/01/2021,19:00,EUR,low,PPI (MoM)  (Nov),0.4%,0.1%,0.4%
79,06/01/2021,20:00,GBP,low,10-Year Treasury Gilt Auction,0.332%,,0.432%
80,06/01/2021,21:30,USD,low,MBA 30-Year Mortgage Rate,2.86%,,2.86%
81,06/01/2021,21:30,USD,low,MBA Mortgage Applications (WoW),1.7%,,1.7%
82,06/01/2021,21:30,USD,low,MBA Purchase Index,313.8,,313.8
83,06/01/2021,21:30,USD,low,Mortgage Market Index,827.2,,827.2
84,06/01/2021,21:30,USD,low,Mortgage Refinance Index,"3,917.6",,"3,917.6"
85,06/01/2021,22:15,USD,high,ADP Nonfarm Employment Change  (Dec),-123K,88K,304K
86,06/01/2021,23:00,GBP,medium,BoE Gov Bailey Speaks,,,
87,06/01/2021,23:00,USD,low,All Car Sales  (Dec),3.72M,,3.77M
88,06/01/2021,23:00,USD,low,All Truck Sales  (Dec),12.55M,,11.86M
89,07/01/2021,00:00,USD,medium,Cap Goods Ship Non Defense Ex Air (MoM),0.5%,,0.4%
90,07/01/2021,00:00,USD,low,Durables Excluding Defense (MoM)  (Nov),0.8%,,0.7%
91,07/01/2021,00:00,USD,medium,Factory Orders (MoM)  (Nov),1.0%,0.7%,1.3%
92,07/01/2021,00:00,USD,low,Factory orders ex transportation (MoM)  (Nov),0.8%,,1.3%
93,07/01/2021,00:30,USD,high,Crude Oil Inventories,-8.010M,-2.133M,-6.065M
94,07/01/2021,00:30,USD,low,EIA Refinery Crude Runs  (WoW),0.089M,,0.273M
95,07/01/2021,00:30,USD,low,Crude Oil Imports,0.036M,,-0.764M
96,07/01/2021,00:30,USD,medium,Cushing Crude Oil Inventories,0.792M,,0.027M
97,07/01/2021,00:30,USD,low,Distillate Fuel Production,0.146M,,0.049M
98,07/01/2021,00:30,USD,low,EIA Weekly Distillates Stocks,6.390M,2.309M,3.095M
99,07/01/2021,00:30,USD,low,Gasoline Production,-1.181M,,0.362M
100,07/01/2021,00:30,USD,low,Heating Oil Stockpiles,0.107M,,0.576M
101,07/01/2021,00:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),1.3%,0.6%,1.4%
102,07/01/2021,00:30,USD,low,Gasoline Inventories,4.519M,1.525M,-1.192M
103,07/01/2021,04:00,USD,high,FOMC Meeting Minutes,,,
104,07/01/2021,05:30,USD,medium,Fed's Balance Sheet,"7,334.81B",,"7,363.35B"
105,07/01/2021,08:30,JPY,low,Average Cash Earnings (YoY),-2.2%,,-0.7%
106,07/01/2021,08:30,JPY,low,Overall wage income of employees  (Nov),-2.2%,,-0.7%
107,07/01/2021,08:30,JPY,low,Overtime Pay (YoY)  (Nov),-10.30%,,-12.00%
108,07/01/2021,08:50,JPY,low,Foreign Bonds Buying,-291.6B,,-560.7B
109,07/01/2021,08:50,JPY,low,Foreign Investments in Japanese Stocks,-85.5B,,37.1B
110,07/01/2021,09:30,AUD,medium,Building Approvals (MoM)  (Nov),2.6%,2.5%,3.8%
111,07/01/2021,09:30,AUD,low,Exports (MoM)  (Nov),3%,,5%
112,07/01/2021,09:30,AUD,low,Imports (MoM)  (Nov),10%,,1%
113,07/01/2021,09:30,AUD,low,Private House Approvals  (Nov),6.1%,,3.1%
114,07/01/2021,09:30,AUD,medium,Trade Balance  (Nov),5.022B,6.000B,7.456B
115,07/01/2021,18:00,EUR,medium,ECB Economic Bulletin,,,
116,07/01/2021,18:30,GBP,low,Housing Equity Withdrawal (QoQ),-7.0B,,-9.0B
117,07/01/2021,19:00,EUR,low,Business and Consumer Survey  (Dec),90.4,90.0,87.7
118,07/01/2021,19:00,EUR,low,Business Climate  (Dec),-0.41,,-0.63
119,07/01/2021,19:00,EUR,low,Consumer Confidence  (Dec),-13.9,-13.9,-17.6
120,07/01/2021,19:00,EUR,low,Consumer Inflation Expectation  (Dec),14.8,,15.4
121,07/01/2021,19:00,EUR,medium,Core CPI (YoY)  (Dec),0.2%,0.2%,0.2%
122,07/01/2021,19:00,EUR,low,Core CPI (MoM),0.4%,,-0.5%
123,07/01/2021,19:00,EUR,high,CPI (YoY)  (Dec),-0.3%,-0.2%,-0.3%
124,07/01/2021,19:00,EUR,low,"CPI, n.s.a  (Dec)",105.15,,104.80
125,07/01/2021,19:00,EUR,low,Selling Price Expectations  (Dec),4.1,,0.2
126,07/01/2021,19:00,EUR,low,Services Sentiment  (Dec),-17.4,-15.0,-17.1
127,07/01/2021,19:00,EUR,low,HICP ex Energy & Food (YoY)  (Dec),0.4%,0.4%,0.4%
128,07/01/2021,19:00,EUR,low,HICP ex Energy and Food (MoM),0.3%,,-0.4%
129,07/01/2021,19:00,EUR,low,Industrial Sentiment  (Dec),-7.2,-8.1,-10.1
130,07/01/2021,19:00,EUR,low,Retail Sales (MoM)  (Nov),-6.1%,-3.4%,1.4%
131,07/01/2021,19:00,EUR,low,Retail Sales (YoY)  (Nov),-2.9%,0.8%,4.2%
132,07/01/2021,21:30,USD,low,Challenger Job Cuts (YoY),134.5%,,45.4%
133,07/01/2021,21:30,USD,low,Challenger Job Cuts  (Dec),77.030K,,64.797K
134,07/01/2021,21:30,EUR,medium,ECB Monetary Policy Statement,,,
135,07/01/2021,22:30,USD,medium,Continuing Jobless Claims,"5,072K","5,200K","5,198K"
136,07/01/2021,22:30,USD,medium,Exports,184.20B,,182.00B
137,07/01/2021,22:30,USD,medium,Imports,252.30B,,245.10B
138,07/01/2021,22:30,USD,high,Initial Jobless Claims,787K,800K,790K
139,07/01/2021,22:30,USD,low,Jobless Claims 4-Week Avg.,818.75K,,837.50K
140,07/01/2021,22:30,USD,medium,Trade Balance  (Nov),-68.10B,-65.20B,-63.10B
141,07/01/2021,23:00,USD,medium,FOMC Member Harker Speaks,,,
142,08/01/2021,00:00,USD,low,ISM Non-Manufacturing Business Activity  (Dec),59.4,55.0,58.0
143,08/01/2021,00:00,USD,medium,ISM Non-Manufacturing Employment  (Dec),48.2,,51.5
144,08/01/2021,00:00,USD,low,ISM Non-Manufacturing New Orders  (Dec),58.5,,57.2
145,08/01/2021,00:00,USD,high,ISM Non-Manufacturing PMI  (Dec),57.2,54.6,55.9
146,08/01/2021,00:00,USD,high,ISM Non-Manufacturing Prices  (Dec),64.8,,66.1
147,08/01/2021,00:30,USD,low,Natural Gas Storage,-130B,,-114B
148,08/01/2021,01:30,USD,low,4-Week Bill Auction,0.080%,,0.080%
149,08/01/2021,01:30,USD,low,8-Week Bill Auction,0.085%,,0.085%
150,08/01/2021,02:00,USD,medium,FOMC Member Bullard Speaks,,,
151,08/01/2021,03:00,USD,low,Chicago Fed President Evans Speaks,,,
152,08/01/2021,08:30,JPY,medium,Household Spending (MoM)  (Nov),-1.8%,-1.3%,2.1%
153,08/01/2021,08:30,JPY,medium,Household Spending (YoY)  (Nov),1.1%,-1.5%,1.9%
154,08/01/2021,08:50,JPY,low,Foreign Reserves (USD)  (Dec),"1,394.7B",,"1,384.6B"
155,08/01/2021,12:35,JPY,low,30-Year JGB Auction,0.648%,,0.648%
156,08/01/2021,14:00,JPY,low,Coincident Indicator (MoM)  (Nov),-0.3%,,4.6%
157,08/01/2021,14:00,JPY,low,Leading Index (MoM)  (Nov),2.3%,,1.0%
158,08/01/2021,14:00,JPY,low,Leading Index,96.6,,94.3
159,08/01/2021,17:30,GBP,medium,Halifax House Price Index (YoY),6.0%,,7.6%
160,08/01/2021,17:30,GBP,medium,Halifax House Price Index (MoM)  (Dec),0.2%,0.5%,1.0%
161,08/01/2021,19:00,EUR,medium,Unemployment Rate  (Nov),8.3%,8.5%,8.4%
162,08/01/2021,22:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Dec),5.1%,4.4%,4.4%
163,08/01/2021,22:30,USD,high,Average Hourly Earnings (MoM)  (Dec),0.8%,0.2%,0.3%
164,08/01/2021,22:30,USD,low,Average Weekly Hours  (Dec),34.7,34.8,34.8
165,08/01/2021,22:30,USD,low,Government Payrolls  (Dec),-45.0K,,-81.0K
166,08/01/2021,22:30,USD,low,Manufacturing Payrolls  (Dec),38K,20K,35K
167,08/01/2021,22:30,USD,high,Nonfarm Payrolls  (Dec),-140K,71K,336K
168,08/01/2021,22:30,USD,medium,Participation Rate  (Dec),61.5%,,61.5%
169,08/01/2021,22:30,USD,medium,Private Nonfarm Payrolls  (Dec),-95K,98K,417K
170,08/01/2021,22:30,USD,medium,U6 Unemployment Rate  (Dec),11.7%,,12.0%
171,08/01/2021,22:30,USD,high,Unemployment Rate  (Dec),6.7%,6.8%,6.7%
172,09/01/2021,00:00,USD,low,Wholesale Inventories (MoM),0.0%,,1.3%
173,09/01/2021,00:00,USD,low,Wholesale Trade Sales (MoM)  (Nov),0.2%,,1.7%
174,09/01/2021,01:00,USD,medium,FOMC Member Clarida Speaks,,,
175,09/01/2021,03:00,USD,medium,U.S. Baker Hughes Oil Rig Count,275,,267
176,09/01/2021,03:00,USD,medium,U.S. Baker Hughes Total Rig Count,360,,351
177,09/01/2021,05:00,USD,medium,Consumer Credit  (Nov),15.27B,9.00B,4.54B
178,09/01/2021,05:30,GBP,medium,CFTC GBP speculative net positions,3.7K,,4.8K
179,09/01/2021,05:30,USD,low,CFTC Aluminium speculative net positions,3.1K,,3.3K
180,09/01/2021,05:30,USD,low,CFTC Copper speculative net positions,69.2K,,71.3K
181,09/01/2021,05:30,USD,low,CFTC Corn speculative net positions,521.1K,,510.5K
182,09/01/2021,05:30,USD,medium,CFTC Crude Oil speculative net positions,518.6K,,511.7K
183,09/01/2021,05:30,USD,medium,CFTC Gold speculative net positions,279.3K,,268.9K
184,09/01/2021,05:30,USD,medium,CFTC Nasdaq 100 speculative net positions,25.8K,,19.8K
185,09/01/2021,05:30,USD,low,CFTC Natural Gas speculative net positions,-3.4K,,7.9K
186,09/01/2021,05:30,USD,medium,CFTC S&P 500 speculative net positions,-34.8K,,-30.8K
187,09/01/2021,05:30,USD,low,CFTC Silver speculative net positions,55.6K,,54.8K
188,09/01/2021,05:30,USD,low,CFTC Soybeans speculative net positions,241.6K,,260.4K
189,09/01/2021,05:30,USD,low,CFTC Wheat speculative net positions,35.3K,,27.5K
190,09/01/2021,05:30,AUD,medium,CFTC AUD speculative net positions,-3.9K,,-6.5K
191,09/01/2021,05:30,JPY,medium,CFTC JPY speculative net positions,50.2K,,47.4K
192,09/01/2021,05:30,EUR,medium,CFTC EUR speculative net positions,143.0K,,143.1K
193,11/01/2021,All Day,JPY,,Japan - Public Holiday,,,
194,11/01/2021,09:00,AUD,low,MI Inflation Gauge (MoM),0.5%,,0.3%
195,11/01/2021,09:30,AUD,medium,Retail Sales (MoM)  (Nov),7.1%,7.0%,1.4%
196,11/01/2021,15:30,GBP,medium,Investing.com GBP/USD Index,43.0%,,40.7%
197,11/01/2021,15:30,USD,medium,Investing.com Gold Index,58.3%,,50.7%
198,11/01/2021,15:30,AUD,medium,Investing.com AUD/USD Index,45.6%,,42.9%
199,11/01/2021,15:30,JPY,medium,Investing.com USD/JPY Index,41.4%,,45.1%
200,11/01/2021,15:30,EUR,medium,Investing.com EUR/USD Index,57.0%,,54.4%
201,11/01/2021,18:30,EUR,low,Sentix Investor Confidence  (Jan),1.3,0.7,-2.7
202,11/01/2021,23:00,GBP,medium,MPC Member Tenreyro Speaks,,,
203,11/01/2021,23:40,EUR,medium,ECB President Lagarde Speaks,,,
204,12/01/2021,00:00,USD,low,CB Employment Trends Index  (Dec),99.01,,99.05
205,12/01/2021,01:30,USD,low,3-Month Bill Auction,0.090%,,0.090%
206,12/01/2021,01:30,USD,low,6-Month Bill Auction,0.090%,,0.090%
207,01/01/2021,All Day,USD,,United States - New Year's Day,,,
208,01/01/2021,All Day,GBP,,United Kingdom - New Year's Day,,,
209,01/01/2021,All Day,AUD,,Australia - New Year's Day,,,
210,01/01/2021,All Day,JPY,,Japan - New Year's Day,,,
211,02/01/2021,All Day,JPY,,Japan - Market Holiday,,,
212,03/01/2021,All Day,JPY,,Japan - Market Holiday,,,
213,11/01/2021,All Day,JPY,,Japan - Public Holiday,,,
214,12/01/2021,02:00,USD,medium,FOMC Member Bostic Speaks,,,
215,12/01/2021,03:00,USD,medium,3-Year Note Auction,0.234%,,0.211%
216,12/01/2021,08:00,USD,medium,FOMC Member Kaplan Speaks,,,
217,12/01/2021,08:50,JPY,medium,Adjusted Current Account,2.34T,1.17T,1.98T
218,12/01/2021,08:50,JPY,low,Bank Lending (YoY)  (Dec),6.2%,,6.3%
219,12/01/2021,08:50,JPY,medium,Current Account n.s.a.  (Nov),1.878T,1.551T,2.145T
220,12/01/2021,09:01,GBP,medium,BRC Retail Sales Monitor (YoY)  (Dec),4.8%,,7.7%
221,12/01/2021,14:00,JPY,low,Economy Watchers Current Index  (Dec),35.5,,45.6
222,12/01/2021,19:00,GBP,medium,BoE MPC Member Broadbent Speaks,,,
223,12/01/2021,20:00,USD,low,NFIB Small Business Optimism  (Dec),95.9,,101.4
224,12/01/2021,21:00,USD,medium,EIA Short-Term Energy Outlook,,,
225,12/01/2021,22:55,USD,low,Redbook (YoY),2.1%,,5.5%
226,12/01/2021,22:55,USD,low,Redbook (MoM),-2.6%,,0.5%
227,12/01/2021,23:30,USD,medium,FOMC Member Bostic Speaks,,,
228,12/01/2021,23:35,USD,medium,FOMC Member Brainard Speaks,,,
229,13/01/2021,00:00,USD,low,IBD/TIPP Economic Optimism,50.1,,49.0
230,13/01/2021,00:00,USD,high,JOLTS Job Openings  (Nov),6.527M,,6.632M
231,13/01/2021,01:00,USD,medium,FOMC Member Bostic Speaks,,,
232,13/01/2021,01:00,USD,medium,FOMC Member Kaplan Speaks,,,
233,13/01/2021,02:00,USD,medium,FOMC Member Mester Speaks,,,
234,13/01/2021,02:00,USD,medium,WASDE Report,,,
235,13/01/2021,03:00,USD,high,10-Year Note Auction,1.164%,,0.951%
236,13/01/2021,03:00,USD,medium,FOMC Member George Speaks,,,
237,13/01/2021,04:00,USD,medium,FOMC Member Rosengren Speaks,,,
238,13/01/2021,06:30,USD,medium,API Weekly Crude Oil Stock,-5.821M,-2.700M,-1.663M
239,13/01/2021,06:30,USD,low,API Weekly Gasoline Stock,1.876M,,5.473M
240,13/01/2021,08:50,JPY,low,M3 Money Supply  (Dec),"1,479.2T",,"1,476.4T"
241,13/01/2021,15:00,JPY,low,Machine Tool Orders (YoY),8.7%,,8.6%
242,13/01/2021,18:00,EUR,medium,ECB President Lagarde Speaks,,,
243,13/01/2021,19:00,EUR,low,Industrial Production (YoY)  (Nov),-0.6%,-3.3%,-3.5%
244,13/01/2021,19:00,EUR,medium,Industrial Production (MoM)  (Nov),2.5%,0.2%,2.3%
245,13/01/2021,21:00,USD,low,MBA 30-Year Mortgage Rate,2.88%,,2.86%
246,13/01/2021,21:00,USD,low,MBA Mortgage Applications (WoW),16.7%,,1.7%
247,13/01/2021,21:00,USD,low,MBA Purchase Index,338.9,,313.8
248,13/01/2021,21:00,USD,low,Mortgage Market Index,965.2,,827.2
249,13/01/2021,21:00,USD,low,Mortgage Refinance Index,"4,706.3",,"3,917.6"
250,13/01/2021,22:30,USD,high,Core CPI (MoM)  (Dec),0.1%,0.1%,0.2%
251,13/01/2021,22:30,USD,medium,Core CPI (YoY)  (Dec),1.6%,1.6%,1.6%
252,13/01/2021,22:30,USD,low,Core CPI Index  (Dec),270.12,,269.89
253,13/01/2021,22:30,USD,high,CPI (MoM)  (Dec),0.4%,0.4%,0.2%
254,13/01/2021,22:30,USD,high,CPI (YoY)  (Dec),1.4%,1.3%,1.2%
255,13/01/2021,22:30,USD,low,"CPI Index, n.s.a.  (Dec)",260.47,260.43,260.23
256,13/01/2021,22:30,USD,low,"CPI Index, s.a  (Dec)",261.78,,260.82
257,13/01/2021,22:30,USD,low,"CPI, n.s.a (MoM)  (Dec)",0.09%,,-0.06%
258,13/01/2021,22:30,USD,low,Real Earnings (MoM)  (Dec),0.1%,,0.1%
259,13/01/2021,23:30,USD,medium,FOMC Member Bullard Speaks,,,
260,14/01/2021,00:30,USD,high,Crude Oil Inventories,-3.247M,-2.266M,-8.010M
261,14/01/2021,00:30,USD,low,EIA Refinery Crude Runs  (WoW),0.274M,,0.089M
262,14/01/2021,00:30,USD,low,Crude Oil Imports,1.491M,,0.036M
263,14/01/2021,00:30,USD,medium,Cushing Crude Oil Inventories,-1.975M,,0.792M
264,14/01/2021,00:30,USD,low,Distillate Fuel Production,-0.124M,,0.146M
265,14/01/2021,00:30,USD,low,EIA Weekly Distillates Stocks,4.786M,2.671M,6.390M
266,14/01/2021,00:30,USD,low,Gasoline Production,-0.498M,,-1.181M
267,14/01/2021,00:30,USD,low,Heating Oil Stockpiles,-0.390M,,0.107M
268,14/01/2021,00:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),1.3%,0.2%,1.3%
269,14/01/2021,00:30,USD,low,Gasoline Inventories,4.395M,2.695M,4.519M
270,14/01/2021,01:00,USD,low,Cleveland CPI (MoM)  (Dec),0.1%,,0.1%
271,14/01/2021,03:00,USD,medium,FOMC Member Brainard Speaks,,,
272,14/01/2021,03:01,USD,high,30-Year Bond Auction,1.825%,,1.665%
273,14/01/2021,04:00,USD,medium,Beige Book,,,
274,14/01/2021,04:00,USD,medium,Federal Budget Balance  (Dec),-144.0B,-200.0B,-145.0B
275,14/01/2021,04:00,USD,medium,FOMC Member Harker Speaks,,,
276,14/01/2021,05:00,USD,medium,FOMC Member Clarida Speaks,,,
277,14/01/2021,05:30,USD,medium,Fed's Balance Sheet,"7,333.97B",,"7,334.81B"
278,14/01/2021,08:50,JPY,low,Core Machinery Orders (YoY)  (Nov),-11.3%,-15.4%,2.8%
279,14/01/2021,08:50,JPY,low,Core Machinery Orders (MoM)  (Nov),1.5%,-6.2%,17.1%
280,14/01/2021,08:50,JPY,low,PPI (MoM)  (Dec),0.5%,0.2%,-0.1%
281,14/01/2021,08:50,JPY,low,PPI (YoY)  (Dec),-2.0%,-2.2%,-2.3%
282,14/01/2021,09:30,AUD,medium,Building Approvals (MoM),2.6%,2.6%,3.8%
283,14/01/2021,19:00,GBP,low,Thomson Reuters IPSOS PCSI  (Jan),43.1,,45.2
284,14/01/2021,21:00,USD,medium,OPEC Monthly Report,,,
285,14/01/2021,21:30,USD,low,Import Price Index ex Petroleum (MoM),0.4%,,0.0%
286,14/01/2021,21:30,EUR,medium,ECB Monetary Policy Statement,,,
287,14/01/2021,22:30,USD,medium,Continuing Jobless Claims,"5,271K","5,061K","5,072K"
288,14/01/2021,22:30,USD,medium,Export Price Index (MoM)  (Dec),1.1%,0.4%,0.7%
289,14/01/2021,22:30,USD,low,Export Price Index (YoY),0.2%,,-1.1%
290,14/01/2021,22:30,USD,low,Import Price Index (YoY),-0.3%,,-1.0%
291,14/01/2021,22:30,USD,medium,Import Price Index (MoM)  (Dec),0.9%,0.7%,0.2%
292,14/01/2021,22:30,USD,high,Initial Jobless Claims,965K,795K,784K
293,14/01/2021,22:30,USD,low,Jobless Claims 4-Week Avg.,834.25K,,816.00K
294,15/01/2021,00:30,USD,low,Natural Gas Storage,-134B,,-130B
295,15/01/2021,01:00,USD,medium,FOMC Member Bostic Speaks,,,
296,15/01/2021,01:30,USD,low,4-Week Bill Auction,0.075%,,0.080%
297,15/01/2021,01:30,USD,low,8-Week Bill Auction,0.080%,,0.085%
298,15/01/2021,02:30,USD,high,Fed Chair Powell Speaks,,,
299,15/01/2021,03:00,USD,medium,FOMC Member Kaplan Speaks,,,
300,15/01/2021,08:50,JPY,low,Foreign Bonds Buying,730.7B,,-291.6B
301,15/01/2021,08:50,JPY,low,Foreign Investments in Japanese Stocks,580.8B,,-85.5B
302,15/01/2021,09:15,USD,high,U.S. President Biden Speaks,,,
303,15/01/2021,09:30,AUD,medium,Home Loans (MoM),5.5%,,0.8%
304,15/01/2021,09:30,AUD,low,Invest Housing Finance (MoM),6.0%,,0.3%
305,15/01/2021,11:00,JPY,low,Thomson Reuters IPSOS PCSI  (Jan),34.84,,38.29
306,15/01/2021,13:30,JPY,medium,Tertiary Industry Activity Index (MoM),-0.7%,,1.6%
307,15/01/2021,16:00,GBP,low,U.K. Construction Output (YoY)  (Nov),-1.4%,-8.1%,-2.2%
308,15/01/2021,16:00,GBP,low,Construction Output (MoM)  (Nov),1.9%,0.5%,1.5%
309,15/01/2021,16:00,GBP,high,GDP (MoM),-2.6%,,0.4%
310,15/01/2021,16:00,GBP,low,Index of Services,3.7%,,9.7%
311,15/01/2021,16:00,GBP,medium,Industrial Production (MoM)  (Nov),-0.1%,0.5%,1.1%
312,15/01/2021,16:00,GBP,low,Industrial Production (YoY)  (Nov),-4.7%,-4.2%,-5.8%
313,15/01/2021,16:00,GBP,medium,Manufacturing Production (MoM)  (Nov),0.7%,0.9%,1.6%
314,15/01/2021,16:00,GBP,low,Manufacturing Production (YoY)  (Nov),-3.8%,-4.8%,-6.1%
